MidPoint,Slope,resultList,LinerType
20,2.0,"[0.9347887227123535, 0.9271843710905188, 0.9193314716376834, 0.9112123052299742, 0.9028069572531584, 0.8940929143471329, 0.8850445604483222, 0.8756325395646425, 0.8658229394876618, 0.8555762307978683, 0.8448458650285241]",0.0
30,2.0,"[0.8940929143471329, 0.8803860100625027, 0.8658229394876618, 0.8502747359532569, 0.8335763877526678, 0.8155108598750176, 0.7957826539890647, 0.7739710744624159, 0.7494401310267803, 0.7211426310057317, 0.6871099228359748]",0.0
40,2.0,"[0.8448458650285241, 0.8217008441473455, 0.7957826539890647, 0.7661366688019374, 0.7310864168312643, 0.6871099228359765, 0.623337962629247, 0.03909620128883481, 0.03464242004721345, 0.031235155075890492, 0.028247813405196196]",0.0
50,2.0,"[0.7815064510891553, 0.7404963907111644, 0.6871099228359748, 0.5994622472904889, 0.036573478494174166, 0.032043150395051956, 0.028247813402605078, 0.024993289726851615, 0.02219533634682906, 0.019790565371174244, 0.017724212709922766]",0.0
60,2.0,"[0.6871099228359748, 0.5652003662858753, 0.03464242004729773, 0.029694925833280258, 0.025605413139537774, 0.022195336341356592, 0.01935186462562645, 0.016981301666421516, 0.015002140477993793, 0.013344433929449324, 0.011949546421909964]",0.0
70,2.0,"[0.03657347874005206, 0.030452863822990367, 0.02560541313994809, 0.02168477436015131, 0.01851339411035151, 0.015947438479088725, 0.013865130761747274, 0.012165942645783202, 0.010769265303734767, 0.009611733870061732, 0.008644067638221703]",0.0
80,2.0,"[0.028247813405639262, 0.023264037726260088, 0.01935186462415728, 0.01628178432070897, 0.013865130762325503, 0.011949546419534602, 0.010416531490311109, 0.00917622094361957, 0.008161288070459904, 0.007321434178314739, 0.006618966377081729]",0.0
90,2.0,"[0.022195336348377212, 0.018112834262839633, 0.01500214047879018, 0.012617380957328395, 0.01076926530176715, 0.009317737902599967, 0.008161288069596734, 0.007226772919192075, 0.006461318826147809, 0.00582638291928854, 0.005293556229888346]",0.0
100,2.0,"[0.017724212707188138, 0.014416976965501493, 0.011949546419252392, 0.010081982093270374, 0.008644067637219515, 0.0075172257928776, 0.006618966376360467, 0.0058914404427778035, 0.005293556231687728, 0.004795686313201798, 0.004376134677100575]",0.0
10,4.0,"[0.9749275426047326, 0.9668692313122114, 0.9585334237998612, 0.9499002301573052, 0.9409473041117715, 0.9316493926462183, 0.9219777732332652, 0.9118995423599694, 0.901376704267328, 0.8903649867005597, 0.8788122764797739]",0.0
20,4.0,"[0.9469526296896316, 0.928468573676688, 0.9084433744688263, 0.8865770298036602, 0.8624580761261785, 0.8354947490501514, 0.8047792826019453, 0.7687831814452712, 0.7245213874769, 0.6642503982899579, 0.5061726804869325]",0.0
30,4.0,"[0.9153063607104389, 0.8827268886699567, 0.8448458650285238, 0.7992019851980808, 0.740496390711164, 0.6511855590728381, 0.036573478498721335, 0.030070924782040383, 0.02499328972867989, 0.020947376392299377, 0.017724212709922766]",0.0
40,4.0,"[0.8788122764797739, 0.8257314066873886, 0.7551709034157381, 0.6365680489908402, 0.033451887841620294, 0.02602388862376087, 0.020551980189723727, 0.016510306933279623, 0.013514666737166146, 0.011270037662911792, 0.009561690029341778]",0.0
50,4.0,"[0.8354947490501511, 0.7479794397612427, 0.5061726805115233, 0.028839967552407943, 0.021352897078738303, 0.016225363239607993, 0.012695130076711842, 0.010219244227049439, 0.008437261124092535, 0.0071189503946178035, 0.006117792964897483]",0.0
60,4.0,"[0.7815064510891553, 0.5994622472904889, 0.028247813402666404, 0.01979056536936475, 0.014416976964952963, 0.010952838399322061, 0.008644067638143205, 0.00704360899643885, 0.005891440444175539, 0.005033629074829982, 0.004376134677100575]",0.0
70,4.0,"[0.7069022123024271, 0.031367995011536566, 0.020551980189116442, 0.01418311956203522, 0.010359542887969997, 0.00795489655182818, 0.006359801388412436, 0.005248590940201027, 0.004441361934449264, 0.003834051362643691, 0.003363607100859327]",0.0
80,4.0,"[0.5061726804869325, 0.024013280126027863, 0.015411892052611703, 0.010649591571188801, 0.007863967892176362, 0.006117792964609009, 0.004952002776821139, 0.004131800012395545, 0.003529597138889815, 0.00307184197815676, 0.002713840061692149]",0.0
90,4.0,"[0.03204315039909506, 0.01871826985057356, 0.011949546419578589, 0.008336930773661527, 0.006236750304046141, 0.004912073991592686, 0.0040187680369350165, 0.0033835577160589232, 0.002912460741768723, 0.0025510738616219305, 0.0022661192303786016]",0.0
100,4.0,"[0.026023888626974044, 0.014902203399957868, 0.009561690026981505, 0.006755499563378992, 0.005117694743048975, 0.004074567700058543, 0.003363607099579261, 0.002852980938648781, 0.0024708776661552835, 0.0021754422125581066, 0.0019408767434592907]",0.0
