MidPoint,Slope,resultList,LinerType
70,0.5,"[0.040465639140681756, 0.044163245214396844, 0.04832725878717357, 0.053043653256661175, 0.05843665069692389, 0.06469853922932337, 0.07214653490559737, 0.08133924357140651, 0.09334883430602814, 0.11056005448231605, 0.14027220743618393]",0.0
80,0.5,"[0.0319530504769274, 0.03503505459639337, 0.03853693379546118, 0.042525552898726386, 0.047085475703557145, 0.052331912487278975, 0.05843665069785112, 0.06568027091464354, 0.07456132534204009, 0.0860479325674248, 0.10228369481228902]",0.0
90,0.5,"[0.025739527278313717, 0.02830017425719884, 0.03124144623960246, 0.03462807316656822, 0.03853693379506997, 0.04306230481793835, 0.04832725878504237, 0.05450868243111961, 0.06189195540477742, 0.07099248882539527, 0.08284715466361033]",0.0
100,0.5,"[0.02114620137347928, 0.023273944087529485, 0.02573952727208644, 0.02860709137156854, 0.031953050473428966, 0.03586877612497022, 0.04046563913582476, 0.04588633890870699, 0.05233191248775976, 0.060126244486377094, 0.06987127596966752]",0.0
10,1.0,"[0.9565746237078318, 0.9565746237078314, 0.9565746237078314, 0.9565746237078318, 0.9565746237078314, 0.9565746237078318, 0.9565746237078314, 0.9565746237078314, 0.9565746237078314, 0.9565746237078314, 0.9565746237078318]",3.3306690738754696e-16
20,1.0,"[0.9037903596459584, 0.9037903596459588, 0.9037903596459584, 0.9037903596459588, 0.9037903596459588, 0.9037903596459584, 0.9037903596459588, 0.9037903596459584, 0.9037903596459588, 0.9037903596459584, 0.9037903596459584]",-3.3306690738754696e-16
30,1.0,"[0.8362084970569076, 0.8362084970569076, 0.8362084970569079, 0.8362084970569079, 0.8362084970569076, 0.8362084970569076, 0.8362084970569076, 0.8362084970569076, 0.8362084970569079, 0.8362084970569079, 0.8362084970569076]",-3.3306690738754696e-16
40,1.0,"[0.7396219249744318, 0.7396219249744318, 0.7396219249744321, 0.7396219249744318, 0.7396219249744318, 0.7396219249744321, 0.7396219249744315, 0.7396219249744321, 0.7396219249744321, 0.7396219249744318, 0.7396219249744318]",-3.3306690738754696e-16
50,1.0,"[0.4526354542251906, 0.45263545420250395, 0.45263545422846463, 0.4526354542904436, 0.4526354542919226, 0.45263545430816116, 0.4526354542585905, 0.4526354542639284, 0.45263545424032886, 0.4526354541988868, 0.4526354542251906]",-8.297057485506799e-11
60,1.0,"[0.10228369481228629, 0.10228369481211919, 0.10228369481197808, 0.1022836948118299, 0.10228369481141943, 0.1022836948113178, 0.10228369481144478, 0.1022836948119946, 0.10228369481194226, 0.1022836948119511, 0.10228369481228902]",9.684891777439475e-13
70,1.0,"[0.07803045804680334, 0.0780304580475758, 0.07803045804701604, 0.07803045804697702, 0.07803045804597644, 0.07803045804644518, 0.07803045804630633, 0.07803045804686594, 0.07803045804769668, 0.07803045804731028, 0.07803045804680334]",-8.933409567646322e-13
80,1.0,"[0.0631147255421425, 0.06311472554197298, 0.06311472554297003, 0.06311472554345193, 0.06311472554216915, 0.0631147255419916, 0.06311472554049065, 0.06311472554285043, 0.06311472554176702, 0.06311472554097641, 0.0631147255421425]",-1.309438668606333e-12
90,1.0,"[0.05233191248927034, 0.05233191248646075, 0.052331912487589595, 0.052331912487655736, 0.05233191248727689, 0.05233191248771562, 0.05233191248811935, 0.05233191248682483, 0.05233191248613488, 0.05233191248760758, 0.05233191248927034]",3.1354641105707515e-12
100,1.0,"[0.0439771655721008, 0.04397716557227546, 0.04397716557150877, 0.04397716557160621, 0.04397716556965625, 0.0439771655709665, 0.043977165570310575, 0.04397716556945784, 0.043977165568640904, 0.04397716557258528, 0.0439771655721008]",-4.844805112647066e-13
10,2.0,"[0.9681720032560035, 0.9647498331802494, 0.9612793784232181, 0.9577592718059358, 0.9541880818752771, 0.9505643085748581, 0.946886378533427, 0.9431526399286672, 0.9393613568787234, 0.9355107033073163, 0.9315987562208355]",0.0
20,2.0,"[0.9315987562208355, 0.9235827599152566, 0.9152957459562485, 0.9067179837023558, 0.8978272618134662, 0.8885984273399055, 0.8790028086110929, 0.8690074840401331, 0.8585743434601734, 0.8476588653037955, 0.8362084970569076]",0.0
30,2.0,"[0.8885984273399055, 0.8740573571194409, 0.8585743434601734, 0.8420041955936336, 0.8241604696801071, 0.8047969397492769, 0.7835768005120208, 0.760017956699975, 0.7333869284536492, 0.7024665360938014, 0.6649454352126598]",0.0
40,2.0,"[0.8362084970569076, 0.8114387842000836, 0.7835768005120205, 0.751529091880129, 0.7133583397385749, 0.6649454352126598, 0.5933252842034098, 0.1543694528187333, 0.1295091880934213, 0.11373119168172917, 0.10228369481228902]",0.0
50,2.0,"[0.7681691348056756, 0.723638743989813, 0.6649454352126608, 0.565890614159968, 0.1402722074385983, 0.11716145144126511, 0.1022836948119442, 0.09139417827912945, 0.0828471546620487, 0.07582666204076975, 0.06987127596966752]",0.0
60,2.0,"[0.6649454352126598, 0.5255526227757037, 0.1295091880931171, 0.10761314541338857, 0.09334883430551974, 0.08284715466176826, 0.07456132534220736, 0.06772016686357055, 0.06189195540331033, 0.05681724886614122, 0.05233191248927034]",0.0
70,2.0,"[0.14027220743687566, 0.11056005448211026, 0.09334883430588206, 0.08133924357132255, 0.07214653490474399, 0.0646985392282849, 0.05843665069762027, 0.0530436532566074, 0.04832725878817703, 0.04416324521320169, 0.040465639140681756]",0.0
80,2.0,"[0.10228369481228629, 0.08604793256745, 0.07456132534164005, 0.0656802709141093, 0.058436650697173353, 0.05233191248775976, 0.047085475704074044, 0.04252555289737521, 0.03853693379619127, 0.035035054595938586, 0.0319530504769274]",0.0
90,2.0,"[0.08284715466286355, 0.07099248882620772, 0.061891955405055446, 0.054508682430633205, 0.0483272587851398, 0.04306230481769194, 0.038536933795573554, 0.03462807316956468, 0.03124144623890271, 0.028300174257973237, 0.025739527278313717]",0.0
100,2.0,"[0.06987127596966752, 0.06012624448727815, 0.052331912487278975, 0.04588633890994709, 0.04046563913493799, 0.03586877612362402, 0.03195305047411699, 0.028607091372155117, 0.025739527272471387, 0.02327394408680903, 0.02114620137347928]",0.0
10,4.0,"[0.9737718445975588, 0.9653235119425323, 0.9565746237078318, 0.9475031968498171, 0.938084495313412, 0.9282905196079207, 0.9180893678182149, 0.9074444261597336, 0.8963133300525548, 0.8846466109338923, 0.872385904379804]",0.0
20,4.0,"[0.9444035257737016, 0.924937079748066, 0.9037903596459584, 0.8806288880908032, 0.8549918555997491, 0.8262130138984521, 0.7932637852639165, 0.7543983380409323, 0.7061707645377626, 0.6394979606539507, 0.4526354542251906]",0.0
30,4.0,"[0.911044533523653, 0.8765428416459466, 0.8362084970569076, 0.7872605297729405, 0.723638743989813, 0.624849818416048, 0.14027220743857985, 0.10906047490096639, 0.09139417827929142, 0.0791804742484971, 0.06987127596966752]",0.0
40,4.0,"[0.872385904379804, 0.815759550249599, 0.7396219249744321, 0.60835790961035, 0.12357839331935722, 0.09470711661728869, 0.07803045804764755, 0.06634859165111073, 0.05734958256818663, 0.05005317496273193, 0.0439771655721008]",0.0
50,4.0,"[0.8262130138984518, 0.7317963329063153, 0.45263545430816116, 0.10442097977510674, 0.08036513673196116, 0.06551494385620836, 0.05475843693258878, 0.04638092984933204, 0.03964665540045703, 0.034161380837383154, 0.029665085175602093]",0.0
60,4.0,"[0.7681691348056756, 0.5658906141599671, 0.1022836948113178, 0.07582666203913764, 0.060126244486635866, 0.04896482664809071, 0.04046563913476702, 0.03383328786686734, 0.028607091375170514, 0.024460760654098156, 0.02114620137347928]",0.0
70,4.0,"[0.686814644825945, 0.1142838502927293, 0.07803045804644518, 0.059413356113609844, 0.046882714711320474, 0.03769407120954955, 0.030779283038891665, 0.025519668609293018, 0.02147976133012211, 0.018340195187442024, 0.01586786227845526]",0.0
80,4.0,"[0.4526354542251906, 0.0883355807902629, 0.0631147255419916, 0.047908460346699086, 0.037319143890575904, 0.02966508516887813, 0.024055330273283753, 0.019888487182376187, 0.016742962399967098, 0.014325836578589322, 0.012434805921860203]",0.0
90,4.0,"[0.11716145144155439, 0.072736489100719, 0.05233191248771562, 0.03924546950290111, 0.030214953020956673, 0.023856352696742016, 0.01930258246147014, 0.015973159124506465, 0.013483171519871608, 0.011578685266270412, 0.010090993416376101]",0.0
100,4.0,"[0.09470711661742144, 0.06159210609519485, 0.0439771655709665, 0.03256338231334729, 0.02487640192384277, 0.019592123924730385, 0.01586786226865587, 0.013168931127369807, 0.011158329402582544, 0.009621682614083986, 0.008419974289202648]",0.0
