MidPoint,Slope,resultList,LinerType
40,0.5,"[0.028247813415702563, 0.031235155087545773, 0.03464242005865699, 0.03909620131544314, 0.623337962629246, 0.6871099228359745, 0.731086416831265, 0.7661366688019371, 0.795782653989065, 0.8217008441473448, 0.8448458650285238]",0.0
50,0.5,"[0.017724212719956375, 0.019790565391017038, 0.02219533636308224, 0.02499328974749449, 0.028247813414903605, 0.03204315040750331, 0.036573478506316336, 0.5994622472904872, 0.6871099228359758, 0.740496390711164, 0.7815064510891558]",0.0
60,0.5,"[0.011949546439653028, 0.013344433945974765, 0.015002140497490163, 0.016981301683472214, 0.01935186465282666, 0.02219533636420804, 0.025605413160294632, 0.029694925844792507, 0.034642420057131154, 0.5652003662858687, 0.6871099228359745]",0.0
70,0.5,"[0.00864406764242454, 0.009611733875187777, 0.010769265314420127, 0.012165942663647143, 0.013865130737305935, 0.015947438509072844, 0.01851339412689991, 0.021684774379218102, 0.02560541316066979, 0.030452863835194022, 0.03657347882971948]",0.0
80,0.5,"[0.00661896637498328, 0.0073214341803626215, 0.00816128808653795, 0.009176220950163095, 0.01041653149800403, 0.011949546439439523, 0.013865130736679868, 0.016281784345561264, 0.019351864653812955, 0.023264037747560824, 0.028247813418110033]",0.0
90,0.5,"[0.005293556231114314, 0.005826382920701846, 0.00646131882444924, 0.007226772920562841, 0.008161288085291594, 0.009317737909650283, 0.01076926531456685, 0.012617380979646884, 0.015002140496867466, 0.018112834280275762, 0.02219533636687685]",0.0
100,0.5,"[0.004376134673901372, 0.004795686311609502, 0.005293556231126514, 0.005891440446081993, 0.006618966375752058, 0.007517225799546499, 0.008644067641332777, 0.010081982100778845, 0.01194954643899983, 0.014416976977239608, 0.01772421272361084]",0.0
10,1.0,"[0.9585334237998608, 0.9585334237998608, 0.9585334237998612, 0.9585334237998608, 0.9585334237998612, 0.9585334237998612, 0.9585334237998612, 0.9585334237998612, 0.9585334237998605, 0.9585334237998612, 0.9585334237998608]",-3.3306690738754696e-16
20,1.0,"[0.9084433744688263, 0.9084433744688263, 0.9084433744688263, 0.9084433744688263, 0.9084433744688263, 0.908443374468826, 0.9084433744688263, 0.9084433744688263, 0.9084433744688263, 0.9084433744688266, 0.9084433744688263]",-3.3306690738754696e-16
30,1.0,"[0.8448458650285238, 0.8448458650285238, 0.8448458650285238, 0.8448458650285241, 0.8448458650285238, 0.8448458650285238, 0.8448458650285238, 0.8448458650285238, 0.8448458650285241, 0.8448458650285241, 0.8448458650285238]",-3.3306690738754696e-16
40,1.0,"[0.7551709034157374, 0.7551709034157374, 0.7551709034157371, 0.7551709034157374, 0.7551709034157371, 0.7551709034157368, 0.7551709034157371, 0.7551709034157374, 0.7551709034157371, 0.7551709034157381, 0.7551709034157374]",-6.661338147750939e-16
50,1.0,"[0.5061726804784797, 0.5061726804991818, 0.5061726805120829, 0.5061726804796092, 0.5061726805074309, 0.5061726805152625, 0.5061726805116609, 0.5061726805135368, 0.506172680511083, 0.5061726804933179, 0.5061726804784797]",-3.678279902885606e-11
60,1.0,"[0.028247813415702563, 0.028247813414236284, 0.028247813415433514, 0.028247813413909924, 0.028247813413627074, 0.02824781341397719, 0.02824781341450132, 0.02824781341436776, 0.028247813415111494, 0.0282478134150773, 0.028247813418110033]",2.075489086150739e-12
70,1.0,"[0.020551980213539, 0.020551980211223033, 0.020551980211718748, 0.020551980211138434, 0.020551980212059874, 0.020551980211311327, 0.020551980212021186, 0.020551980212920158, 0.020551980212786595, 0.020551980212789325, 0.02055198021272688]",1.5884446535885388e-12
80,1.0,"[0.015411892080651803, 0.015411892076862332, 0.01541189207674691, 0.015411892077365593, 0.015411892076448967, 0.015411892076756863, 0.015411892076652037, 0.015411892076573376, 0.015411892076573376, 0.01541189207748551, 0.015411892077530938]",1.0819713180953983e-12
90,1.0,"[0.011949546439653028, 0.011949546438171336, 0.01194954643840603, 0.011949546438892436, 0.011949546438820999, 0.011949546439018292, 0.011949546439338227, 0.01194954644058314, 0.011949546439587051, 0.011949546440460172, 0.011949546438893881]",-9.301118902849126e-13
100,1.0,"[0.009561690032136926, 0.009561690032050079, 0.009561690031982015, 0.0095616900348974, 0.009561690034390929, 0.009561690033636439, 0.009561690033762133, 0.009561690034080464, 0.009561690031894365, 0.00956169003311343, 0.009561690032136926]",-2.760474140939273e-12
10,2.0,"[0.9695852491461602, 0.9663223521335399, 0.9630148781441306, 0.959661589691838, 0.9562611918865429, 0.9528123286079969, 0.9493135783445856, 0.9457634496603293, 0.9421603762486989, 0.9385027115262119, 0.9347887227123531]",0.0
20,2.0,"[0.9347887227123531, 0.9271843710905188, 0.919331471637683, 0.9112123052299745, 0.9028069572531581, 0.8940929143471329, 0.8850445604483222, 0.8756325395646429, 0.8658229394876618, 0.8555762307978683, 0.8448458650285238]",0.0
30,2.0,"[0.8940929143471329, 0.8803860100625027, 0.8658229394876621, 0.8502747359532565, 0.8335763877526682, 0.8155108598750177, 0.7957826539890647, 0.7739710744624159, 0.7494401310267803, 0.7211426310057324, 0.6871099228359745]",0.0
40,2.0,"[0.8448458650285238, 0.8217008441473448, 0.7957826539890647, 0.7661366688019371, 0.731086416831264, 0.6871099228359758, 0.6233379626292463, 0.03909620131312749, 0.034642420059208576, 0.031235155087802304, 0.028247813418110033]",0.0
50,2.0,"[0.7815064510891558, 0.7404963907111644, 0.6871099228359745, 0.5994622472904886, 0.03657347850505761, 0.03204315040752097, 0.02824781341506783, 0.02499328974753928, 0.02219533636449218, 0.0197905653916232, 0.01772421272361084]",0.0
60,2.0,"[0.6871099228359745, 0.5652003662858728, 0.034642420057363926, 0.029694925845929383, 0.025605413160379873, 0.022195336364625097, 0.019351864652974827, 0.016981301683398366, 0.015002140496948695, 0.013344433947398667, 0.011949546438893881]",0.0
70,2.0,"[0.03657347882867009, 0.030452863835782846, 0.025605413160216455, 0.02168477437857165, 0.018513394127162377, 0.01594743850936132, 0.013865130781931839, 0.012165942662981587, 0.010769265314863831, 0.009611733875691359, 0.00864406764242454]",0.0
80,2.0,"[0.028247813415702563, 0.023264037747799046, 0.019351864653041125, 0.016281784346488165, 0.013865130779899688, 0.01194954643899983, 0.010416531499276873, 0.009176220950453173, 0.00816128808484837, 0.00732143417856645, 0.00661896637498328]",0.0
90,2.0,"[0.022195336365950273, 0.018112834279631555, 0.015002140496460202, 0.012617380979550726, 0.01076926531374895, 0.009317737909696356, 0.0081612880838274, 0.007226772920498949, 0.006461318823759925, 0.005826382921234646, 0.005293556231114314]",0.0
100,2.0,"[0.017724212719956375, 0.014416976978438287, 0.011949546439439523, 0.010081982100862481, 0.008644067640856965, 0.007517225799781835, 0.0066189663749699566, 0.005891440446514622, 0.005293556232368053, 0.004795686310804443, 0.004376134673901372]",0.0
10,4.0,"[0.9749275426047326, 0.966869231312211, 0.9585334237998612, 0.9499002301573052, 0.9409473041117712, 0.9316493926462183, 0.9219777732332646, 0.9118995423599694, 0.901376704267328, 0.8903649867005597, 0.8788122764797739]",0.0
20,4.0,"[0.9469526296896312, 0.928468573676688, 0.908443374468826, 0.8865770298036602, 0.8624580761261785, 0.8354947490501511, 0.804779282601945, 0.7687831814452712, 0.7245213874769, 0.6642503982899579, 0.5061726804784797]",0.0
30,4.0,"[0.9153063607104389, 0.8827268886699571, 0.8448458650285238, 0.7992019851980808, 0.740496390711164, 0.6511855590728381, 0.036573478508343985, 0.030070924794254147, 0.024993289747986355, 0.02094737641737577, 0.01772421272361084]",0.0
40,4.0,"[0.8788122764797739, 0.825731406687389, 0.7551709034157368, 0.6365680489908392, 0.03345188785253425, 0.026023888638553715, 0.020551980212413203, 0.016510306957429277, 0.013514666755562567, 0.011270037662100794, 0.009561690032136926]",0.0
50,4.0,"[0.8354947490501514, 0.7479794397612434, 0.5061726805152625, 0.028839967566040476, 0.021352897100955337, 0.01622536326871562, 0.01269513009688244, 0.010219244233309948, 0.008437261135016924, 0.007118950395179978, 0.006117792969240462]",0.0
60,4.0,"[0.7815064510891558, 0.5994622472904882, 0.02824781341397719, 0.019790565389882574, 0.01441697697869674, 0.01095283841096723, 0.008644067639718967, 0.0070436089944791, 0.005891440446633093, 0.005033629074584372, 0.004376134673901372]",0.0
70,4.0,"[0.7069022123024264, 0.03136799502422358, 0.020551980211311327, 0.014183119573496262, 0.010359542897988034, 0.007954896563417002, 0.006359801388286901, 0.0052485909412264935, 0.0044413619325707416, 0.003834051359133862, 0.0033636070936664585]",0.0
80,4.0,"[0.5061726804784797, 0.024013280142288915, 0.015411892076756863, 0.010649591581891178, 0.007863967904703804, 0.006117792969817727, 0.0049520027759875065, 0.004131800013723128, 0.003529597132410984, 0.0030718419711032318, 0.0027138400507380617]",0.0
90,4.0,"[0.032043150410859186, 0.018718269869977145, 0.011949546439018292, 0.008336930790558595, 0.0062367503039297565, 0.0049120739912942605, 0.004018768035819975, 0.0033835577112547414, 0.0029124607338210417, 0.0025510738521673545, 0.0022661192167417366]",0.0
100,4.0,"[0.026023888640886696, 0.014902203415748726, 0.009561690033636439, 0.006755499561819605, 0.005117694744089209, 0.0040745677002277415, 0.003363607094561895, 0.0028529809302421444, 0.002470877656459591, 0.002175442198753006, 0.0019408767275594337]",0.0
