MidPoint,Slope,resultList,LinerType
10,0.5,"[0.6614115411903173, 0.6395937983175602, 0.6255497025073099, 0.6198020922218616, 0.6219282518228871, 0.6307015185954541, 0.6443045176709897, 0.6607110565947066, 0.6781326243540023, 0.6952949910688443, 0.7114598555937895]",0.04160944896845575
20,0.5,"[0.4408752593263852, 0.36191309720536846, 0.311437475483834, 0.2842234639935087, 0.27449879677213723, 0.2803406955380786, 0.30404519638334665, 0.3515596051937463, 0.4229974059553236, 0.4980671520262397, 0.5596213507581557]",0.16637646255424798
30,0.5,"[0.3317025534271317, 0.2233064350603043, 0.17228626292006652, 0.148357107139792, 0.13826965803303706, 0.1377439421837836, 0.14688983235641265, 0.17072778961984664, 0.22668423951443317, 0.3458573477135891, 0.4654895962134486]",0.19395861124334807
40,0.5,"[0.2676137658439395, 0.14997719150418404, 0.10824302799420961, 0.09007217488309281, 0.08209498360867053, 0.08072647732305181, 0.08557426296404388, 0.09893966134896784, 0.130347303824829, 0.22564119096969942, 0.4003981903440512]",0.18688728852088765
50,0.5,"[0.22509507833952563, 0.10713918657565406, 0.07252340110899425, 0.057175590939127885, 0.05024612346425943, 0.04873526656713141, 0.052128269023848726, 0.06196225421568783, 0.0839207821883657, 0.14811988619819016, 0.3522451414953137]",0.17635981177239424
60,0.5,"[0.19463130799995754, 0.07921881930006382, 0.04852280523556657, 0.035581213248577076, 0.030149470909268096, 0.028893013361374013, 0.03115284792508793, 0.03831022299386362, 0.05551816136816313, 0.10333594604414419, 0.3149626828824774]",0.16573829463858353
70,0.5,"[0.1716389974754841, 0.05882347644677765, 0.031978761518791594, 0.022315582636513495, 0.018594825919125087, 0.0177175446086459, 0.019104174486268128, 0.02377875802793685, 0.03622293488636864, 0.07493090125092633, 0.28513125740009504]",0.15392145286683823
80,0.5,"[0.15362020915291802, 0.04318075267022006, 0.021374153118567354, 0.014658544734685952, 0.01219096651440564, 0.011598881444335716, 0.01245839229128386, 0.015444782016921042, 0.02383881958088248, 0.0544977006284271, 0.260658268271272]",0.1420213277085823
90,0.5,"[0.13908669986342836, 0.0315198820710264, 0.014830512352436662, 0.010187253024689391, 0.008508103681615005, 0.008097872980502697, 0.00865854130841379, 0.010631942580952148, 0.01626903562721423, 0.03931159884264837, 0.24018267746840755]",0.13098882688292568
100,0.5,"[0.1270900152470271, 0.023215273740602952, 0.010745040567880981, 0.007449313817199525, 0.006257786238260802, 0.005961772830577292, 0.006348602329213772, 0.007717240278763937, 0.011617244046546831, 0.02843496546515879, 0.22277672271673826]",0.1211282424164498
10,1.0,"[0.7743326972356632, 0.7352626064348253, 0.7041107876591577, 0.6810173021711547, 0.6650984361209852, 0.6550501842419194, 0.6495123152074515, 0.6472573997459526, 0.6472736863297349, 0.6487821250311725, 0.6512145775177239]",0.003957177771771292
20,1.0,"[0.5686224951439891, 0.4574775608629197, 0.38594453220036024, 0.3468006816733076, 0.33064862041108095, 0.33271443122524824, 0.3512214680684653, 0.3835334458038954, 0.4226096829301822, 0.46031384808133025, 0.49274070668695996]",0.162092086275879
30,1.0,"[0.4408752593263852, 0.28069504684375574, 0.20877412715790783, 0.17622070671840645, 0.16230425672926194, 0.16049309437961282, 0.17032357775973245, 0.1967024963086902, 0.25129590426763715, 0.3309452258864551, 0.4003981903440512]",0.2399050959644384
40,1.0,"[0.36113352479830796, 0.18514669400595093, 0.12874527137707265, 0.10556390078251335, 0.09546526734150511, 0.09321559399853392, 0.09803615962779572, 0.11246109620449882, 0.1468099430262049, 0.23160981079697954, 0.33881579699195663]",0.24560020299342272
50,1.0,"[0.3069665382387437, 0.13060750017375802, 0.08655254379921253, 0.06830384164787155, 0.05996014666212473, 0.057758674027980066, 0.06099780088250089, 0.07116422671334191, 0.094315162710721, 0.15926663462455334, 0.29439535450604193]",0.23663668047806186
60,1.0,"[0.2676137658439395, 0.096579267677638, 0.05956869668821402, 0.04394166897206463, 0.03705635543662168, 0.03518165837329898, 0.037452615091071055, 0.045168435474330075, 0.06336070298262045, 0.1125862597187812, 0.260658268271272]",0.225476609897973
70,1.0,"[0.23760459314110452, 0.0729945614531506, 0.04040692789483821, 0.02799472169806374, 0.023031644236470816, 0.02169793836897148, 0.02315863627966266, 0.02845616592589554, 0.04221381171010535, 0.08233971621935207, 0.2340765158424713]",0.2123785774734998
80,1.0,"[0.21388935693750233, 0.05507246746206237, 0.02731552748963107, 0.01834205752307797, 0.014997646498863919, 0.014105545401285627, 0.015030035354632898, 0.018494612195537708, 0.028104062616216004, 0.06070278842383755, 0.2125458850192923]",0.19844033961800667
90,1.0,"[0.19463130799995754, 0.04112313853901986, 0.018889533092713393, 0.0126153541177595, 0.010350633219847144, 0.009745680073064145, 0.010352587872536642, 0.012655429432839482, 0.019212974954559866, 0.04442952869717949, 0.19472553174300866]",0.1848856279268934
100,1.0,"[0.17865447216725383, 0.03061154062483021, 0.013548152749020582, 0.009115754117774289, 0.007529284686896604, 0.007103174858493292, 0.0075221797292028166, 0.009116417304292962, 0.013672602787395523, 0.03247760578072469, 0.17971677007526343]",0.17155129730876054
10,2.0,"[0.8344610387662691, 0.7655257067054315, 0.7098079403614802, 0.6668781234077309, 0.6345856627626176, 0.6106253226158217, 0.5930203261237251, 0.5801950280418375, 0.5709316725681556, 0.5643051870992024, 0.5596213507581557]",0.0
20,2.0,"[0.6614115411903173, 0.4956360794030767, 0.39639108185523914, 0.3435259997891073, 0.31859601988607916, 0.3123039121198566, 0.31979940607945956, 0.33690259304999404, 0.35861915157146246, 0.3805570351889017, 0.4003981903440512]",0.08809427822419463
30,2.0,"[0.5302986674424064, 0.29389413551820626, 0.20481742804813963, 0.16756146467320415, 0.15144555122501543, 0.14769415431196856, 0.1546878680518003, 0.1752108527099445, 0.2147021398479502, 0.26757786610352013, 0.3149626828824774]",0.16726852857050886
40,2.0,"[0.4408752593263852, 0.18668747891383108, 0.12262717212731175, 0.09792804187486256, 0.08702132950243936, 0.0839207821883657, 0.08749887174955255, 0.0995392888583235, 0.1273061873710024, 0.1873855285229327, 0.260658268271272]",0.1767374860829063
50,2.0,"[0.3780621575956971, 0.12851441364198232, 0.08072647732305181, 0.06155330828742848, 0.05268788669999758, 0.04995064926810639, 0.052367019204101396, 0.061139662825425656, 0.08120187162271604, 0.13100122566993103, 0.22277672271673826]",0.17282607344863188
60,2.0,"[0.3317025534271317, 0.09339827030595889, 0.05403410548234994, 0.03815217119059824, 0.03134199089616486, 0.02929070776346673, 0.030888672236721194, 0.03716913146116734, 0.05271284177380732, 0.09350180268808475, 0.19472553174300866]",0.16543482397954193
70,2.0,"[0.2960126056300448, 0.06940253274544365, 0.03558631124946066, 0.023727596583477856, 0.019156163065742287, 0.017824967799872228, 0.018817644280906008, 0.022885318875739403, 0.033867434877343505, 0.0674864795775722, 0.1730631567492088]",0.15523818894933658
80,2.0,"[0.2676137658439395, 0.051341306221135, 0.023597405144311658, 0.015431637717778184, 0.012467402779188789, 0.011617244046546831, 0.012245595755987633, 0.014850087676723828, 0.0221816614604453, 0.04829737180256781, 0.15580106998818494]",0.14418382594163812
90,2.0,"[0.24442446219728603, 0.03758786933289907, 0.0161889208067012, 0.010631090950387174, 0.008655134598285293, 0.008090590339537778, 0.008509927729864013, 0.010243636647569583, 0.015173754892684334, 0.034409909535853586, 0.14170235895490713]",0.13361176861536936
100,2.0,"[0.22509507833952563, 0.027541871109517408, 0.011598881444335716, 0.00772005344968035, 0.006342172809470599, 0.005948204784425614, 0.006243891379269163, 0.007456872411056286, 0.010890902758357544, 0.024815393329587307, 0.12995269860063402]",0.1240044938162084
10,4.0,"[0.8642862717052435, 0.7441014713287072, 0.6550501842419194, 0.5913421519605357, 0.5456515308652378, 0.5126038194134532, 0.4885255011912009, 0.4708912154224621, 0.45793202384996523, 0.44838798205109076, 0.4413511844801564]",0.0
20,4.0,"[0.7158803706841446, 0.4582576692010024, 0.33271443122524824, 0.2730575849766501, 0.24470825848197286, 0.23420081507378276, 0.2358582977330614, 0.24623649933620964, 0.2616950709949781, 0.27854929639977544, 0.29439535450604193]",0.060194539432259164
30,4.0,"[0.5897330070468062, 0.2501888299087398, 0.16049309437961282, 0.12677521926103272, 0.11207031186497472, 0.10737963284260806, 0.11059442700616087, 0.12286175024017404, 0.14780750523799482, 0.1852170108038393, 0.22277672271673826]",0.11539708987413021
40,4.0,"[0.49665890133724433, 0.1516120826650704, 0.09321559399853392, 0.07114382769447464, 0.06087513003802879, 0.057323046876891416, 0.059268340364256634, 0.06764504383681104, 0.08645577937097228, 0.1253027032596295, 0.17971677007526343]",0.12239372319837202
50,4.0,"[0.4289040882171648, 0.10149831644535459, 0.057758674027980066, 0.04037804787768543, 0.03279758288506526, 0.030291843506340562, 0.031519987243969406, 0.037275548693715875, 0.05152451852032561, 0.08592450467853285, 0.1507968519462874]",0.12050500843994683
60,4.0,"[0.3780621575956971, 0.07113454312592815, 0.03518165837329898, 0.022955705206361806, 0.018286334970096605, 0.016828609751950836, 0.01755129603945199, 0.021001741957838188, 0.030361251787412388, 0.05844524120161179, 0.12995269860063402]",0.11312408884868319
70,4.0,"[0.33856992830714006, 0.04974346182222784, 0.02169793836897148, 0.013940017911473, 0.011161720991783062, 0.010315110393120776, 0.010755711205490398, 0.012826923334242433, 0.018634046042280836, 0.039022195210429635, 0.11414152215486252]",0.10382641176174175
80,4.0,"[0.3069665382387437, 0.03436130001628899, 0.014105545401285627, 0.009175878310187777, 0.007435426043585672, 0.006909331077389208, 0.007197989138576119, 0.00852213133809244, 0.012241661522624488, 0.026258390907474005, 0.1016503301043812]",0.09474099902699198
90,4.0,"[0.2810538813048153, 0.023912756157909595, 0.009745680073064145, 0.006467802084750225, 0.005303389030932743, 0.0049523143606683235, 0.005154535666138373, 0.006059806684969559, 0.008579233013236976, 0.018257511613570403, 0.09143969528959425]",0.08648738092892592
100,4.0,"[0.2593832456180623, 0.017084363105391763, 0.007103174858493292, 0.00480735689985101, 0.003981624182776139, 0.003732913924178757, 0.003882438102697431, 0.004537325942171956, 0.006338007360947315, 0.013224442381273844, 0.08284976954621806]",0.07911685562203931
