MidPoint,Slope,resultList,LinerType
80,0.5,"[0.15580106998818316, 0.153396466671285, 0.1505554698573025, 0.14717279021917393, 0.14312275947809378, 0.1382688849982925, 0.13249322056518692, 0.1257578744387631, 0.11819496711977066, 0.1101782714798462, 0.10228369481250124]",0.0
90,0.5,"[0.14170235895489414, 0.1381047113703417, 0.13394427575204748, 0.12914129655498202, 0.12363660160161441, 0.11742206392621019, 0.11057919405882383, 0.10330962508254879, 0.09593552038966986, 0.08888798502809889, 0.08284715466581441]",0.0
100,0.5,"[0.12995269860068892, 0.12545649509805412, 0.1203682857031785, 0.1146646139475175, 0.10837290607519844, 0.1015947514622873, 0.09451828246586243, 0.0874078030372158, 0.08057782479270925, 0.07441951923637714, 0.06987127597270636]",0.0
10,1.0,"[0.6512145775177239, 0.6690633951337015, 0.6887361339517512, 0.710509124734824, 0.7347107993044366, 0.7617303660118783, 0.792024416771536, 0.8261158795608731, 0.8645726666566182, 0.9079395425566829, 0.9565746237078314]",0.0
20,1.0,"[0.49274070668695996, 0.5076873407419563, 0.5250535062040835, 0.5454463064113698, 0.5696822714691291, 0.5988803128713018, 0.6346045682133086, 0.6790845524971199, 0.7355394335838087, 0.8085456433676365, 0.9037903596459584]",0.0
30,1.0,"[0.40039819034405105, 0.40998292729537494, 0.42155304019009715, 0.43577148663988385, 0.45361572059364763, 0.4765741070572945, 0.5069948445145499, 0.5487274598373107, 0.6083406568305744, 0.6974537821550137, 0.8362084970569076]",0.0
40,1.0,"[0.33881579699195663, 0.3430122024197024, 0.34822784134538654, 0.3548813319760347, 0.36365185881179185, 0.3757110147336698, 0.3932370181087465, 0.4206544494367186, 0.46780304519386523, 0.5576099714137779, 0.7396219249744318]",0.0
50,1.0,"[0.29439535450604193, 0.29371353888819096, 0.2928496855650572, 0.29171981009835385, 0.2901790595276264, 0.2879547335474648, 0.2844672039357473, 0.2782443477344879, 0.2643614138648001, 0.22378311472421314, 0.4526354541424951]",0.07061223978182879
60,1.0,"[0.2606582682712718, 0.2557497632909002, 0.2494847341585678, 0.24125070598950513, 0.23007020607941184, 0.21445804055566262, 0.19281396371554052, 0.1659811637341386, 0.139615601297419, 0.1183313087847023, 0.10228369481250124]",0.0
70,1.0,"[0.2340765158424713, 0.22561093469931973, 0.21486509443636037, 0.20103561464784855, 0.18333111300735283, 0.16186205710169604, 0.13897510145507164, 0.11820876565037984, 0.10129488814210309, 0.08808230251407018, 0.07803045804949815]",0.0
80,1.0,"[0.21254588501929203, 0.20115915028785686, 0.1869601658071344, 0.16949259850981735, 0.1491850961886114, 0.12810599576873613, 0.10895279454747556, 0.09305435618950719, 0.08034248891408417, 0.07038524144028563, 0.06311472554781017]",0.0
90,1.0,"[0.19472553174300866, 0.18099408297612168, 0.16434173806323987, 0.14504753056430716, 0.12472365623412353, 0.105762581882796, 0.08963926637063246, 0.07651730972855092, 0.06603037836304226, 0.0578743202342685, 0.052331912497145305]",0.0
100,1.0,"[0.17971677007526568, 0.1641448492599669, 0.1459036181551059, 0.1260615212067757, 0.10674591028162622, 0.08976313732284039, 0.07567996073437755, 0.0642962716859773, 0.055250332314532614, 0.04832023176996943, 0.04397716556760949]",0.0
10,2.0,"[0.7114598555937895, 0.7249357749462773, 0.7397084168809899, 0.7559537053378339, 0.7738750977921658, 0.7937066058700638, 0.8157144126933503, 0.8401950773512191, 0.8674665507583219, 0.8978453064853353, 0.9315987562208355]",0.0
20,2.0,"[0.5596213507581557, 0.5692698210159154, 0.5805493968937421, 0.5938846230746683, 0.6098495481361549, 0.6292329886262699, 0.6531358863503371, 0.6831149730561762, 0.7213846267010501, 0.7710546624685058, 0.8362084970569076]",0.0
30,2.0,"[0.46548959621344843, 0.4680054133766168, 0.47110883834761835, 0.4750288441309531, 0.4801278679851152, 0.4870117679427207, 0.4967631237890858, 0.5114786978749585, 0.535606867241169, 0.5793206864425874, 0.6649454352126598]",0.0
40,2.0,"[0.40039819034405105, 0.395218543045162, 0.38851557547163507, 0.37947569080927107, 0.36655273445346126, 0.34636219502843935, 0.30977808505211846, 0.23348858325302604, 0.15959193610240766, 0.12340012580528331, 0.10228369481250124]",0.0
50,2.0,"[0.3522451414953139, 0.33959940044064263, 0.32258631377623953, 0.2984177554870484, 0.26181707196190096, 0.2072923641020344, 0.15232891408129987, 0.11718471627849876, 0.0953510833743671, 0.0805203855716163, 0.06987127597270636]",0.0
60,2.0,"[0.3149626828824773, 0.2954135119722424, 0.26851221234339484, 0.2302515680857285, 0.1800533557572079, 0.13414046104991975, 0.10371160296519774, 0.08383969108532448, 0.06991180091932588, 0.05971957726685239, 0.052331912497145305]",0.0
70,2.0,"[0.28513125740009504, 0.2594225220482686, 0.2241154544563307, 0.1780391395124431, 0.13263703378842015, 0.10065860685873157, 0.07956585899790282, 0.06480804884041069, 0.05400918009216005, 0.0460391636942652, 0.04046563913617086]",0.0
80,2.0,"[0.2606582682712718, 0.2296383663995255, 0.18834068554024466, 0.1419317092326774, 0.10511461887007123, 0.08057782479270925, 0.063737762807247, 0.05162787946438426, 0.04274804538428861, 0.036289555535394306, 0.031953050478556615]",0.0
90,2.0,"[0.2401826774684077, 0.2047446568291524, 0.16017926770793153, 0.11732340447229353, 0.08688095913406137, 0.0664377636651532, 0.05213759000830096, 0.04188155637956698, 0.03447100090984887, 0.02918005410692935, 0.02573952725285205]",0.0
100,2.0,"[0.22277672271673793, 0.18380283041334697, 0.1382688849982925, 0.09971422986754905, 0.0734748818384265, 0.05566598545387357, 0.043257506366833, 0.0345049874303062, 0.028293242579313656, 0.02392557269045513, 0.02114620135962939]",0.0
10,4.0,"[0.7466750375277628, 0.753823132420091, 0.7617303660118783, 0.7705139952251508, 0.7803138963167153, 0.7912972309616676, 0.8036637666499848, 0.8176515415689041, 0.8335420522739242, 0.8516631403885155, 0.872385904379804]",0.0
20,4.0,"[0.6014828868412685, 0.6003043465857298, 0.5988803128713018, 0.5971242084405263, 0.5949026682709295, 0.5919983187670838, 0.5880292363028734, 0.5822494441924878, 0.5729418580309155, 0.5547324213372233, 0.4526354541424951]",0.0
30,4.0,"[0.5077440697784784, 0.49430665990620987, 0.4765741070572945, 0.45174047695778574, 0.4132562461796955, 0.33910935836078576, 0.19010312550273226, 0.1265787290654081, 0.09864254909820985, 0.08167063641061444, 0.06987127597270636]",0.0
40,4.0,"[0.4413511844801566, 0.41451523969510445, 0.3757110147336698, 0.3122030222004814, 0.2032439151495536, 0.12696680033783408, 0.09333025919655556, 0.07388358135911516, 0.06070405610298769, 0.05111642470676683, 0.04397716556760949]",0.0
50,4.0,"[0.39140820340812926, 0.35103267731255783, 0.2879547335474648, 0.1894139443975619, 0.11719572336993313, 0.0836113723785396, 0.06404222002710422, 0.050858978335574026, 0.04145475319050735, 0.03461799377422684, 0.029665085171195867]",0.0
60,4.0,"[0.3522451414953139, 0.2988359861214139, 0.21445804055566262, 0.12760277286824026, 0.08479325009634615, 0.06166090051725853, 0.04684631512475463, 0.03674235656864139, 0.029676805563587545, 0.024674164787395557, 0.02114620135962939]",0.0
70,4.0,"[0.3205875571331052, 0.2552825046215316, 0.16186205710169604, 0.09707378901621405, 0.06568278398578727, 0.04725000061726012, 0.03541543655199012, 0.027549890179369648, 0.02218773275214007, 0.018460398460001477, 0.015867862246810457]",0.0
80,4.0,"[0.29439535450604193, 0.21896203693265778, 0.12810599576873613, 0.07803934997200512, 0.05235064483978222, 0.03709468646182573, 0.02756597130553145, 0.02139680555962672, 0.017259919529912543, 0.01440883595481438, 0.01243480588437355]",0.0
90,4.0,"[0.2723227624184352, 0.18899658771939926, 0.105762581882796, 0.06439918483083107, 0.042480796753165996, 0.02976691373521359, 0.0220555440284093, 0.017151224236168945, 0.01388889057018278, 0.011645308868543513, 0.010090993357436863]",0.0
100,4.0,"[0.2534416972748678, 0.1645874262588328, 0.08976313732284039, 0.053938420152621736, 0.03501227480443837, 0.024390819549127474, 0.018091720273745955, 0.014125152151283427, 0.011492954285691838, 0.009680000767959843, 0.008419974215042432]",0.0
