MidPoint,Slope,resultList,LinerType
90,2.0,"[0.02219533636687685, 0.021972788625864666, 0.021888522052582803, 0.0219533395095886, 0.022159906429953975, 0.022496495762050057, 0.022951220501898458, 0.023513044305359415, 0.02417168858449703, 0.024917206695037348, 0.02573952725285205]",0.0003068143142940481
100,2.0,"[0.01772421272361084, 0.01749506523054567, 0.01742768132382214, 0.017507226221012504, 0.017717634466647383, 0.018045488010755648, 0.0184803453092455, 0.019014113191232022, 0.01964022651891977, 0.02035285549791695, 0.02114620135962939]",0.00029653139978870133
10,4.0,"[0.9749275426047326, 0.9663943288111402, 0.9575553265816904, 0.9483880973103856, 0.9388673878000305, 0.9289646078758036, 0.9186471763355447, 0.9078776923229165, 0.8966128716589155, 0.8848021612865461, 0.872385904379804]",0.0
20,4.0,"[0.9469526296896312, 0.9273853401020937, 0.906123446510571, 0.8828297942965836, 0.8570400253268337, 0.8280829981125184, 0.7949230211577198, 0.7558031179041996, 0.70725779425171, 0.6401616619561945, 0.4526354541424951]",0.0
30,4.0,"[0.9153063607104389, 0.8808334066087296, 0.8405462900643277, 0.7916884158373453, 0.7282670796954192, 0.6300600305358685, 0.11638377077275973, 0.09672970175932252, 0.08484422992988344, 0.07640065627891797, 0.06987127597270636]",0.0
40,4.0,"[0.8788122764797739, 0.8226835438575779, 0.7474358544621171, 0.6186096155551611, 0.08591678164661665, 0.07262404035437237, 0.06386702612639653, 0.05730005947924434, 0.05204455452411871, 0.04768172441455721, 0.04397716556760949]",0.0
50,4.0,"[0.8354947490501514, 0.7430349216995982, 0.4259206646715375, 0.06319461886387585, 0.054327521137036025, 0.047808194019316616, 0.042679306728735725, 0.03850999017127384, 0.03505240297716038, 0.03214286806114348, 0.029665085171195867]",0.0
60,4.0,"[0.7815064510891558, 0.5887095317989188, 0.0512573893712038, 0.043784018110376965, 0.03810300095700696, 0.03365262448954141, 0.03009860341751275, 0.027212003298320367, 0.024830391328223653, 0.022836857440514825, 0.02114620135962939]",0.0
70,4.0,"[0.7069022123024264, 0.04434413478478758, 0.03739529153219938, 0.032007651421354456, 0.027883288310514183, 0.0246877667625488, 0.02216313400012545, 0.0201272808696889, 0.018453945600703507, 0.017054984468960987, 0.015867862246810457]",0.0
80,4.0,"[0.5061726804784797, 0.03376518271916144, 0.028296149618227923, 0.024205022326055554, 0.021154674965790713, 0.018825628181214197, 0.01699767585288916, 0.015526113488031726, 0.014315114882748788, 0.013299742056017137, 0.01243480588437355]",0.0
90,4.0,"[0.03204315041102293, 0.026384319408924484, 0.022006996178418087, 0.018882981873646988, 0.016599582878245072, 0.014868224333153468, 0.013510128937688553, 0.012413920875372601, 0.011507995202557197, 0.01074464525747744, 0.010090993357436863]",0.0
100,4.0,"[0.026023888641602502, 0.02104164947529582, 0.017563549279053726, 0.01515983912653893, 0.013419952745304246, 0.012101560860597034, 0.0110640155251918, 0.010222401966480674, 0.009523001442224238, 0.008930316469834141, 0.008419974215042432]",0.0
