MidPoint,Slope,resultList,LinerType
90,1.0,"[0.052331912497145305, 0.05233191249434166, 0.05233191249451935, 0.05233191249410873, 0.05233191249387949, 0.052331912494247255, 0.05233191249399282, 0.05233191249318022, 0.05233191249522762, 0.05233191249379922, 0.052331912497145305]",3.965085204615804e-12
100,1.0,"[0.04397716556760949, 0.0439771655630453, 0.04397716556395969, 0.04397716556295541, 0.04397716556263194, 0.04397716556314371, 0.04397716556203349, 0.04397716556231811, 0.04397716556461577, 0.043977165562811255, 0.04397716556760949]",5.576004935559098e-12
10,2.0,"[0.9681720032560035, 0.9647498331802494, 0.9612793784232181, 0.9577592718059358, 0.9541880818752778, 0.9505643085748581, 0.9468863785334267, 0.9431526399286672, 0.9393613568787237, 0.9355107033073163, 0.9315987562208355]",0.0
20,2.0,"[0.9315987562208355, 0.9235827599152566, 0.9152957459562489, 0.9067179837023558, 0.8978272618134662, 0.8885984273399055, 0.8790028086110929, 0.8690074840401334, 0.8585743434601734, 0.8476588653037955, 0.8362084970569076]",0.0
30,2.0,"[0.8885984273399055, 0.8740573571194412, 0.8585743434601734, 0.8420041955936336, 0.8241604696801065, 0.8047969397492766, 0.7835768005120212, 0.7600179566999746, 0.7333869284536488, 0.702466536093801, 0.6649454352126598]",0.0
40,2.0,"[0.8362084970569076, 0.8114387842000838, 0.7835768005120212, 0.7515290918801293, 0.7133583397385749, 0.6649454352126605, 0.5933252842034108, 0.15436945281794592, 0.12950918809261353, 0.11373119168169882, 0.10228369481250124]",0.0
50,2.0,"[0.7681691348056753, 0.723638743989813, 0.6649454352126605, 0.565890614159967, 0.1402722074374401, 0.11716145144106124, 0.10228369481229753, 0.09139417828045494, 0.08284715466576882, 0.07582666204384664, 0.06987127597270636]",0.0
60,2.0,"[0.6649454352126598, 0.525552622775741, 0.129509188092431, 0.10761314541352439, 0.09334883430618465, 0.08284715466442165, 0.0745613253449566, 0.06772016686737078, 0.06189195540753291, 0.05681724887151464, 0.052331912497145305]",0.0
70,2.0,"[0.1402722074349265, 0.11056005448207974, 0.09334883430664842, 0.08133924357354333, 0.07214653491009848, 0.06469853923485476, 0.05843665070355699, 0.0530436532637802, 0.04832725878776142, 0.04416324520453821, 0.04046563913617086]",0.0
80,2.0,"[0.10228369481272163, 0.0860479325689723, 0.07456132534427579, 0.06568027091970281, 0.05843665070311682, 0.052331912494203596, 0.047085475703210714, 0.04252555289101581, 0.03853693379697996, 0.03503505458913885, 0.031953050478556615]",0.0
90,2.0,"[0.08284715466559352, 0.0709924888296026, 0.0618919554071653, 0.0545086824337971, 0.04832725878668715, 0.04306230480909539, 0.03853693379435048, 0.03462807315981809, 0.03124144624350254, 0.028300174244748774, 0.02573952725285205]",0.0
100,2.0,"[0.06987127597270636, 0.060126244490868244, 0.052331912492775676, 0.045886338907999535, 0.0404656391315431, 0.03586877611958749, 0.03195305047851022, 0.02860709136304552, 0.025739527248448066, 0.023273944064177342, 0.02114620135962939]",0.0
10,4.0,"[0.9737718445975588, 0.9653235119425326, 0.9565746237078318, 0.9475031968498171, 0.9380844953134123, 0.9282905196079204, 0.9180893678182146, 0.907444426159734, 0.8963133300525544, 0.8846466109338923, 0.872385904379804]",0.0
20,4.0,"[0.9444035257737016, 0.924937079748066, 0.9037903596459588, 0.8806288880908026, 0.8549918555997494, 0.8262130138984518, 0.7932637852639162, 0.7543983380409323, 0.7061707645377626, 0.639497960653951, 0.4526354541424951]",0.0
30,4.0,"[0.911044533523653, 0.8765428416459466, 0.8362084970569076, 0.7872605297729408, 0.7236387439898136, 0.6248498184160477, 0.1402722074374921, 0.1090604749011587, 0.0913941782808887, 0.07918047424992727, 0.06987127597270636]",0.0
40,4.0,"[0.872385904379804, 0.8157595502495993, 0.7396219249744318, 0.60835790961035, 0.12357839331889263, 0.09470711661815057, 0.0780304580510434, 0.06634859165575213, 0.057349582573433394, 0.050053174964396624, 0.04397716556760949]",0.0
50,4.0,"[0.8262130138984521, 0.7317963329063147, 0.45263545428721763, 0.10442097977536698, 0.08036513673445596, 0.06551494386147005, 0.05475843693621981, 0.04638092984827575, 0.03964665540070858, 0.034161380840657, 0.029665085171195867]",0.0
60,4.0,"[0.7681691348056753, 0.5658906141599673, 0.1022836948117469, 0.07582666204379734, 0.060126244489502136, 0.048964826649559555, 0.0404656391334937, 0.033833287872055834, 0.028607091361445357, 0.024460760621513932, 0.02114620135962939]",0.0
70,4.0,"[0.6868146448259457, 0.1142838502926667, 0.07803045804877495, 0.059413356119308494, 0.04688271471238255, 0.03769407120947121, 0.030779283036619847, 0.02551966858464941, 0.02147976131282452, 0.01834019517078334, 0.015867862246810457]",0.0
80,4.0,"[0.4526354541424951, 0.08833558079165228, 0.0631147255459135, 0.04790846034788107, 0.03731914388684695, 0.029665085165638958, 0.02405533024674573, 0.019888487172526705, 0.01674296237474863, 0.014325836547436703, 0.01243480588437355]",0.0
90,4.0,"[0.11716145144139772, 0.07273648910463512, 0.052331912494247255, 0.0392454695047517, 0.030214953020817652, 0.02385635267549571, 0.019302582446867528, 0.015973159096806046, 0.013483171494826035, 0.011578685221017477, 0.010090993357436863]",0.0
100,4.0,"[0.09470711661833277, 0.061592106098352, 0.04397716556314371, 0.03256338231796653, 0.024876401900052216, 0.019592123908796978, 0.0158678622431706, 0.0131689311003091, 0.0111583293508938, 0.009621682548173568, 0.008419974215042432]",0.0
