Slope,MidPoint,GrowthList,LinerType
1.0,8,"[0.09193381694977013, 0.06785162047070105, 0.054782401170033926, 0.04860680637170097, 0.04725028442148351, 0.05021277273494005, 0.058332628991924915, 0.07371376903248897, 0.09850369377727418, 0.12974872643047666, 0.1567575037983424]",0.044683532528286614
1.0,9,"[0.06976948567169795, 0.044570707774638375, 0.032732099513094935, 0.027601382209447675, 0.026129969951993046, 0.027494291318585988, 0.032279782108580034, 0.04285065084704794, 0.06422539726103539, 0.09837291121445846, 0.13142029954834655]",0.04363951571970491
1.0,10,"[0.052335165535427, 0.028400792682429496, 0.019550902203770388, 0.016067084820050176, 0.014989277939785559, 0.01558474509740708, 0.01813160916623103, 0.02420350259294054, 0.038727686315090874, 0.07189956635647696, 0.11151193299747394]",0.03734588759564144
2.0,1,"[0.9371363251309782, 0.9172186847784353, 0.8968719442813405, 0.8761754603282986, 0.8552108173770557, 0.8340610600151424, 0.8128098499338583, 0.7915405438977049, 0.7703351999935215, 0.7492735317047118, 0.7284318413475096]",0.0
2.0,2,"[0.8657030637112519, 0.8274920131431233, 0.7877738988416909, 0.7472449645449444, 0.7066236399408813, 0.6666095280716205, 0.627839399463188, 0.5908470539214922, 0.5560348147674813, 0.5236620362862986, 0.4938513038046723]",0.0
2.0,3,"[0.7826944321520781, 0.7269873962097578, 0.6686479634359999, 0.6103330203333172, 0.5545942512687915, 0.5034448629734625, 0.45807506516245333, 0.41883580315679275, 0.38544336618905056, 0.3572564757438684, 0.33350638094745466]",0.0
2.0,4,"[0.6828967534657922, 0.6086021825095304, 0.5318726555533722, 0.46017452853187335, 0.3990565027224462, 0.3504295675003355, 0.3132155503642913, 0.2850947294121824, 0.26373928133668273, 0.24726832278609553, 0.23428833723289424]",0.0
2.0,5,"[0.557047211414571, 0.4581285940191791, 0.36373529221570683, 0.2918898078757655, 0.24496248457095895, 0.21587459515529508, 0.19795286465730907, 0.18687497462623748, 0.17994095886091732, 0.1754124537226219, 0.1721712657522239]",0.0
2.0,6,"[0.39781784461028896, 0.2754594461766356, 0.19682779673615733, 0.156318364133851, 0.13507917323715082, 0.12410383676292511, 0.11959740697793594, 0.11965683952913728, 0.12273766625710213, 0.12715604196941047, 0.13142029954834655]",0.01182289257041061
2.0,7,"[0.2561983148158795, 0.15981635509579495, 0.11486282454413849, 0.09204989446584236, 0.07902185460992711, 0.07216253418950458, 0.07044738378141081, 0.07369246499836764, 0.08166540123032132, 0.09257514737359304, 0.10303101654325439]",0.032583632761843576
2.0,8,"[0.17787740446624603, 0.10590435381792003, 0.07321241709876378, 0.05453226427396914, 0.04376385434375563, 0.03843014054420684, 0.03726002686050525, 0.04023602246418967, 0.048718051553619086, 0.06408067918061228, 0.08147888818931114]",0.044218861328805883
2.0,9,"[0.134044101161604, 0.0736918981039804, 0.04504396079167297, 0.03046427104888716, 0.02334771401081005, 0.0201633936250109, 0.019502770593551103, 0.021281679185161235, 0.026904423220177998, 0.040503270392814913, 0.06355605557200446]",0.04405328497845336
2.0,10,"[0.10598933874025929, 0.05009432234575016, 0.02677728729227807, 0.017336081479245858, 0.013217559712802831, 0.011455975572742975, 0.011108707885791517, 0.012120243168751595, 0.015402164204493151, 0.024608655449798116, 0.04823101502748722]",0.037122307141695704
4.0,1,"[0.9481479788847726, 0.9090744474717711, 0.869212962775279, 0.8289097306778866, 0.7885287018420147, 0.7484425566454298, 0.7090204479546325, 0.6706132340998785, 0.6335378437242526, 0.5980630160148082, 0.5643986641837855]",0.0
4.0,2,"[0.8906199631142276, 0.8132345953420381, 0.7336794315228002, 0.6551468533469503, 0.5807912709423211, 0.513157971401044, 0.4537396471875165, 0.4029024245926853, 0.3601549549600533, 0.3245386175871151, 0.29494967130034444]",0.0
4.0,3,"[0.8259015183062994, 0.7095535247997724, 0.5913529445794002, 0.48321520536761225, 0.3936607311126034, 0.32474416889366126, 0.27370094724821675, 0.23626833124306112, 0.20863299848267972, 0.18793698366957598, 0.1721712657522239]",0.0
4.0,4,"[0.7516481706018998, 0.5929543582985158, 0.43845369108201737, 0.31791715799501225, 0.23878346387599972, 0.18999831640416726, 0.15952172055467742, 0.13980559313889623, 0.12665011809289417, 0.11769343860635775, 0.11151193299747394]",0.0
4.0,5,"[0.66405594415787, 0.4537283837746857, 0.2737683681093411, 0.17731080631866303, 0.13112711016510534, 0.10590788960153374, 0.09052211826830553, 0.0811432326894941, 0.07620891377109001, 0.07462338849874965, 0.07519402312782282]",0.000570634629073169
4.0,6,"[0.557047211414571, 0.2861028263174446, 0.14770493792589723, 0.09750148840703732, 0.07043148900608139, 0.05349445117784851, 0.04365646263226086, 0.03899166721685812, 0.03841783540314316, 0.041651240621360754, 0.04823101502748722]",0.00981317962434406
4.0,7,"[0.4257680701248507, 0.1622737087125044, 0.08688999169148603, 0.0522321484813685, 0.03328026090719226, 0.023790448797430766, 0.01924758420903697, 0.017532665714164473, 0.018049951474491698, 0.021364986242517075, 0.029179832895923186]",0.011647167181758712
4.0,8,"[0.29588650165975605, 0.10387108884329334, 0.05021277273494005, 0.02591853732805012, 0.015954252611809275, 0.011603886167609953, 0.009638678052034081, 0.008994968118790766, 0.009485293600953933, 0.011692356064786476, 0.017872279325683492]",0.008877311206892726
4.0,9,"[0.2108024115420416, 0.06964104310192831, 0.027494291318585988, 0.013637063546437287, 0.008667238363095327, 0.006527143392475783, 0.005566211612257242, 0.0052903607463833996, 0.005653859912038606, 0.00709458210798825, 0.0115900293681926]",0.0062996686218092
4.0,10,"[0.1607050489874619, 0.045088173677997535, 0.01558474509740708, 0.007981777109620466, 0.005287695601327679, 0.004102818298603143, 0.003569583831711753, 0.003437383780391314, 0.0037056354605053844, 0.0046952875318290975, 0.008004866724200062]",0.004567482943808748
