Slope,MidPoint,GrowthList,LinerType
0.5,7,"[0.10303101654932274, 0.08961314690468251, 0.08248284052660565, 0.08023948246977676, 0.08215389565214865, 0.08811112409635626, 0.09872491523804676, 0.1158932275888591, 0.1442283460941055, 0.19368317809168764, 0.27790753777036353]",0.022791534079545983
0.5,8,"[0.08147888817823314, 0.0656259350766708, 0.057206797708118526, 0.05419047885162809, 0.05539595938748949, 0.06050755882177947, 0.06990117496161384, 0.0847728841227774, 0.1084987739121436, 0.15112616220168984, 0.2342883372328944]",0.027288409326605048
0.5,9,"[0.06355605554268831, 0.04562786159367739, 0.03709800787755152, 0.03407380311936056, 0.03471600486271691, 0.03870393382996594, 0.04673704571849794, 0.06034432053153049, 0.0820865414587403, 0.11968106271011633, 0.19978201979142438]",0.02948225242332775
0.5,10,"[0.048231015036016664, 0.030395209102571548, 0.023330677105996067, 0.020939674528887037, 0.021192118636354836, 0.023795565344947135, 0.029544801033091116, 0.0405405728050112, 0.06050755882193679, 0.09562928122701549, 0.1721712657522122]",0.027291340507129627
1.0,1,"[0.818067964415255, 0.8183017507673985, 0.8184817013124083, 0.8186092068979183, 0.8186852917956365, 0.8187105830566102, 0.8186852917956365, 0.8186092068979186, 0.8184817013124076, 0.8183017507673985, 0.818067964415255]",-0.0006426186413551749
1.0,2,"[0.6431105680741941, 0.6406041094360422, 0.6385400225202156, 0.6370021220343216, 0.6360533524340075, 0.6357326974443115, 0.6360533524340082, 0.6370021220343216, 0.6385400225202159, 0.6406041094360424, 0.6431105680741943]",0.007377870629882599
1.0,3,"[0.49385130380467296, 0.4834091330635175, 0.4746987255251189, 0.46816721630477975, 0.4641277228092764, 0.4627615848335154, 0.46412772280927655, 0.46816721630477975, 0.47469872552511805, 0.4834091330635166, 0.4938513038046726]",0.0310897189711572
1.0,4,"[0.3788871265415097, 0.3583613345399859, 0.34163932884442305, 0.3294739518479196, 0.3221454717833182, 0.31970382184712376, 0.3221454717833183, 0.3294739518479198, 0.34163932884442255, 0.3583613345399853, 0.3788871265415095]",0.05918330469438576
1.0,5,"[0.2949496713003452, 0.26617965496933277, 0.24432086507085762, 0.2294768157493021, 0.2209797341211348, 0.21822252477132068, 0.22097973412113436, 0.22947681574930243, 0.2443208650708578, 0.26617965496933327, 0.2949496713003441]",0.07672714652902343
1.0,6,"[0.23428833723289408, 0.200502970173232, 0.1772138203875857, 0.16261220598066323, 0.15466779492066238, 0.15215067294163365, 0.15466779492062416, 0.1626122059806329, 0.177213820387583, 0.20050297017323185, 0.2342883372328944]",0.08213766429126043
1.0,7,"[0.1899042971748882, 0.15387640335931888, 0.1314724493648734, 0.11832628770034849, 0.11140367681575901, 0.10923742439121467, 0.11140367681641798, 0.11832628770046842, 0.13147244936476793, 0.15387640335943945, 0.18990429717488708]",0.0806668727836724
1.0,8,"[0.15675750379824674, 0.12024965319112814, 0.09934007582674433, 0.08736678708118781, 0.0810561040255685, 0.07907430483888021, 0.0810561040198599, 0.08736678708190473, 0.09934007582144139, 0.12024965319085189, 0.15675750379824144]",0.07768319895936122
1.0,9,"[0.13142029954798518, 0.09497747836393995, 0.07473699403303177, 0.06307209895936439, 0.05696336553191097, 0.05506373961684128, 0.056963365528850465, 0.06307209895568584, 0.07473699401797469, 0.09497747836374104, 0.13142029954799256]",0.0763565599311439
1.0,10,"[0.11151193299726239, 0.07449067503498157, 0.054154683110915494, 0.04310337167331527, 0.037707518197389954, 0.03609457440005943, 0.03770751819581066, 0.043103371648867995, 0.054154683095542826, 0.07449067505663884, 0.11151193299596898]",0.07541735859590956
2.0,1,"[0.8636904508939728, 0.8504256104142214, 0.8369368146074128, 0.8232859582428961, 0.8095363669718253, 0.7957517611357862, 0.7819952068090756, 0.7683280848796677, 0.7548091100488279, 0.7414934311039942, 0.7284318413475099]",0.0
2.0,2,"[0.7284318413475099, 0.7006609138502161, 0.6726010643116519, 0.6448290674614346, 0.6178971014486411, 0.5922909799007036, 0.5683992824897209, 0.5464975116073791, 0.5267473246923227, 0.5092074509381395, 0.4938513038046726]",0.0
2.0,3,"[0.6028099930383728, 0.5584655406726751, 0.515218784669303, 0.4751410529620431, 0.4397011112086258, 0.40962562759606336, 0.38502060731388776, 0.36560154368368486, 0.35089763263375634, 0.3403780521597767, 0.33350638094745416]",0.0
2.0,4,"[0.49385130380467296, 0.4329124854089538, 0.3779150137492057, 0.332523758949058, 0.2973767488030359, 0.27137522724483826, 0.2529994166924258, 0.24093329456275472, 0.23421296458039215, 0.2321697278480101, 0.2342883372328944]",0.0021186093848843124
2.0,5,"[0.40445313019439155, 0.3304032604936586, 0.27137522724483903, 0.2291332616444301, 0.20025061117421472, 0.18104529361343927, 0.16896931178294702, 0.1625300034218707, 0.16100312976822803, 0.1641929132389474, 0.1721712657522122]",0.011168135983984168
2.0,6,"[0.33350638094745433, 0.25181722003589785, 0.19586259909310386, 0.16067091971844452, 0.13859178700086072, 0.12482325770749887, 0.11684149269634544, 0.11349250684415986, 0.11448669744778522, 0.12017907394383594, 0.13142029954799256]",0.0179277927038327
2.0,7,"[0.27790753777036353, 0.19368317809169003, 0.14422834609414645, 0.11589322759072479, 0.09872491524143379, 0.08811112409413051, 0.0821538956407648, 0.08023948246924396, 0.08248284053423852, 0.08961314690359541, 0.10303101654266317]",0.022791534073419203
2.0,8,"[0.23428833723289408, 0.1511261622016789, 0.10849877391376399, 0.08477288412528297, 0.06990117496213284, 0.06050755882193679, 0.05539595938900554, 0.05419047885468586, 0.057206797710156604, 0.0656259350691246, 0.08147888817901909]",0.027288409324333233
2.0,9,"[0.19978201979142907, 0.11968106271101642, 0.08208654146079587, 0.060344320528647535, 0.04673704570234429, 0.038703933830904404, 0.03471600486319304, 0.03407380313800372, 0.03709800786841191, 0.04562786157997295, 0.06355605553697327]",0.029482252398969552
2.0,10,"[0.17217126575220915, 0.0956292812275011, 0.06050755882177947, 0.04054057280204429, 0.029544801043229384, 0.023795565334045383, 0.021192118637196174, 0.0209396745231704, 0.0233306771143165, 0.03039520910024499, 0.04823101502494283]",0.027291340501772426
4.0,1,"[0.8865604555224381, 0.8529019210894249, 0.8187105830566102, 0.7843124787450055, 0.7500467407743772, 0.7162523156095287, 0.6832531383636, 0.6513433154607163, 0.6207741991362219, 0.5917450895191744, 0.5643986641837854]",0.0
4.0,2,"[0.7728715915695659, 0.7044523168462224, 0.6357326974443115, 0.5698186181270749, 0.5093922414047617, 0.4561570466157127, 0.4106894275163637, 0.3726859802123422, 0.3413569870347269, 0.31575179664310876, 0.2949496713003441]",0.0
4.0,3,"[0.663901092104121, 0.5603179130775212, 0.4627615848335154, 0.3809449847382438, 0.3178208720833645, 0.2710927027610313, 0.23695224220311648, 0.21206697462578453, 0.19400138299129926, 0.18108102268324433, 0.1721712657522122]",0.0
4.0,4,"[0.5643986641837857, 0.4295746666784365, 0.31970382184712376, 0.24459454580157095, 0.19593711743799974, 0.16410783217716857, 0.14286852427754979, 0.1286099514840211, 0.11929104412794456, 0.11378790274322488, 0.11151193299596898]",0.0
4.0,5,"[0.4775825546900932, 0.3213367055713837, 0.21822252477132068, 0.15991549514946132, 0.12588412128753715, 0.10463314554240942, 0.09064140214728861, 0.08140557743742968, 0.07590675495099904, 0.07382740096514012, 0.07519402313726214]",0.0013666221721220229
4.0,6,"[0.40445313019439155, 0.23909295420556362, 0.15215067294163365, 0.10868359734396948, 0.08343268490122104, 0.0666199567992244, 0.055119522055976304, 0.04786903646571567, 0.04430251069234312, 0.04426524645657349, 0.04823101502494283]",0.003965768568369339
4.0,7,"[0.3441712298572636, 0.17973863896976364, 0.10923742439121467, 0.07449803270519041, 0.05250192117441807, 0.03831392816167732, 0.029883922217651224, 0.025379790609126686, 0.023698238054468353, 0.024639450268094807, 0.029179832910978813]",0.005481594856510459
4.0,8,"[0.2949496713003452, 0.13749761200650928, 0.07907430483888021, 0.048017397316673566, 0.030115069593756566, 0.02076872015406372, 0.016017134191278627, 0.013747945769851236, 0.013122149469120069, 0.014127949101247891, 0.01787227932625851]",0.004750129857138442
4.0,9,"[0.25479500820131373, 0.106897281791515, 0.05506373961684128, 0.028832137860784014, 0.017086789480050053, 0.011805531323651187, 0.009278676677227852, 0.008135701468566351, 0.007931378458012384, 0.008755354704922762, 0.011590029370532806]",0.0036586509125204215
4.0,10,"[0.22189616334762827, 0.08340415477526782, 0.03609457440005943, 0.017266317149362623, 0.010286844710799983, 0.007291241587107888, 0.005870953163558428, 0.005250824047080318, 0.005206081322915721, 0.005851588217397792, 0.008004866729890049]",0.002798785406974328
