MidPoint,Slope,resultList,LinerType
60,2.0,"[0.6871099228359745, 0.6652213469356436, 0.6334321551278009, 0.5885657862868979, 0.522549464863581, 0.4140836914824631, 0.24766262392560398, 0.1459488617659534, 0.09868887766635058, 0.07112915630400439, 0.052331912497145305]",0.0
70,2.0,"[0.03657347882971948, 0.46874243188684583, 0.4913575130810339, 0.4547187246091179, 0.3835591224003902, 0.2764566825456687, 0.17420820039850252, 0.11425139314140821, 0.07964061166128035, 0.05682291888694859, 0.04046563913617086]",-0.4508918739448631
80,2.0,"[0.028247813418110033, 0.04241659623601229, 0.2505077358499109, 0.33547895728270516, 0.2920865293455035, 0.2136582566903348, 0.1420385484767262, 0.09620942058051132, 0.06698258114345336, 0.04647641226266868, 0.031953050478556615]",-0.30352590680414854
90,2.0,"[0.02219533636687685, 0.03269816252102577, 0.06900937451579492, 0.25434043290569375, 0.23950591302009036, 0.17997458722186532, 0.12287906076500776, 0.0839982449163367, 0.057547933880712415, 0.038565395386094006, 0.02573952725285205]",-0.2286009056528417
100,2.0,"[0.01772421272361084, 0.02618655079480402, 0.04678880940007974, 0.1945263099561055, 0.2062179429960358, 0.15863816794944885, 0.10980266540376508, 0.07491188856706549, 0.05006612356793118, 0.03238615047347269, 0.02114620135962939]",-0.1850717416364064
10,4.0,"[0.9749275426047326, 0.9666468653144151, 0.9580331671439734, 0.9490572015614971, 0.9396853454340152, 0.929878635048197, 0.9195915126205437, 0.9087701698266184, 0.8973503184017986, 0.8852541263053856, 0.872385904379804]",0.0
20,4.0,"[0.9469526296896312, 0.9287153260602016, 0.9088552446343352, 0.8870320043794655, 0.8627727149621991, 0.8353877032833539, 0.8038025809844594, 0.7661764349039689, 0.7188388532027853, 0.6520063602509841, 0.4526354541424951]",0.0
30,4.0,"[0.9153063607104389, 0.8849536401725818, 0.850066119145641, 0.8088790854830497, 0.7581633306505378, 0.690719595960695, 0.5816493265325166, 0.1884256281459198, 0.11796394953828641, 0.08827799754289332, 0.06987127597270636]",0.0
40,4.0,"[0.8788122764797739, 0.8334886620926014, 0.7779504149788007, 0.7053769504883073, 0.5964837158009566, 0.33207587481167644, 0.14714020753970372, 0.09918815184759847, 0.07364754314265137, 0.05658828986066194, 0.04397716556760949]",0.0
50,4.0,"[0.8354947490501514, 0.7713085958900425, 0.6867258842583647, 0.560292852725889, 0.3253716637200637, 0.1573340931556655, 0.10137221501539444, 0.0723512727621979, 0.05333634740305112, 0.03960423198773923, 0.029665085171195867]",0.0
60,4.0,"[0.7815064510891558, 0.6930491435155413, 0.5695529315013558, 0.3833036241145857, 0.19905748219221933, 0.11843108561162677, 0.08015688627369848, 0.05673607393658207, 0.04035676612651444, 0.02888048935802218, 0.02114620135962939]",0.0
70,4.0,"[0.7069022123024264, 0.5875173285063201, 0.4350259545248828, 0.2708719914503911, 0.15526017060254269, 0.09822002124445534, 0.06673026552248358, 0.045828901379387804, 0.03135045928104199, 0.021867873101465717, 0.015867862246810457]",0.0
80,4.0,"[0.5061726804784797, 0.4226041687918666, 0.32692683995441646, 0.21605152251503298, 0.13173437943301725, 0.08515611720642825, 0.056979139863287814, 0.037671735976571176, 0.024942502780781958, 0.017151578335518655, 0.01243480588437355]",0.0
90,4.0,"[0.03204315041171048, 0.08792439539906247, 0.25843782313021124, 0.18462266567480817, 0.11655834761943562, 0.07570746573048792, 0.049367400306611596, 0.03140823217195122, 0.020302111712742488, 0.01387394326910816, 0.010090993357436863]",-0.22639467271850078
100,4.0,"[0.026023888642103355, 0.051773748356679396, 0.21257566180989323, 0.16397997107396664, 0.10576195254258505, 0.06837151445378656, 0.04319304812390512, 0.026534358463339337, 0.01687559403411124, 0.011518378898249507, 0.008419974215042432]",-0.18655177316778987
