MidPoint,Slope,resultList,LinerType
80,0.5,"[0.15580106998818494, 0.17770007140362143, 0.20086636547460202, 0.22506089076129213, 0.2501193707035077, 0.27580136245889697, 0.3014081333023954, 0.3244632044061009, 0.332901971095462, 0.1547928868236785, 0.10228369481250124]",-0.17710090110727705
90,0.5,"[0.14170235895490713, 0.16351020059682664, 0.18665749301873696, 0.21070006905102825, 0.23521785667067902, 0.25953187855341875, 0.28187172195246923, 0.29587875121917184, 0.24055157941317723, 0.11072114247063633, 0.08284715466581441]",-0.15417639226426472
100,0.5,"[0.12995269860063402, 0.15164633445853967, 0.1747890696943136, 0.19873224611203472, 0.22278656957159723, 0.24578229823464856, 0.2645648572786314, 0.2657052503972927, 0.13752990793684608, 0.0897477051902468, 0.06987127597270636]",-0.13575255179665868
10,1.0,"[0.6512145775177239, 0.6711134567476984, 0.692475940650672, 0.7155393493783927, 0.740589987707473, 0.7679734241153354, 0.7981045736030883, 0.8314736263825376, 0.8686380317758159, 0.9101784769542441, 0.9565746237078314]",0.0
20,1.0,"[0.49274070668695996, 0.5145815289550693, 0.5380734031562358, 0.5636499305412468, 0.5918969972850239, 0.6236296541121404, 0.6600178516312742, 0.7027970283121476, 0.7546213032763326, 0.8196079104402858, 0.9037903596459584]",0.0
30,1.0,"[0.40039819034405133, 0.4227670531233797, 0.44631254691171274, 0.47145460589995447, 0.4987778888916124, 0.5291419182047093, 0.5638888263288971, 0.6052652289038134, 0.6573564403555568, 0.7283545003884264, 0.8362084970569076]",0.0
40,1.0,"[0.3388157969919568, 0.36182191270050323, 0.3853673738318282, 0.4097648448384862, 0.4354298683270579, 0.4629649866466962, 0.4933358574850086, 0.5282816069651092, 0.5714195177775332, 0.631864632065862, 0.7396219249744318]",0.0
50,1.0,"[0.2943953545060416, 0.3182163031184131, 0.34192843424243713, 0.36568717854792926, 0.3896352039966652, 0.4138883672906868, 0.4385060886963799, 0.46340575042867066, 0.48805075662150604, 0.5097176497158176, 0.4526354541424951]",-0.05708219557332245
60,1.0,"[0.260658268271272, 0.28538029555305733, 0.3093897277508839, 0.3326425710718712, 0.35491956122504514, 0.37560565966922277, 0.39310519191225957, 0.4027037700548871, 0.381587451398961, 0.140035635760285, 0.10228369481250124]",-0.14204550178361514
70,1.0,"[0.2340765158424713, 0.25970678135369907, 0.2840874116021074, 0.3069289664170002, 0.3275537013474326, 0.3442856457851697, 0.3524436597553125, 0.33181054041193714, 0.1394658850250639, 0.09756585940828785, 0.07803045804949815]",-0.1183671439128412
80,1.0,"[0.2125458850192923, 0.2390421203889544, 0.26382654148816514, 0.2863124987365935, 0.30524888396839106, 0.31739827696812245, 0.31157156852314477, 0.1680553626708558, 0.10055926742627556, 0.07705354436269035, 0.06311472554781017]",-0.10485239194883014
90,1.0,"[0.19472553174300866, 0.22201907224183612, 0.2472142829122203, 0.26937111701338684, 0.28652424864870646, 0.29306162689291654, 0.25956264801781576, 0.11422036442212369, 0.08085493863458265, 0.06346799623851983, 0.052331912497145305]",-0.09833609514990788
100,1.0,"[0.17971677007526343, 0.20772754675933924, 0.23332586505417818, 0.2551596479797372, 0.27037429837502747, 0.26956336094666855, 0.16333324650095923, 0.09143337872009769, 0.06760897783475597, 0.0533215415560749, 0.04397716556760949]",-0.09065752829976403
10,2.0,"[0.7114598555937895, 0.7273250271782565, 0.7440625415745391, 0.7618076875718202, 0.7807198478067818, 0.8009869391450144, 0.8228298829032129, 0.8465060889243807, 0.8723097255350584, 0.9005642563388118, 0.9315987562208355]",0.0
20,2.0,"[0.5596213507581557, 0.5778983311737813, 0.596858667484827, 0.6167438483450406, 0.6378704383460112, 0.6606698942925266, 0.6857531177412217, 0.7140189095006495, 0.7468415687314967, 0.7863984279608472, 0.8362084970569076]",0.0
30,2.0,"[0.4654895962134486, 0.4849022626303111, 0.5039907442589415, 0.5228739933148335, 0.5416623283462736, 0.5604687926068932, 0.579426325292975, 0.5987217039679333, 0.6186791311025616, 0.6400183364940476, 0.6649454352126598]",0.0
40,2.0,"[0.40039819034405133, 0.4212279582928849, 0.44037478290037857, 0.45767709279720203, 0.47265873947450787, 0.4842662929062293, 0.49012176817313124, 0.4837677852639757, 0.433283506176845, 0.134396550325262, 0.10228369481250124]",-0.08972357782907991
50,2.0,"[0.35224514149531344, 0.3748277270703315, 0.39419662618776413, 0.40976782967125913, 0.41997673432818317, 0.42091613692604213, 0.39986512367374083, 0.17503398421464011, 0.10829663666849204, 0.08437272233388547, 0.06987127597270636]",-0.06867099543072869
60,2.0,"[0.3149626828824774, 0.33949121624357104, 0.35918757126470635, 0.37286617015283413, 0.3770426503411901, 0.36019749376256716, 0.17860270567014105, 0.10211006388358601, 0.07740313265397318, 0.06257231784596518, 0.052331912497145305]",-0.06207996745871269
70,2.0,"[0.28513125740009504, 0.3116696289177041, 0.33171878639123326, 0.343241034559333, 0.3392853650079557, 0.276231464609743, 0.10829965296809375, 0.07704512882991953, 0.060013795272579225, 0.048550200378552816, 0.04046563913617086]",-0.058109777159237985
80,2.0,"[0.260658268271272, 0.28918216354865417, 0.30955228655949096, 0.31852858069086876, 0.30243723346052215, 0.13752990793684608, 0.08344920019076763, 0.061614026217078906, 0.04796171426560276, 0.03851768879404039, 0.031953050478556615]",-0.05787031241959678
90,2.0,"[0.24018267746840755, 0.27061425083493457, 0.2912387070755849, 0.29712850616559844, 0.25916972807422445, 0.10173910367378083, 0.06810495457060589, 0.05051967172755274, 0.03901708494289506, 0.031115107025883285, 0.02573952725285205]",-0.05694582869719089
100,2.0,"[0.22277672271673826, 0.2550088299063848, 0.27580136245889697, 0.2778626491767662, 0.18095275601258026, 0.08289782743260865, 0.057013485742784406, 0.042052777146395874, 0.03221869824102283, 0.025580177607301448, 0.02114620135962939]",-0.05508592646002791
10,4.0,"[0.7466750375277628, 0.757211820432017, 0.7679734241153354, 0.7790167987035268, 0.7904098342949644, 0.8022346387467812, 0.8145918634391003, 0.8276064467051736, 0.8414352475113973, 0.8562771185647252, 0.872385904379804]",0.0
20,4.0,"[0.6014828868412685, 0.6131156557769109, 0.6236296541121404, 0.6328596218836834, 0.6405211347572801, 0.6461340979315754, 0.6488615788992236, 0.647128984827269, 0.6375358610210831, 0.6104219011296717, 0.4526354541424951]",-0.047378692057955085
30,4.0,"[0.5077440697784784, 0.5203311441567858, 0.5291419182047093, 0.533108420155594, 0.5299999933595211, 0.5146342015896563, 0.46974403935628567, 0.15378078740130013, 0.10515128884718665, 0.08359369714913348, 0.06987127597270636]",-0.025364350377115596
40,4.0,"[0.4413511844801564, 0.4558317780858658, 0.4629649866466962, 0.4596870962287829, 0.4369364383758505, 0.3301690211355124, 0.11057414745941793, 0.08069415542101582, 0.06394763965130153, 0.052454735504627745, 0.04397716556760949]",-0.021613802166539797
50,4.0,"[0.39140820340812926, 0.40850069339080175, 0.4138883672906868, 0.4003125594640558, 0.3230700631774618, 0.10559666795299578, 0.07327937234339521, 0.05583128578270174, 0.04412454474372647, 0.035760185019733375, 0.029665085171195867]",-0.022480163882557525
60,4.0,"[0.35224514149531344, 0.3723389789994666, 0.37560565966922277, 0.3453098996132514, 0.1249835865983426, 0.07537356046487205, 0.05412181658015642, 0.04085444723401197, 0.03185453965267911, 0.025587396369611378, 0.02114620135962939]",-0.023360518173909328
70,4.0,"[0.3205875571331052, 0.34382249222581207, 0.3442856457851697, 0.27737718962801655, 0.08934609876000188, 0.058194067424169146, 0.04147326555835734, 0.030890514434322, 0.023905929495359676, 0.019169789427735694, 0.015867862246810457]",-0.023698088652064464
80,4.0,"[0.2943953545060416, 0.3207484653911525, 0.31739827696812245, 0.14877086438567472, 0.07058156820281966, 0.04632361647020657, 0.03257296375174021, 0.024071853953184168, 0.018608090923686052, 0.0149619439974746, 0.01243480588437355]",-0.026353110885110886
90,4.0,"[0.2723227624184354, 0.30167329793553727, 0.29306162689291654, 0.10638789069621678, 0.057816442063036294, 0.03758585815188509, 0.02616627224124046, 0.01929621680791632, 0.014958140412269245, 0.012083879373525189, 0.010090993357436863]",-0.029350535517101872
100,4.0,"[0.25344169727486815, 0.2856143612804409, 0.26956336094666855, 0.08588475334216189, 0.04825956028732112, 0.03099818642252272, 0.02147272796501176, 0.015863277531586284, 0.01235542777009589, 0.010034848437756391, 0.008419974215042432]",-0.032172664005572726
