Slope,MidPoint,GrowthList,LinerType
0.5,2,"[0.6828967534657915, 0.711598659965468, 0.7374846963205686, 0.760782881546371, 0.7816982909020195, 0.8004102153006607, 0.8170739787814837, 0.8318242698916702, 0.844778659137812, 0.8560407872247324, 0.8657030637112519]",0.0
0.5,3,"[0.3978178446102888, 0.4661791378211943, 0.5306862791582858, 0.5864640498444498, 0.6333098754222511, 0.67231868581029, 0.7046299432694937, 0.7311733162917031, 0.7526728212844273, 0.7696952542434329, 0.7826944321520781]",0.0
0.5,4,"[0.1778774044662502, 0.19807088231258413, 0.23452382069338046, 0.30382765695071257, 0.40416641780603824, 0.49320234115515216, 0.5591964357655812, 0.6073895821338986, 0.6423169711694988, 0.6668571230121598, 0.6828967534657915]",0.0
0.5,5,"[0.10598933873991141, 0.10392060017614446, 0.10398510416285565, 0.10869193496780155, 0.12214932230356688, 0.15679585272801885, 0.27881147115861366, 0.4201879285230167, 0.49320234115515216, 0.534655917491671, 0.5570472114145716]",0.0020687385637669503
0.5,6,"[0.06976948567869852, 0.058648777915188355, 0.05096784083783025, 0.04853369772789567, 0.05112598619129958, 0.05916921017302335, 0.07514632654720306, 0.10909288033362652, 0.21721705868300673, 0.3450464316108809, 0.3978178446102893]",0.021235787950802852
0.5,7,"[0.04501652002609683, 0.030548475139222594, 0.02376995382433651, 0.021726740464601556, 0.022628665047358002, 0.026366546870874683, 0.034178222373474045, 0.04956325355674838, 0.0829496853316548, 0.16599140004406748, 0.2561983148158795]",0.023289779561495274
0.5,8,"[0.028335175939115782, 0.01626219574778489, 0.012129888242249295, 0.010932968879050878, 0.01125411125331898, 0.012954609885864714, 0.016668541301241402, 0.024399603092203553, 0.04257059113913477, 0.09278959743146435, 0.17787740446624717]",0.017402207060064904
0.5,9,"[0.018215207743758816, 0.009494705411891872, 0.0070039125896407695, 0.006278030390889731, 0.006394657234866208, 0.007239393250732148, 0.009114215158662942, 0.01304213641752016, 0.022641368691044567, 0.054941477270671, 0.13404410116163404]",0.011937177352869085
0.5,10,"[0.012282298845724364, 0.00606782598462695, 0.004465753750112179, 0.003989731539165964, 0.004029300424078575, 0.004496329386590519, 0.005543532335643138, 0.007711863378032232, 0.012954609887886107, 0.03217193192554442, 0.10598933873986134]",0.008292567306558401
1.0,1,"[0.9143952828123172, 0.9156123088459569, 0.916558970651036, 0.9172352048909881, 0.917640964665395, 0.9177762211624102, 0.9176409646653954, 0.9172352048909884, 0.916558970651036, 0.9156123088459569, 0.9143952828123172]",-0.00338093835009301
1.0,2,"[0.8119090777218182, 0.8173850405852228, 0.8216419998714716, 0.8246815598957656, 0.8265048512043964, 0.8271125415170572, 0.8265048512043964, 0.8246815598957656, 0.8216419998714719, 0.8173850405852228, 0.8119090777218182]",-0.015203463795238958
1.0,3,"[0.6828967534657915, 0.6973257700801464, 0.7085347601626699, 0.7165299876127577, 0.7213217253598451, 0.7229179918063509, 0.7213217253598451, 0.7165299876127577, 0.7085347601626703, 0.6973257700801461, 0.6828967534657915]",-0.04002123834055937
1.0,4,"[0.50726096487982, 0.5372548454286864, 0.5614070933802322, 0.5789078111815146, 0.5894602265664877, 0.5929822203062483, 0.5894602265664877, 0.5789078111815142, 0.5614070933802325, 0.5372548454286857, 0.5072609648798208]",-0.0857212554264275
1.0,5,"[0.29588650165975605, 0.31379565077162863, 0.33582001306459563, 0.3590825224337971, 0.3770405231796961, 0.3837268919032017, 0.3770405231796961, 0.359082522433796, 0.33582001306459547, 0.3137956507716278, 0.29588650165975605]",-0.08784039024344564
1.0,6,"[0.1778774044662502, 0.1594722120432709, 0.13451661720327177, 0.11169356502589135, 0.0983642551443309, 0.09424631560685187, 0.09836425514312998, 0.11169356502514345, 0.1345166172035296, 0.1594722120432892, 0.17787740446624717]",0.0836310888593953
1.0,7,"[0.12345925767473459, 0.09492927765672224, 0.06797659558451864, 0.05234793914569141, 0.04522994157685528, 0.0432006539507593, 0.04522994158154742, 0.05234793914898581, 0.06797659557469146, 0.0949292776649722, 0.12345925767466236]",0.08025860372390306
1.0,8,"[0.0919338169480181, 0.05732467530975171, 0.035037867729568045, 0.02585053595046879, 0.022152961077747186, 0.02113924002036402, 0.022152961075207762, 0.025850535951267108, 0.03503786772679168, 0.05732467530591906, 0.09193381695034257]",0.07079457692765408
1.0,9,"[0.06976948567869852, 0.03305647538224618, 0.01871409961168679, 0.013801017575651138, 0.011897320864182099, 0.011379882762821885, 0.011897320868339025, 0.013801017566945113, 0.01871409961149383, 0.03305647538105633, 0.06976948567109596]",0.05838960290827408
1.0,10,"[0.052335165534081914, 0.019392702352876923, 0.010894436802619607, 0.008150463774889365, 0.007087899572925919, 0.006798226854904085, 0.007087899571076293, 0.008150463773956526, 0.010894436804019107, 0.01939270235804904, 0.05233516553243552]",0.04553693867753144
2.0,1,"[0.9371363251309779, 0.9317625972279443, 0.9260203978043029, 0.9199012349703362, 0.9133962252346518, 0.9064960441427811, 0.8991908718365659, 0.8914703335093568, 0.8833234348889104, 0.8747384931134612, 0.8657030637112519]",0.0
2.0,2,"[0.8657030637112519, 0.8560407872247324, 0.844778659137812, 0.8318242698916702, 0.8170739787814837, 0.800410215300661, 0.7816982909020195, 0.760782881546371, 0.7374846963205686, 0.7115986599654687, 0.6828967534657915]",0.0
2.0,3,"[0.7826944321520781, 0.7696952542434329, 0.7526728212844273, 0.7311733162917031, 0.7046299432694937, 0.67231868581029, 0.6333098754222511, 0.5864640498444494, 0.5306862791582859, 0.46617913782119497, 0.3978178446102893]",0.0
2.0,4,"[0.6828967534657915, 0.6668571230121602, 0.6423169711694985, 0.6073895821338986, 0.5591964357655813, 0.49320234115515216, 0.40416641780603874, 0.30382765695071257, 0.23452382069337951, 0.19807088231258524, 0.17787740446624717]",0.0
2.0,5,"[0.5570472114145713, 0.534655917491671, 0.49320234115515216, 0.42018792852301684, 0.2788114711587752, 0.15679585272775878, 0.1221493223039387, 0.10869193496904068, 0.10398510416361721, 0.10392060017722113, 0.10598933873986134]",0.0020687385626402127
2.0,6,"[0.3978178446102888, 0.34504643161088105, 0.21721705868338542, 0.1090928803319965, 0.07514632655184607, 0.05916921017725043, 0.051125986178297285, 0.04853369772868147, 0.05096784084355459, 0.05864877795975807, 0.06976948567109596]",0.021235787942414493
2.0,7,"[0.25619831481588, 0.1659914000440516, 0.0829496853248801, 0.04956325356800523, 0.03417822237314688, 0.02636654686023491, 0.02262866505222768, 0.02172674046941328, 0.023769953802730295, 0.030548475133867953, 0.04501652002668003]",0.02328977955726675
2.0,8,"[0.1778774044662502, 0.09278959743141761, 0.04257059112385456, 0.02439960310389768, 0.016668541305611188, 0.012954609887886107, 0.01125411124438436, 0.010932968876702486, 0.012129888244276308, 0.016262195748142392, 0.02833517594132676]",0.017402207064624274
2.0,9,"[0.1340441011619458, 0.05494147728192625, 0.02264136868472739, 0.013042136422389519, 0.00911421516121521, 0.007239393250850138, 0.006394657235340254, 0.006278030388146754, 0.007003912590049799, 0.009494705411129836, 0.01821520775881926]",0.011937177370672507
2.0,10,"[0.10598933873991141, 0.03217193192433161, 0.012954609885864714, 0.007711863380026015, 0.005543532336246249, 0.0044963293869815695, 0.00402930042345604, 0.0039897315399848275, 0.004465753750212028, 0.006067825986929594, 0.012282298846296332]",0.008292567306311505
4.0,1,"[0.9481479788847726, 0.9334096176262938, 0.9177762211624102, 0.9011911667369901, 0.8835902769695035, 0.8649002943581966, 0.845037029659726, 0.8239031288005849, 0.80138541852453, 0.7773518457197734, 0.7516481706018998]",0.0
4.0,2,"[0.8906199631142276, 0.860929969644468, 0.8271125415170572, 0.788469946239726, 0.7440507666569857, 0.6925157612966316, 0.631948984308037, 0.5597494380137916, 0.4736888206028848, 0.37870008516431214, 0.29588650165975605]",0.0
4.0,3,"[0.8259015183062994, 0.7800947377030752, 0.7229179918063509, 0.6500931372548225, 0.5535677784527645, 0.4186965606409784, 0.26391208363156804, 0.1791148850329299, 0.14025901931833912, 0.1190257443089427, 0.10598933873986134]",0.0
4.0,4,"[0.7516481706018998, 0.6863806052998878, 0.5929822203062483, 0.44278813322514343, 0.19698044595621525, 0.11189906374839398, 0.08225667273852556, 0.06642428610669486, 0.057556484854027035, 0.05330470499979347, 0.05233516553243552]",0.0
4.0,5,"[0.6640559441578696, 0.5697322699247882, 0.3837268919032017, 0.10739803131157805, 0.06073000034629417, 0.03966725012083659, 0.028817648759582065, 0.02338018622312765, 0.021173825091276924, 0.02145355015147611, 0.02435009388275067]",0.003176268791473747
4.0,6,"[0.5570472114145713, 0.39805614104667897, 0.09424631560685187, 0.04270524278082108, 0.02338014837748803, 0.015113912104366488, 0.011298457216497818, 0.009549650825012171, 0.009055154918929064, 0.00974286971993175, 0.012282298846296332]",0.003227143927367268
4.0,7,"[0.42576807012484996, 0.15042201256473114, 0.0432006539507593, 0.018680987586372346, 0.010447433668005223, 0.007093766309779591, 0.00554619590423397, 0.004860324045722545, 0.004752594738332523, 0.005291327181966123, 0.007116211679755687]",0.002363616941423164
4.0,8,"[0.29588650165975605, 0.07428202343320339, 0.02113924002036402, 0.009377525434461806, 0.005558548052545549, 0.003955567219127561, 0.003199803538439693, 0.0028759497357212977, 0.0028713945678671185, 0.0032709722260528375, 0.004608900446625333]",0.0017375058787582145
4.0,9,"[0.21080241154204143, 0.0411476801925698, 0.011379882762821885, 0.005386336154783155, 0.0033608969879488993, 0.0024760091042144877, 0.002051569832139603, 0.0018771416266864067, 0.0019029328959863192, 0.002206529745791046, 0.003232053960957067]",0.0013549123342706602
4.0,10,"[0.16070504898742577, 0.023383890577772654, 0.006798226854904085, 0.003421437221387072, 0.0022190616365651136, 0.0016759270403121935, 0.0014126957100821164, 0.0013096957650324881, 0.0013435831939889275, 0.0015814233062517028, 0.002399127080968789]",0.0010894313159363009
