Slope,MidPoint,GrowthList,LinerType
1.0,1,"[0.9491143638216606, 0.9497068198068404, 0.9501671886436163, 0.9504957940476461, 0.9506928657880118, 0.9507585411466748, 0.9506928657880118, 0.9504957940476464, 0.9501671886436166, 0.9497068198068404, 0.9491143638216606]",-0.0016441773250142067
1.0,2,"[0.8903312222988855, 0.8930676091234145, 0.8951839937768326, 0.8966894476001073, 0.8975902574814635, 0.8978901207171079, 0.8975902574814635, 0.8966894476001069, 0.8951839937768326, 0.8930676091234149, 0.8903312222988855]",-0.007558898418222437
1.0,3,"[0.8194095573130334, 0.8269621590942431, 0.8327168983760767, 0.8367674319216695, 0.8391748126164502, 0.8399735498753079, 0.8391748126164502, 0.8367674319216698, 0.832716898376076, 0.8269621590942431, 0.8194095573130334]",-0.02056399256227448
1.0,4,"[0.7253660607936244, 0.7442655964776344, 0.757937092678703, 0.7672492599513191, 0.7726768007135334, 0.7744611907515746, 0.7726768007135334, 0.7672492599513191, 0.757937092678703, 0.7442655964776344, 0.7253660607936244]",-0.04909512995795018
1.0,5,"[0.3012249940279743, 0.6168046375573722, 0.6565447653342422, 0.6794403780902999, 0.6918247314109739, 0.6957731668771174, 0.6918247314109742, 0.6794403780902996, 0.6565447653342424, 0.6168046375573722, 0.30122499073132364]",-0.3945481728491431
1.0,6,"[0.00033951499434036706, 3.618235731144478e-05, 2.5688087750339674e-05, 0.5196536258214962, 0.5723326031252898, 0.5844630231895267, 0.5723326031252892, 0.5196536258214933, 2.5688087750339674e-05, 3.61823573088763e-05, 0.00033951499433426696]",-0.5841235081951863
1.0,7,"[0.0001876722271719365, 1.6398687926245202e-05, 1.0899558069252389e-05, 9.76158346905404e-06, 9.864830953284704e-06, 1.0079710680607241e-05, 9.864830952321522e-06, 9.761583468732981e-06, 1.08995580687708e-05, 1.6398687926405735e-05, 0.00018767222717306023]",0.00017791064370320352
1.0,8,"[0.00012036504483498755, 9.037402212804842e-06, 5.7602905572932895e-06, 4.917645496597081e-06, 4.753411088268914e-06, 4.770424458484441e-06, 4.753411088750504e-06, 4.917645496597081e-06, 5.7602905572932895e-06, 9.037402213125902e-06, 0.00012036504483466647]",0.00011561163374639757
1.0,9,"[8.420546902845442e-05, 5.573713780840968e-06, 3.466436550286079e-06, 2.8817886351125326e-06, 2.715285154940366e-06, 2.6925884238482708e-06, 2.715285154940366e-06, 2.8817886352730627e-06, 3.466436550286079e-06, 5.573713781001498e-06, 8.420546902845442e-05]",8.151288060460615e-05
1.0,10,"[6.238507893053381e-05, 3.701312581120069e-06, 2.2650176920772457e-06, 1.852122894076855e-06, 1.7184506806542128e-06, 1.6919881127766646e-06, 1.7184506806542128e-06, 1.852122894076855e-06, 2.2650176920772457e-06, 3.701312581120069e-06, 6.238507893053381e-05]",6.069309081775715e-05
2.0,1,"[0.9624696735492367, 0.9591638786615649, 0.9556820903493449, 0.9520200557651357, 0.9481731936477604, 0.9441365582807586, 0.9399047981929166, 0.9354721086729338, 0.9308321769661841, 0.9259781187638847, 0.9209024042671881]",0.0
2.0,2,"[0.9209024042671881, 0.914910501553723, 0.908155683559763, 0.9005966847344562, 0.8921846518240154, 0.8828611859575769, 0.8725556637527294, 0.8611814950993821, 0.8486307619801285, 0.834766299668676, 0.8194095573130334]",0.0
2.0,3,"[0.8739849611610986, 0.8660894996973859, 0.8562951155029238, 0.8444280184589175, 0.830254720983886, 0.8134530364106527, 0.7935608871079943, 0.7698784226501177, 0.7412582688143858, 0.7055718647367438, 0.6578884908176729]",0.0
2.0,4,"[0.8194095573130334, 0.8107282426951875, 0.7981808056403481, 0.7812279378623657, 0.7589977854673311, 0.7299802163671409, 0.6911827717419683, 0.6347916211067673, 0.00028597404622785844, 9.332486488177055e-05, 0.00033951499433426696]",0.00024619012945249644
2.0,5,"[0.7523337700277288, 0.7448617287320741, 0.7299802163671409, 0.7061771902645968, 0.6700788866685946, 0.6120955099776927, 2.3774313484263186e-05, 1.8962694386941175e-05, 1.8188781620359598e-05, 2.4625536380666644e-05, 0.00014826892760615718]",0.0001300801459857976
2.0,6,"[0.6578884908176732, 0.6575401135678431, 0.6412455143918531, 0.6042079493537732, 0.5164541737434154, 1.2009379764390043e-05, 8.699210020266277e-06, 7.550602994115251e-06, 7.936459508986491e-06, 1.1370187851790512e-05, 8.420546902845442e-05]",7.665486603433917e-05
2.0,7,"[0.0006248572845817052, 3.2635898122908585e-05, 1.7641695394314322e-05, 1.166514613799755e-05, 7.495898785958001e-06, 5.20514251288649e-06, 4.172321710395589e-06, 3.866079597893156e-06, 4.24393871895482e-06, 6.290225815774875e-06, 5.456730209311268e-05]",5.070122249521952e-05
2.0,8,"[0.00033951499434036706, 1.5469511498727787e-05, 8.302020953902594e-06, 5.438394364171438e-06, 3.7328632497709197e-06, 2.798067318776302e-06, 2.3638904631018965e-06, 2.2681434025436694e-06, 2.5528114974014843e-06, 3.866741513594665e-06, 3.8322575180584575e-05]",3.6054431778040904e-05
2.0,9,"[0.00021385613822007314, 8.539793059730561e-06, 4.53729188823228e-06, 3.0294972094943067e-06, 2.1732226121797646e-06, 1.6996228978330111e-06, 1.4805163963179288e-06, 1.4515311108085512e-06, 1.6605257943938214e-06, 2.553515998989745e-06, 2.8423883114685792e-05]",2.697235200387724e-05
2.0,10,"[0.00014826892760647824, 5.298127958881679e-06, 2.7980673184552423e-06, 1.8890302363337871e-06, 1.3911248061549275e-06, 1.1169811761522783e-06, 9.925859973973442e-07, 9.875281928136322e-07, 1.1427599899841804e-06, 1.777081581498355e-06, 2.1934691917451232e-05]",2.0947163724637598e-05
4.0,1,"[0.9689782432135394, 0.9600785627108617, 0.9507585411466748, 0.940991476161434, 0.9307469010081196, 0.9199897755726547, 0.9086794429482977, 0.8967682627285088, 0.884199789354195, 0.870906295260973, 0.8568053251045689]",0.0
4.0,2,"[0.9352742174487964, 0.9175205981122384, 0.8978901207171079, 0.8760890958368635, 0.8517152678959747, 0.8241904057776328, 0.7926276185189585, 0.7555338989349408, 0.7099956979042853, 0.6484675001280353, 0.30122499073132364]",0.0
4.0,3,"[0.8982237027223359, 0.8715195391607502, 0.8399735498753079, 0.8021034982415616, 0.7552012385799689, 0.6931104604307892, 0.5915274952679727, 4.4299471317564794e-05, 3.8715467512486363e-05, 6.379176759285211e-05, 0.00014826892760615718]",0.00010955346009367082
4.0,4,"[0.8568053251045689, 0.8207879517047221, 0.7744611907515746, 0.7116595155484876, 0.6109305308225923, 2.026476057704098e-05, 1.2985946416605997e-05, 1.0609357932972749e-05, 1.0640040515283999e-05, 1.5069971420697608e-05, 6.238507893053381e-05]",5.1775720997561064e-05
4.0,5,"[0.8092968317411092, 0.7630222379108962, 0.6957731668771174, 0.5738787594130859, 1.0919734362399548e-05, 6.414783346410555e-06, 4.815822844445573e-06, 4.287684741752455e-06, 4.544147713058645e-06, 6.455385111584211e-06, 3.4510405760862545e-05]",3.022272101911009e-05
4.0,6,"[0.7523337700277288, 0.6932145247213807, 0.5844630231895267, 8.824477520785004e-06, 4.379415078124827e-06, 2.9315711353995586e-06, 2.348638523680843e-06, 2.174620283060196e-06, 2.3705898400207923e-06, 3.444198119413815e-06, 2.1934691917451232e-05]",1.9760071634391036e-05
4.0,7,"[0.6771997885269528, 0.5943821019359479, 1.0079710680607241e-05, 3.956569766938013e-06, 2.249236790490272e-06, 1.6020107153209479e-06, 1.3284738910620582e-06, 1.2579952709046435e-06, 1.3952142910564243e-06, 2.0634700825789203e-06, 1.5179848273418811e-05]",1.3921853002514168e-05
4.0,8,"[0.3012249940279743, 1.4980876101057453e-05, 4.770424458484441e-06, 2.165771114848498e-06, 1.321452043835915e-06, 9.755112512555832e-07, 8.264198551812652e-07, 7.940955592684101e-07, 8.910758681495238e-07, 1.3353731135755129e-06, 1.1130242470090196e-05]",1.0336146910821786e-05
4.0,9,"[0.0004515950234064021, 7.681913168742884e-06, 2.6925884238482708e-06, 1.329174769327113e-06, 8.463067415878757e-07, 6.394742868407218e-07, 5.496837657588044e-07, 5.336421468758477e-07, 6.039153038509919e-07, 9.141764170155713e-07, 8.510484552312357e-06]",7.976842405436509e-06
4.0,10,"[0.0002870353352520177, 4.541661468169666e-06, 1.6919881127766646e-06, 8.793111609993207e-07, 5.760102118801813e-07, 4.4241523940566245e-07, 3.843311073599882e-07, 3.759755005908708e-07, 4.282379486555656e-07, 6.533895603226895e-07, 6.718034825312799e-06]",6.342059324721928e-06
