Slope,MidPoint,GrowthList,LinerType
0.5,1,"[0.921595030501554, 0.9266241102578902, 0.9314338401257397, 0.9360316948279722, 0.9404245068667304, 0.9446185400916497, 0.9486195528780033, 0.9524328526296068, 0.9560633429935297, 0.9595155649160997, 0.9627937324657424]",0.0
0.5,2,"[0.8210423426348306, 0.8362520802237936, 0.8499839026370092, 0.862415070991819, 0.8736816982430523, 0.8838908320292568, 0.8931283306174544, 0.9014641917533903, 0.9089562703846544, 0.915652938865657, 0.921595030501554]",0.0
0.5,3,"[0.6611296452577025, 0.7083477831936487, 0.7436742804323613, 0.7720041652378901, 0.7954475367313346, 0.8151410261950532, 0.8317776162795834, 0.8458146642695503, 0.8575709132919349, 0.8672772046881524, 0.8751051967410632]",0.0
0.5,4,"[3.121098398995638e-05, 4.228896376524723e-06, 0.0003887274724000922, 0.6385067096679846, 0.6942023157605666, 0.7325535079963295, 0.7612506064966853, 0.7832434500083514, 0.8000213613072343, 0.8124439582988314, 0.8210423426348306]",2.6982087613431653e-05
0.5,5,"[1.3620028598295532e-05, 8.217428160993155e-07, 5.47392602093758e-07, 5.611601372247899e-07, 7.175437018510685e-07, 0.6163570911099547, 0.6734323608381717, 0.7090487323228282, 0.7325535079963291, 0.7472504355215863, 0.7546187523194641]",1.3072635996201775e-05
0.5,6,"[7.735566057255132e-06, 3.559755328210569e-07, 2.339390732607348e-07, 2.1971488735588266e-07, 2.524723014645318e-07, 3.4978035615112e-07, 0.5241897397613204, 0.6087089314785947, 0.6450015321800613, 0.6609511803472626, 0.6611296452577025]",7.51585116989925e-06
0.5,7,"[5.012292158505083e-06, 1.915748564821721e-07, 1.2367634360122825e-07, 1.1145444742002954e-07, 1.199315184302813e-07, 1.4985456191562174e-07, 2.170777376612157e-07, 3.40180869316058e-07, 5.24647437166613e-07, 9.961520863510241e-07, 5.7536354302511774e-05]",4.900837711085054e-06
0.5,8,"[3.519284788306246e-06, 1.1588064693952487e-07, 7.381799945889084e-08, 6.497387237158346e-08, 6.752325452223599e-08, 7.997632854836765e-08, 1.0709032983782065e-07, 1.5683663734636056e-07, 2.405113778220564e-07, 4.55479978258895e-07, 3.1210983990437966e-05]",3.4543109159346623e-06
0.5,9,"[2.609478316112809e-06, 7.568613745084567e-08, 4.774030504645704e-08, 4.138576428060871e-08, 4.2098315486466866e-08, 4.833845469018224e-08, 6.196604985838668e-08, 8.671445340216568e-08, 1.304051522555272e-07, 2.488383028520502e-07, 1.9646192275146743e-05]",2.5680925518322003e-06
0.5,10,"[2.013099875286857e-06, 5.224247812952433e-08, 3.270722664360113e-08, 2.8053384952984202e-08, 2.8125926063551187e-08, 3.1650133857291855e-08, 3.949345512218635e-08, 5.379269972999517e-08, 7.997632854836765e-08, 1.5330552933000438e-07, 1.3620028598295532e-05]",1.9850464903338728e-06
1.0,1,"[0.9495557633133084, 0.9501418702539098, 0.9505972994853571, 0.9509223758173184, 0.9511173298012248, 0.9511822991888437, 0.9511173298012248, 0.9509223758173181, 0.9505972994853571, 0.9501418702539102, 0.9495557633133084]",-0.0016265358755352954
1.0,2,"[0.891301103158799, 0.8940094075326308, 0.8961039418175837, 0.8975937838541334, 0.898485224946298, 0.8987819649689889, 0.898485224946298, 0.8975937838541334, 0.8961039418175833, 0.8940094075326305, 0.891301103158799]",-0.0074808618101899205
1.0,3,"[0.8210423426348306, 0.8285214483575273, 0.8342191465971001, 0.8382290105050065, 0.8406120206117418, 0.8414026396581299, 0.840612020611742, 0.8382290105050065, 0.8342191465970997, 0.828521448357527, 0.8210423426348306]",-0.020360297023299334
1.0,4,"[0.7279200437220438, 0.7466483663266734, 0.7601889484151629, 0.7694090016745851, 0.7747818431068391, 0.7765480943009477, 0.7747818431068387, 0.7694090016745848, 0.7601889484151629, 0.7466483663266738, 0.7279200437220438]",-0.04862805057890396
1.0,5,"[0.30247555312408586, 0.620657360917477, 0.6599831192576819, 0.6826286607746143, 0.6948751520119621, 0.6987792859668798, 0.6948751520119621, 0.6826286607746136, 0.6599831192576826, 0.6206573609174767, 0.302475554659037]",-0.39630373130784274
1.0,6,"[3.121098398995638e-05, 1.1351547742374687e-06, 7.644478273452596e-07, 0.5268993063240792, 0.5775806015422522, 0.5894306411516215, 0.5775806015422513, 0.5268993063240812, 7.644478275057896e-07, 1.1351547743979988e-06, 3.1210983990437966e-05]",-0.5893994301676311
1.0,7,"[1.7239869150239846e-05, 4.947495792369712e-07, 3.183148165727853e-07, 2.834790906968431e-07, 2.8669171468754517e-07, 2.9336076475561654e-07, 2.866917145270151e-07, 2.834790906968431e-07, 3.183148165727853e-07, 4.947495792369712e-07, 1.7239869151203027e-05]",1.6956390059543003e-05
1.0,8,"[1.105706475683824e-05, 2.682208853073049e-07, 1.666371503137885e-07, 1.4150019026452036e-07, 1.3674618136966037e-07, 1.3734858489853093e-07, 1.3674618136966037e-07, 1.4150019026452036e-07, 1.666371503137885e-07, 2.682208853073049e-07, 1.1057064756517181e-05]",1.0920318575147521e-05
1.0,9,"[7.735566057255132e-06, 1.6373679494721373e-07, 9.963527676648952e-08, 8.241356410215521e-08, 7.759480124773458e-08, 7.697376451721571e-08, 7.759480124773458e-08, 8.241356410215521e-08, 9.963527676648952e-08, 1.6373679494721373e-07, 7.735566057255132e-06]",7.658592292737917e-06
1.0,10,"[5.730713358089557e-06, 1.0793244787731948e-07, 6.479140864712462e-08, 5.273116941219137e-08, 4.887844944263449e-08, 4.8131688967285093e-08, 4.887844944263449e-08, 5.273116941219137e-08, 6.479140864712462e-08, 1.0793244787731948e-07, 5.7307133579290275e-06]",5.682581668961743e-06
2.0,1,"[0.9627937324657424, 0.9595155649160997, 0.9560633429935297, 0.9524328526296071, 0.9486195528780036, 0.9446185400916497, 0.9404245068667304, 0.9360316948279719, 0.9314338401257397, 0.9266241102578898, 0.921595030501554]",0.0
2.0,2,"[0.921595030501554, 0.9156529388656574, 0.9089562703846541, 0.9014641917533903, 0.8931283306174548, 0.8838908320292573, 0.873681698243052, 0.8624150709918187, 0.8499839026370095, 0.8362520802237936, 0.8210423426348306]",0.0
2.0,3,"[0.8751051967410632, 0.8672772046881524, 0.8575709132919349, 0.8458146642695503, 0.831777616279584, 0.8151410261950529, 0.7954475367313343, 0.7720041652378901, 0.743674280432362, 0.7083477831936489, 0.6611296452577025]",0.0
2.0,4,"[0.8210423426348306, 0.8124439582988318, 0.8000213613072343, 0.783243450008351, 0.7612506064966856, 0.7325535079963291, 0.6942023157605666, 0.638506709667986, 0.00038872747681691533, 4.2288963776484335e-06, 3.1210983990437966e-05]",2.6982087612789535e-05
2.0,5,"[0.7546187523194641, 0.7472504355215863, 0.7325535079963295, 0.7090487323228285, 0.6734323608381724, 0.6163570911099547, 7.175437018510685e-07, 5.611601372247899e-07, 5.47392602093758e-07, 8.217428160993155e-07, 1.3620028598295532e-05]",1.3072635996201775e-05
2.0,6,"[0.6611296452577025, 0.660951180347263, 0.6450015321800603, 0.6087089314785947, 0.5241897397613204, 3.4978035615112e-07, 2.524723014645318e-07, 2.1971488735588266e-07, 2.339390732607348e-07, 3.559755328210569e-07, 7.735566057255132e-06]",7.51585116989925e-06
2.0,7,"[5.7536354311501456e-05, 9.96152086511554e-07, 5.24647437006083e-07, 3.40180869316058e-07, 2.1707773782174574e-07, 1.4985456191562174e-07, 1.199315184302813e-07, 1.1145444742002954e-07, 1.2367634360122825e-07, 1.915748564821721e-07, 5.012292158665614e-06]",4.900837711245584e-06
2.0,8,"[3.121098398995638e-05, 4.55479978258895e-07, 2.405113778220564e-07, 1.5683663718583056e-07, 1.0709032983782065e-07, 7.997632854836765e-08, 6.752325452223599e-08, 6.497387237158346e-08, 7.381799945889084e-08, 1.1588064693952487e-07, 3.519284788306246e-06]",3.4543109159346623e-06
2.0,9,"[1.9646192274504625e-05, 2.488383030125802e-07, 1.304051522555272e-07, 8.671445340216568e-08, 6.196604985838668e-08, 4.833845469018224e-08, 4.2098315486466866e-08, 4.138576428060871e-08, 4.774030504645704e-08, 7.568613745084567e-08, 2.609478316112809e-06]",2.5680925518322003e-06
2.0,10,"[1.3620028598295532e-05, 1.5330552933000438e-07, 7.997632854836765e-08, 5.379269972999517e-08, 3.949345512218635e-08, 3.1650133857291855e-08, 2.8125926063551187e-08, 2.8053384952984202e-08, 3.270722664360113e-08, 5.224247812952433e-08, 2.013099875286857e-06]",1.9850464903338728e-06
4.0,1,"[0.9692454953679778, 0.9604217103919894, 0.9511822991888437, 0.9415008245403018, 0.9313471194290169, 0.920686485456966, 0.9094786587892828, 0.8976764554569775, 0.8852239653056062, 0.8720540957112695, 0.8580851533677939]",0.0
4.0,2,"[0.9358383002009713, 0.9182377905072541, 0.8987819649689889, 0.8771803980540422, 0.8530352884375477, 0.8257748038415965, 0.7945218688438531, 0.7577999583693041, 0.7127273073471175, 0.6518370856682271, 0.302475554659037]",0.0
4.0,3,"[0.8991215117331617, 0.8726539563541096, 0.8414026396581299, 0.8039045407150381, 0.757488134585147, 0.696087407617758, 0.5958476637212391, 1.4224055698948462e-06, 1.338585908691222e-06, 3.8038087435752374e-06, 1.3620028598295532e-05]",1.228144268960431e-05
4.0,4,"[0.8580851533677939, 0.8224040726392051, 0.7765480943009477, 0.714454415006975, 0.6151465728625434, 5.987815420777704e-07, 3.834863408961289e-07, 3.1658441559011824e-07, 3.282322939642031e-07, 5.614048024814043e-07, 5.7307133579290275e-06]",5.4141289423389095e-06
4.0,5,"[0.8110263763348863, 0.7652273011523594, 0.6987792859668798, 0.5790474945857141, 3.177760365510359e-07, 1.8584543520698084e-07, 1.397757810650546e-07, 1.2547583831216494e-07, 1.35960974274267e-07, 2.1388464712454487e-07, 3.168898324074857e-06]",3.0434224857626923e-06
4.0,6,"[0.7546187523194641, 0.6962269682960812, 0.5894306411516215, 2.559336216207881e-07, 1.2588696742612783e-07, 8.409754959378309e-08, 6.751206285044915e-08, 6.293811406397639e-08, 6.980591250388207e-08, 1.0868247273073712e-07, 2.013099875286857e-06]",1.9501617612228807e-06
4.0,7,"[0.6802427247605958, 0.5989709125652802, 2.9336076475561654e-07, 1.135362788081314e-07, 6.418383781726366e-08, 4.566349792709287e-08, 3.7940311714721614e-08, 3.613830021404535e-08, 4.0660697030253445e-08, 6.340849769988683e-08, 1.3924533855545093e-06]",1.3563150853404639e-06
4.0,8,"[0.30247555312408586, 4.378924277798685e-07, 1.3734858489853093e-07, 6.173774678515015e-08, 3.752031749063125e-08, 2.7678735484662995e-08, 2.3490804260796315e-08, 2.2687989269027432e-08, 2.5776237485523e-08, 4.0347431514667865e-08, 1.0205122199354096e-06]",9.978242306663822e-07
4.0,9,"[4.155033195922265e-05, 2.223156684916855e-07, 7.697376451721571e-08, 3.771550482491016e-08, 2.3940560912141906e-08, 1.8081322537000232e-08, 1.5568338161676397e-08, 1.5183140586440524e-08, 1.7371199508307586e-08, 2.7294350030826062e-08, 7.79995115846814e-07]",7.648119752603735e-07
4.0,10,"[2.6377352523194072e-05, 1.305462483555983e-07, 4.8131688967285093e-08, 2.486487963543132e-08, 1.6247637820175373e-08, 1.247533568794602e-08, 1.0854115028333007e-08, 1.0661920936909323e-08, 1.2263279698058963e-08, 1.9334096608476842e-08, 6.15496835326073e-07]",6.048349143891637e-07
