Slope,MidPoint,GrowthList,LinerType
0.5,1,"[0.7284318413475099, 0.7513211374095606, 0.7745326121587942, 0.7979926828423309, 0.8216255290240166, 0.8453542559504295, 0.8691019681489645, 0.892792717671109, 0.9163523068200821, 0.9397089400487525, 0.9627937324657424]",0.0
0.5,2,"[0.4938513038046728, 0.527303516502398, 0.5637692325869614, 0.6031134858643408, 0.6450565764440973, 0.68917729450996, 0.7349354189906488, 0.7817093428370323, 0.8288403605817389, 0.8756744331754089, 0.921595030501554]",0.0
0.5,3,"[0.33350638094745483, 0.3617391595525338, 0.3955379234373765, 0.43580029468774306, 0.4831884631983893, 0.5378609048603964, 0.5992255242346088, 0.6658532123589179, 0.7356423551226641, 0.8061766391751454, 0.8751051967410632]",0.0
0.5,4,"[0.2342883372328944, 0.2514913657297374, 0.27370734325816354, 0.3030554128799967, 0.3422750257785261, 0.394254074001925, 0.46087727403576756, 0.5415632162561922, 0.6325629830812662, 0.7278514301077709, 0.8210423426348306]",0.0
0.5,5,"[0.1721712657522231, 0.17787053887347987, 0.18421040091496507, 0.00020533514659312329, 0.00010949895959233683, 8.39354029015527e-05, 8.222488599200359e-05, 0.385318151091003, 0.5046103520422129, 0.631989424459466, 0.7546187523194641]",0.1720890408662311
0.5,6,"[0.13142029954808762, 0.12347313850835467, 0.00014218101286607362, 6.0808585137792716e-05, 3.850767002201973e-05, 3.0000413545515673e-05, 2.741114971392733e-05, 2.9464127614720797e-05, 3.913709589932752e-05, 6.882267324409215e-05, 0.6611296452577025]",0.13139288839837368
0.5,7,"[0.10303101654959758, 0.0003620264039862012, 6.442058549126271e-05, 3.088148173348928e-05, 2.013171679805402e-05, 1.5708319237046136e-05, 1.410382857218169e-05, 1.4555645513551793e-05, 1.7808701478585403e-05, 2.7654589848569656e-05, 5.753635428950885e-05]",4.343252571732716e-05
0.5,8,"[0.08147888817520536, 0.00015452194516116593, 3.7240010894468815e-05, 1.8584334111045668e-05, 1.2252592580168724e-05, 9.557952295406519e-06, 8.508059552036051e-06, 8.624260303070249e-06, 1.0225857515519746e-05, 1.5103592343471654e-05, 3.1210983990437966e-05]",2.2702924438401914e-05
0.5,9,"[0.06355605556661177, 9.022121690868274e-05, 2.4106260504018557e-05, 1.2268545547950405e-05, 8.133400559147376e-06, 6.340813921226042e-06, 5.61525173689648e-06, 5.635076849743983e-06, 6.5750354417691295e-06, 9.505375010558349e-06, 1.9646192274504625e-05]",1.4030940537608145e-05
0.5,10,"[0.04823101502979565, 5.9401607557547806e-05, 1.671643902381466e-05, 8.602499960632998e-06, 5.720395420249141e-06, 4.456836460872919e-06, 3.933446996542658e-06, 3.922587635714152e-06, 4.534161015441298e-06, 6.48977248223593e-06, 1.3620028598295532e-05]",9.69744096258138e-06
1.0,1,"[0.818067964415255, 0.8314710366690741, 0.8448796899365697, 0.8582707903382005, 0.8716209698761836, 0.8849067542596375, 0.8981046861200216, 0.9111914427873787, 0.9241439481794271, 0.9369394786981441, 0.9495557633133084]",0.0
1.0,2,"[0.6431105680741938, 0.6664677209200044, 0.6905823294312939, 0.7153227908112587, 0.7405349099227282, 0.7660455530339803, 0.7916672397440025, 0.8172032730031233, 0.8424530028093519, 0.8672168848607996, 0.891301103158799]",0.0
1.0,3,"[0.4938513038046728, 0.5191797207824353, 0.546878242516564, 0.576913069324122, 0.609118844385255, 0.6431785322255659, 0.6786216505847074, 0.714844438348077, 0.7511490616691718, 0.7867935245800846, 0.8210423426348306]",0.0
1.0,4,"[0.3788871265415097, 0.3985246452154557, 0.42126871380082204, 0.4476768790739434, 0.47825173745477323, 0.5132743206143581, 0.5525818515151707, 0.5953773939129021, 0.6401963530846954, 0.6850861717449629, 0.7279200437220438]",0.0
1.0,5,"[0.29494967130034444, 0.30452497452545557, 0.31488410406650197, 0.32600548403448015, 0.3377278671528911, 9.613090324463697e-05, 7.323571346725175e-05, 6.57316041483982e-05, 6.43887000799447e-05, 6.557150554157608e-05, 0.3024755547988491]",-0.035252312354042026
1.0,6,"[0.2342883372328944, 0.23171254155034046, 0.0002577076864215557, 6.891194938411088e-05, 3.905884821026585e-05, 2.8194359246243106e-05, 2.3592265262077258e-05, 2.2062690154261533e-05, 2.265508523658584e-05, 2.534208451366632e-05, 3.1210983990437966e-05]",9.148293836176434e-06
1.0,7,"[0.1899042971748898, 0.1729469815296796, 7.211943165540586e-05, 3.078225373359773e-05, 1.899213724627202e-05, 1.4165266030698514e-05, 1.2022750911397764e-05, 1.1323999410887747e-05, 1.1720792150771646e-05, 1.3356166800041028e-05, 1.7239869150400376e-05]",5.9158697395126286e-06
1.0,8,"[0.15675750379834433, 0.00021426504225881667, 3.7825139828392454e-05, 1.7622772097412194e-05, 1.1193789559461226e-05, 8.453714189326643e-06, 7.2171734606319696e-06, 6.824171569395733e-06, 7.107259184027514e-06, 8.223764282222817e-06, 1.10570647571593e-05]",4.232893187763567e-06
1.0,9,"[0.13142029954808762, 0.0001038732494750176, 2.339818908886307e-05, 1.1326923272505423e-05, 7.297088807034254e-06, 5.5455260133141085e-06, 4.749355207438712e-06, 4.503201984212628e-06, 4.715868173127125e-06, 5.533616068068117e-06, 7.735566057255132e-06]",3.2323640730425043e-06
1.0,10,"[0.11151193299693168, 6.352461525896434e-05, 1.5806309754795904e-05, 7.812598018722488e-06, 5.073533421719599e-06, 3.869684601251374e-06, 3.320696765259059e-06, 3.155572502077714e-06, 3.3210635383216798e-06, 3.947779442933518e-06, 5.7307133579290275e-06]",2.5751408558513136e-06
2.0,1,"[0.8636904508939728, 0.8702111086589629, 0.8766038718648695, 0.8828561114088324, 0.8889550163639183, 0.8948876212215247, 0.9006408336048618, 0.9062014622076029, 0.9115562446695702, 0.9166918750503844, 0.921595030501554]",0.0
2.0,2,"[0.7284318413475099, 0.7400455398447431, 0.7514181874305503, 0.762457165803324, 0.7730621463693593, 0.7831253494062036, 0.7925317987744298, 0.8011594993227841, 0.8088794346786383, 0.8155552404067452, 0.8210423426348306]",0.0
2.0,3,"[0.6028099930383725, 0.615436125380761, 0.6277432288254982, 0.6394601535658521, 0.65024987824897, 0.6596953783581185, 0.6672775261679432, 0.6723358553751165, 0.6739904785386698, 0.6709667481621167, 0.6611296452577025]",-0.012860833280967321
2.0,4,"[0.4938513038046728, 0.5019624829475036, 0.5085984268198099, 0.5127265240021862, 0.5125836006494562, 0.5046103520422129, 0.4778349550101943, 5.6727379760340986e-05, 4.2362086156160214e-05, 3.49625932072973e-05, 3.1210983990437966e-05]",-0.01887522019751342
2.0,5,"[0.4044531301943922, 0.40280212056431575, 0.394254074001925, 0.3688100084398781, 5.2472052068566196e-05, 3.098580683138047e-05, 2.2112988673339057e-05, 1.7579652899255147e-05, 1.509445832965902e-05, 1.3848206443985535e-05, 1.3620028598295532e-05]",0.0
2.0,6,"[0.33350638094745483, 0.3177086259787922, 0.00011983807466432106, 3.573323311179876e-05, 1.950395008974068e-05, 1.3247675653576396e-05, 1.019776732986107e-05, 8.558926047854768e-06, 7.703020347575615e-06, 7.4162968484246134e-06, 7.735566057255132e-06]",3.1926920883051894e-07
2.0,7,"[0.27790753777036303, 0.24303355920691197, 4.197338214332283e-05, 1.7315474116004367e-05, 1.0274126954820312e-05, 7.286172636877149e-06, 5.7805633262567555e-06, 4.9804669698656e-06, 4.605812481128379e-06, 4.582954825588524e-06, 5.012292158665614e-06]",4.293373330770894e-07
2.0,8,"[0.2342883372328944, 0.00013527069558879522, 2.258083320471266e-05, 1.0185463455972286e-05, 6.259805119097135e-06, 4.534161015441298e-06, 3.658009930534136e-06, 3.204081552668101e-06, 3.0206147255232397e-06, 3.085129337865969e-06, 3.519284793603737e-06]",4.986700680804972e-07
2.0,9,"[0.1997820197914279, 6.597083792778564e-05, 1.4093568363346388e-05, 6.6309734567332256e-06, 4.153333382138018e-06, 3.0461463454295662e-06, 2.4843797540217725e-06, 2.201858221555826e-06, 2.1071687718143004e-06, 2.200224189958059e-06, 2.609478316273339e-06]",5.023095444590386e-07
2.0,10,"[0.1721712657522231, 4.0298958462293574e-05, 9.557952295406519e-06, 4.606032884519061e-06, 2.9187182354996184e-06, 2.1582495511375376e-06, 1.7738746897138028e-06, 1.5864402602498255e-06, 1.5370732145582988e-06, 1.6362594872382022e-06, 2.013099875286857e-06]",4.7602666072855815e-07
4.0,1,"[0.8865604555224381, 0.8859368606245587, 0.8849067542596375, 0.8834423102828813, 0.8815134178251581, 0.8790872850989012, 0.8761279356707199, 0.8725955616678698, 0.8684456840534678, 0.863628048621625, 0.8580851533677939]",0.0
4.0,2,"[0.7728715915695659, 0.7703372140263585, 0.7660455530339803, 0.7596606258704215, 0.7507459278369353, 0.7387043890899833, 0.7226595499874737, 0.7011883357401409, 0.6715884234986603, 0.6269868206800984, 0.3024755547988491]",0.0
4.0,3,"[0.663901092104121, 0.6560727852016519, 0.6431785322255659, 0.622876481143442, 0.5903097573717707, 0.5294079852181371, 4.8295854831218734e-05, 2.9553143528344378e-05, 2.100343133744207e-05, 1.6357576071939133e-05, 1.3620028598295532e-05]",0.0
4.0,4,"[0.5643986641837853, 0.5460692969473487, 0.5132743206143581, 0.44159734701602804, 3.454153554595296e-05, 1.879644662692583e-05, 1.2471017669450172e-05, 9.252090116378725e-06, 7.4211228075190154e-06, 6.338378934376852e-06, 5.7307133579290275e-06]",0.0
4.0,5,"[0.47758255469009253, 0.4420866614449104, 9.613090324463697e-05, 2.4039229667001937e-05, 1.2173955859432687e-05, 7.742727163315206e-06, 5.589269259905483e-06, 4.399636298810218e-06, 3.708464844383688e-06, 3.3233504532385414e-06, 3.168898324074857e-06]",0.0
4.0,6,"[0.4044531301943922, 0.3423971643000028, 2.8194359246243106e-05, 1.0880293417290818e-05, 6.11859325777457e-06, 4.110523307982429e-06, 3.0824852844170258e-06, 2.505221594220146e-06, 2.178426386876182e-06, 2.0208826048146915e-06, 2.013099875286857e-06]",0.0
4.0,7,"[0.34417122985726395, 9.427614989544911e-05, 1.4165266030698514e-05, 6.109137853700703e-06, 3.596089644414885e-06, 2.486117100657052e-06, 1.9072527927056204e-06, 1.5835539742162745e-06, 1.4090015628724998e-06, 1.3442549000436193e-06, 1.3924533855545093e-06]",4.8198485510889965e-08
4.0,8,"[0.29494967130034444, 4.174136499171273e-05, 8.453714189326643e-06, 3.8407427306058e-06, 2.319115257749773e-06, 1.6321956397844258e-06, 1.2718307030126055e-06, 1.0728772754212648e-06, 9.723012618836593e-07, 9.501514604411172e-07, 1.0205122197748795e-06]",7.036075933376227e-08
4.0,9,"[0.25479500820131373, 2.429684019682712e-05, 5.5455260133141085e-06, 2.595301904425132e-06, 1.592565287224985e-06, 1.1347431609649488e-06, 8.944996021266727e-07, 7.640968191337916e-07, 7.031563262592675e-07, 7.018308243808043e-07, 7.79995115846814e-07]",7.816429146600969e-08
4.0,10,"[0.2218961633476281, 1.589450369625606e-05, 3.869684601251374e-06, 1.8453759251423627e-06, 1.1449909930958154e-06, 8.232719440544373e-07, 6.548699478304132e-07, 5.651929333557367e-07, 5.269937740382392e-07, 5.360821282957211e-07, 6.15496835326073e-07]",8.850306128783383e-08
