Slope,MidPoint,GrowthList,LinerType
0.5,10,"[2.013099875126327e-06, 1.6990171443635686e-07, 1.1422037430114177e-07, 1.039573433479922e-07, 1.1113024483327753e-07, 1.3474591464538814e-07, 1.8406810038182236e-07, 2.811997995114215e-07, 4.87644811189343e-07, 1.1648155302826471e-06, 0.0001482689276072809]",1.9091425317783346e-06
1.0,1,"[0.9495557633133084, 0.95010083057644, 0.950514565324969, 0.9507972791321091, 0.950949189625145, 0.9509704218894205, 0.9508610092832791, 0.9506208936728512, 0.9502499250893689, 0.9497478608055862, 0.9491143638216606]",-0.0014146585761121155
1.0,2,"[0.891301103158799, 0.8939255587727325, 0.8959337414905755, 0.897334561551475, 0.898134153004404, 0.8983360653402817, 0.8979413729098983, 0.896948708721531, 0.8953542246603174, 0.8931514758493291, 0.8903312222988855]",-0.007034962181482696
1.0,3,"[0.8210423426348306, 0.8283898034466639, 0.833951196124536, 0.8378190624840651, 0.8400535073060691, 0.8406882005096447, 0.8397335311999451, 0.8371775655330924, 0.8329849979994144, 0.8270938942109675, 0.8194095573130334]",-0.0196458578748141
1.0,4,"[0.7279200437220438, 0.7464534788129933, 0.7597977034225687, 0.7688135045851183, 0.7739701279193857, 0.7755050069585707, 0.7734892290198679, 0.7678454174696282, 0.7583288906410709, 0.7444608391224684, 0.7253660607936244]",-0.047584963236526945
1.0,5,"[0.30247554702437673, 0.6202995130554125, 0.6593697926981931, 0.6817474457401367, 0.6937007291110862, 0.6972774461547857, 0.6930015925450451, 0.6803240137334742, 0.6571604244435226, 0.6171644851792732, 0.3012249851683293]",-0.394801899130409
1.0,6,"[3.1210983990598496e-05, 3.6304860975343864e-06, 2.796201294964783e-06, 0.5243598568121589, 0.5754826277574397, 0.5869539728542235, 0.5744476365651543, 0.522257105094516, 5.626718898754903e-06, 9.962924641594962e-06, 0.0003395149943377986]",-0.5866144578598856
1.0,7,"[1.7239869151042498e-05, 1.641074848300853e-06, 1.1830890087049248e-06, 1.1559118247238008e-06, 1.2844630277547358e-06, 1.4567856844288834e-06, 1.5978768575124562e-06, 1.7983682012751637e-06, 2.341702407514811e-06, 4.334791552938415e-06, 0.00018767222716744168]",1.6083957326318697e-05
1.0,8,"[1.105706475683824e-05, 9.021825009211978e-07, 6.230986271278711e-07, 5.799174276196102e-07, 6.158275889826351e-07, 6.850341883211673e-07, 7.646152773385546e-07, 9.001756319180374e-07, 1.2288555359260852e-06, 2.3529897075194283e-06, 0.00012036504483338224]",1.047714732921863e-05
1.0,9,"[7.735566057255132e-06, 5.553277728601549e-07, 3.740131386978065e-07, 3.388128587657859e-07, 3.5053359433405785e-07, 3.851043869139579e-07, 4.3503773004208254e-07, 5.254920581902693e-07, 7.362073155916361e-07, 1.438367649681835e-06, 8.420546902845442e-05]",7.396753198489346e-06
1.0,10,"[5.7307133579290275e-06, 3.681950851033535e-07, 2.439083482333562e-07, 2.172666172892032e-07, 2.2128307756369627e-07, 2.4132871789159134e-07, 2.745822402516751e-07, 3.368203925165121e-07, 4.794922829289674e-07, 9.493047284476257e-07, 6.238507893069436e-05]",5.513446740639824e-06
2.0,1,"[0.9627937324657424, 0.9594538111768237, 0.9559383051277273, 0.9522429541974476, 0.9483631685708778, 0.9442939925485077, 0.9400300630748275, 0.9355655620521873, 0.9308941613014292, 0.9260089587711307, 0.9209024042671881]",0.0
2.0,2,"[0.921595030501554, 0.91552704967119, 0.9086979543801302, 0.9010664280589706, 0.8925835455703759, 0.8831908090166698, 0.8728174599760415, 0.8613767242684195, 0.8487604308821614, 0.8348310614072998, 0.8194095573130334]",0.0
2.0,3,"[0.8751051967410632, 0.8670825540567175, 0.857165754502768, 0.845180908838409, 0.8308943551083612, 0.8139836127989447, 0.7939861099812277, 0.7702011328173034, 0.7414796630693454, 0.7056894609418216, 0.6578884908176729]",0.0
2.0,4,"[0.8210423426348306, 0.812171203441765, 0.7994450278375771, 0.7823248667858433, 0.7599395968758689, 0.7307807781919697, 0.6918609111175271, 0.6353889673073918, 0.00042210744114552453, 4.305329652627552e-05, 0.0003395149943377986]",0.00029646169781152306
2.0,5,"[0.7546187523194641, 0.7468777103112598, 0.7317542044115934, 0.7077417779666496, 0.6714839143019883, 0.6134733607524846, 4.865777272229365e-06, 4.284690603621281e-06, 4.693943861469123e-06, 7.968689026848588e-06, 0.0001482689276072809]",0.0001439842370036596
2.0,6,"[0.6611296452577025, 0.6604025176857473, 0.6438150629404126, 0.6066484909745521, 0.5199660929676613, 2.120627369158704e-06, 1.7210220120752501e-06, 1.6819800498971651e-06, 2.010004583494433e-06, 3.4405613747747175e-06, 8.420546902845442e-05]",8.252348897855725e-05
2.0,7,"[5.7536354301709125e-05, 3.508108184670243e-06, 2.170958387218825e-06, 1.6198064982857144e-06, 1.1704259954378222e-06, 9.111956717438935e-07, 8.200086596772321e-07, 8.553765061473465e-07, 1.0646994720294362e-06, 1.8521010022762192e-06, 5.456730209327321e-05]",5.3747293433595976e-05
2.0,8,"[3.1210983990598496e-05, 1.656512356097058e-06, 1.0127382364044234e-06, 7.505561859699338e-07, 5.794680833699001e-07, 4.87644811189343e-07, 4.6272049386720513e-07, 4.996013976315898e-07, 6.364779488060784e-07, 1.1212165846127726e-06, 3.832257518170829e-05]",3.074826349673129e-05
2.0,9,"[1.9646192274665154e-05, 9.116476221985673e-07, 5.513907621058756e-07, 4.163819591564401e-07, 3.361635124813726e-07, 2.9533491356580215e-07, 2.889784419448073e-07, 3.1869145115540167e-07, 4.1214570020787063e-07, 7.329285033055957e-07, 2.8423883114685792e-05]",1.9357213832720347e-05
2.0,10,"[1.3620028598456062e-05, 5.641976516925608e-07, 3.3907683771082645e-07, 2.5889544971320257e-07, 2.1465342461394977e-07, 1.9367177801372977e-07, 1.9332120548075114e-07, 2.162754956011078e-07, 2.826514006144449e-07, 5.062939690405857e-07, 2.1934691917451232e-05]",1.342670739297531e-05
4.0,1,"[0.9692454953679778, 0.9603179636151914, 0.9509704218894205, 0.9411761513685983, 0.9309046632279481, 0.9201208882838503, 0.9087841317017379, 0.8968467037050584, 0.8842520942634412, 0.8709324909258715, 0.8568053251045689]",0.0
4.0,2,"[0.9358383002009713, 0.9180247520843628, 0.8983360653402817, 0.8764785684795414, 0.8520499875398824, 0.8244720187381346, 0.7928576088003914, 0.7557134179748253, 0.7101251685511915, 0.6485453123086583, 0.3012249851683293]",0.0
4.0,3,"[0.8991215117331617, 0.8723227879604025, 0.8406882005096447, 0.8027373206061308, 0.7557660325021966, 0.6936314419589681, 0.5921484961181447, 1.2598486870411273e-05, 1.2869014249679998e-05, 4.050785499011582e-05, 0.0001482689276072809]",0.00013567044073686964
4.0,4,"[0.8580851533677939, 0.8219398278167384, 0.7755050069585707, 0.7126374455606929, 0.6120355622879934, 4.401044904353865e-06, 3.104567755232568e-06, 2.793559161133885e-06, 3.1297684806975e-06, 5.786798680863061e-06, 6.238507893069436e-05]",5.9591519769560474e-05
4.0,5,"[0.8110263763348863, 0.7646016387668013, 0.6972774461547857, 0.5757996225875694, 2.0940148171151635e-06, 1.3699223928845774e-06, 1.1353700080797401e-06, 1.1099785535203971e-06, 1.297939335253141e-06, 2.1922132374614703e-06, 3.451040576070201e-05]",3.340042720718161e-05
4.0,6,"[0.7546187523194641, 0.6953723792325783, 0.5869539728542235, 1.4839493155020758e-06, 8.325491301019594e-07, 6.217883489538449e-07, 5.497208310179792e-07, 5.578544379253108e-07, 6.673461608149485e-07, 1.1133775912373652e-06, 2.1934691917451232e-05]",2.138497108643325e-05
4.0,7,"[0.6802427247605958, 0.5975888043254681, 1.4567856844288834e-06, 6.606792169008115e-07, 4.256305573749033e-07, 3.383355733019597e-07, 3.0947183920152045e-07, 3.207852079980369e-07, 3.891780100041665e-07, 6.498344161456173e-07, 1.5179848273418811e-05]",1.487037643421729e-05
4.0,8,"[0.30247554702437673, 1.789756648001891e-06, 6.850341883211673e-07, 3.602254905993513e-07, 2.4929595645693953e-07, 2.0539956887662187e-07, 1.9186136950848033e-07, 2.0161962278616893e-07, 2.469480048137871e-07, 4.1372273240948806e-07, 1.1130242470090196e-05]",1.0938381100581717e-05
4.0,9,"[4.155033195906212e-05, 9.147356564285389e-07, 3.851043869139579e-07, 2.2048865138946926e-07, 1.5929955031984481e-07, 1.3433845219773737e-07, 1.2728407709358987e-07, 1.350467699057634e-07, 1.665515101136718e-07, 2.800249834756919e-07, 8.510484552312357e-06]",8.383200475218766e-06
4.0,10,"[2.6377352524317783e-05, 5.390741939842663e-07, 2.4132871789159134e-07, 1.4557638938004787e-07, 1.0823383593684934e-07, 9.277507781799041e-08, 8.881357660302286e-08, 9.490059408139789e-08, 1.1765156168737408e-07, 1.98451385989634e-07, 6.718034825312799e-06]",6.6292212487097755e-06
