Slope,MidPoint,GrowthList,LinerType
1.0,2,"[0.8688570289922727, 0.8753586643843482, 0.8820560411131027, 0.8889444423437957, 0.8960162942744353, 0.9032606064407287, 0.9106623506137115, 0.9182017897839915, 0.9258537801353662, 0.9335870848783501, 0.9413637596741466]",0.0
1.0,3,"[0.8150631392559398, 0.8226101184553866, 0.8305341958939982, 0.8388384765906813, 0.8475194733489233, 0.8565648238652671, 0.865950458603222, 0.8756371626208019, 0.8855665363603707, 0.8956565002666058, 0.9057967597892748]",0.0
1.0,4,"[0.768009806595264, 0.7754658084484258, 0.7834303056583959, 0.7919209526999088, 0.8009461784157359, 0.8105006718084078, 0.8205593768133764, 0.8310695315462354, 0.8419401333554477, 0.8530281896680381, 0.8641218023326773]",0.0
1.0,5,"[0.7266352192083751, 0.733124586528316, 0.7401428364737938, 0.7477125586760074, 0.755843892275178, 0.7645283754171796, 0.773731486645215, 0.7833836443262472, 0.7933681406557394, 0.8035011464752649, 0.8134945820481508]",0.0
1.0,6,"[0.6900012772113566, 0.6948447182271774, 0.7000797074310606, 0.7056965470586261, 0.7116581886976484, 0.7178900142917047, 0.7242721611363359, 0.7306412185039662, 0.7368094697955677, 0.7425985558648472, 0.7478432665878739]",0.0
1.0,7,"[0.6573307928595182, 0.6599880963284106, 0.6626983032616371, 0.6653378610896618, 0.6676960604728583, 0.6694334549780484, 0.6700363952177723, 0.6687941085988148, 0.6648723651845869, 0.6576609519753552, 0.6477357980813834]",-0.01270560235825402
1.0,8,"[0.6279939755209656, 0.6280209019193526, 0.6275111515345849, 0.6260699064398925, 0.6230159130712768, 0.6171435747266358, 0.6062115037484879, 0.5855147034985522, 0.5402839864505222, 0.08996455957951953, 0.14091671927252258]",-2.692639838697275e-05
1.0,9,"[0.6014828868412688, 0.5985001057787809, 0.5940762881573672, 0.5872491435158491, 0.5761447430934694, 0.556534474852823, 0.5143908815633488, 0.04650460194866066, 0.052033588816496765, 0.0667897403861502, 0.10585349837042381]",0.05934889642176315
1.0,10,"[0.577386629228814, 0.5710572642235531, 0.5619800314403897, 0.5480561913600527, 0.5242187208872889, 0.4698451880169713, 0.03422160387183371, 0.03451790485227655, 0.03933721606964357, 0.052286105872620565, 0.0871144311026383]",0.052892827230804594
2.0,1,"[0.9470462581283591, 0.9482642437536571, 0.9494516752234151, 0.9506050107993432, 0.9517205162996102, 0.9527942634494526, 0.9538221293228777, 0.954799796992058, 0.955722757495552, 0.95658631322788, 0.9573855828410858]",0.0
2.0,2,"[0.8986066163145496, 0.9001404862276458, 0.9015665401262469, 0.902862069026051, 0.9040017436175815, 0.9049574967647959, 0.9056984408168928, 0.906190827172323, 0.9063980539110121, 0.9062807247912708, 0.9057967597892748]",-0.0006012941217373724
2.0,3,"[0.8547176656183265, 0.8556221201223295, 0.856258298470854, 0.8565552836700415, 0.8564293309431864, 0.85578253710545, 0.8545016716763152, 0.8524572272150212, 0.849502689574892, 0.8454739374971377, 0.8401885828456646]",-0.0018376180517150065
2.0,4,"[0.8150631392559398, 0.8144700998329276, 0.8132935995273868, 0.8113542936135691, 0.8084251090385918, 0.8042203946976046, 0.7983828315792855, 0.7904666512085938, 0.779913689527808, 0.7660148885034657, 0.7478432665878739]",0.0
2.0,5,"[0.7792007217603467, 0.7763479050805138, 0.7723573975942202, 0.7668147326880506, 0.7591422555822523, 0.7485221931916453, 0.7337621981327308, 0.7130205654204813, 0.6831122504794724, 0.6371188818412855, 0.547327893422227]",0.0
2.0,6,"[0.7466750375277624, 0.7408967548489335, 0.7330903273042452, 0.7223495349396554, 0.7072289796278356, 0.6852384950849588, 0.6513764925045413, 0.5909659960471147, 0.08405315811046943, 0.09048790436767348, 0.10585349837042381]",0.02180034025995438
2.0,7,"[0.7170653881651133, 0.7077717125164099, 0.6951023044590366, 0.6771446484828506, 0.6501918993819633, 0.6050584862097228, 0.4716383390756605, 0.05557571966623257, 0.05736996690812675, 0.06464450103645179, 0.08026340578554271]",0.02468768611931014
2.0,8,"[0.6900012772113566, 0.6766558626861057, 0.6579662430876304, 0.6299483473121597, 0.5820596097489891, 0.045460746205544, 0.04067316062817937, 0.03927640923552459, 0.041639375713940656, 0.048960040841971864, 0.06485148504834809]",0.0255750758128235
2.0,9,"[0.6651635679842952, 0.6472632481005409, 0.6211906393365191, 0.5784847971784761, 0.47252640849342, 0.032726550211170935, 0.028869408362627434, 0.02824263244872096, 0.030718944207907408, 0.03774461826585024, 0.05380728181695053]",0.025564649368229567
2.0,10,"[0.6422799700328842, 0.6193364005214643, 0.5841592579599566, 0.5172148877312884, 0.029869905497223015, 0.02338235941798515, 0.020758960649327505, 0.020619598626294127, 0.022972171882028818, 0.029405560996438672, 0.0452713215524885]",0.024651722926194376
4.0,1,"[0.9555676135804926, 0.9533605303526158, 0.9509812392927769, 0.9484183589386054, 0.9456598209798502, 0.9426928263979847, 0.9395037953340162, 0.9360783089779416, 0.9324010413539278, 0.9284556783709753, 0.9242248209012176]",0.0
4.0,2,"[0.914239122415161, 0.9091064740752725, 0.9032606064407287, 0.8965979978260423, 0.8889983600062904, 0.8803209155170295, 0.870399214274593, 0.859033636457984, 0.8459801334172665, 0.8309326588650783, 0.8134945820481508]",0.0
4.0,3,"[0.8761081448569897, 0.8672040529996576, 0.8565648238652671, 0.8437657515374476, 0.8282427015074451, 0.809218328520902, 0.7855599470981297, 0.7554682668465503, 0.7156597854460164, 0.6584369580361662, 0.547327893422227]",0.0
4.0,4,"[0.8410497094324212, 0.8274962822519484, 0.8105006718084078, 0.7887558265042302, 0.7601450653054338, 0.7207548545221351, 0.6611621738558984, 0.5239737477044567, 0.08939053239409481, 0.08594837319764027, 0.0871144311026383]",0.001166057904998033
4.0,5,"[0.808835238414807, 0.7897572991540764, 0.7645283754171796, 0.7295837828681837, 0.6769601702007539, 0.5750422944947098, 0.06308252445870681, 0.05695270998840721, 0.05491710491775747, 0.05616443038354086, 0.06081336125586127]",0.005896256338103804
4.0,6,"[0.7792007217603467, 0.7537270056408656, 0.7178900142917047, 0.6621744215672155, 0.5413052847294992, 0.04675879355879131, 0.03995364834843814, 0.036890646800539106, 0.0366392395250918, 0.03917676941733896, 0.0452713215524885]",0.008632082027396702
4.0,7,"[0.751882709523714, 0.7191292291112318, 0.6694334549780484, 0.574282525785844, 0.0394128945156673, 0.03055328905773338, 0.026198015670036323, 0.024568359685884132, 0.025089545147197717, 0.028023888713453345, 0.03467033584693764]",0.01010197616105351
4.0,8,"[0.7266352192083751, 0.6856776540378176, 0.6171435747266358, 0.03943091617288859, 0.026451239940650916, 0.020414622070856443, 0.017700304225652053, 0.01692013928240288, 0.017741267657669976, 0.0206017884940331, 0.027193907540411063]",0.010273768258008183
4.0,9,"[0.7032362519244385, 0.6530722986976043, 0.556534474852823, 0.027478594469038508, 0.018102693665833797, 0.014123338792667655, 0.01245967554164517, 0.012141460648215606, 0.013020859276796708, 0.015614388321670551, 0.021839454861065383]",0.009697994212849777
4.0,10,"[0.6814890159451846, 0.6209869087191306, 0.4698451880169713, 0.019282398602810807, 0.012807297630121953, 0.010184359260314519, 0.00914976942782605, 0.009068321131079055, 0.009904901559927052, 0.012190126939981573, 0.017937121248485986]",0.008868800117406931
