Slope,MidPoint,GrowthList,LinerType
0.5,2,"[0.9061892012849139, 0.913734179522439, 0.9206699130049633, 0.9270310472681305, 0.9328477745507018, 0.9381466604313631, 0.9429512926578401, 0.9472827943383291, 0.9511602320126886, 0.9546009411118453, 0.9576207857187747]",0.0
0.5,3,"[0.8403750951189861, 0.8566818822921966, 0.8709485016970494, 0.8834351522060742, 0.8943378666605147, 0.9038089819207481, 0.9119700833878766, 0.9189205139849544, 0.9247431285292784, 0.9295082612966956, 0.9332764924880096]",0.0
0.5,4,"[0.7458489490524483, 0.781222511500254, 0.8092716998996138, 0.8320868213737833, 0.8508304891840641, 0.8662275872150779, 0.8787669720349521, 0.8887983387367623, 0.8965836826627247, 0.9023265237347928, 0.9061892012849132]",0.0
0.5,5,"[0.03907826775199258, 0.6567383903778264, 0.7237812137737086, 0.7676559253451467, 0.7997912142052523, 0.8241487950608993, 0.842661939415952, 0.8564485660735104, 0.8662275872150779, 0.8724954441169224, 0.8756103126785238]",0.0
0.5,6,"[0.0271448249481408, 0.0033056945165623563, 0.0014574249735048493, 0.673528433712511, 0.7356662488484706, 0.775334625174989, 0.8025911687424537, 0.8211855509882326, 0.8330103307063267, 0.8391745445439156, 0.8403750951189861]",0.02568739997463595
0.5,7,"[0.01969602137128784, 0.0006140199908686759, 0.0002884347407759191, 0.00023391709635927992, 0.6391308003144652, 0.7149222597465892, 0.7566968687321253, 0.7819214730415163, 0.7958848145758127, 0.8009945285949365, 0.7984785067697704]",-0.0025160218251660815
0.5,8,"[0.014759575563554055, 0.0003353381095281988, 0.00018064324511914053, 0.00014930917325960044, 0.00014644063702069348, 0.6264143966809225, 0.7010952562210964, 0.7367182959095375, 0.7530113072882547, 0.7554235574309616, 0.7458489490524479]",-0.00957460837851365
0.5,9,"[0.011450733857072015, 0.00021943181004743903, 0.00012152113292167932, 9.9354996998426e-05, 9.785290834210672e-05, 0.00010849922002351668, 0.6239032470768472, 0.6813794902036818, 0.7005185233617803, 0.6965988203026334, 0.6709184509564963]",-0.02960007240528406
0.5,10,"[0.009173634514440336, 0.00015576682213478226, 8.693601271433921e-05, 7.015888017148894e-05, 6.781861958655118e-05, 7.533059771691131e-05, 9.165876048470259e-05, 0.6017753519958983, 0.6264143966809228, 0.5999509211580002, 0.03907826775260757]",-0.5873361289283152
1.0,1,"[0.972587495663033, 0.9729355523837645, 0.9732061976936038, 0.9733994809254557, 0.9735154369911124, 0.9735540867072742, 0.9735154369911124, 0.9733994809254557, 0.9732061976936034, 0.9729355523837648, 0.972587495663033]",-0.0009665910442411274
1.0,2,"[0.9416669003157514, 0.9431896528427085, 0.9443721932582836, 0.9452159082343279, 0.9457217601203575, 0.945890315124395, 0.9457217601203575, 0.9452159082343276, 0.9443721932582836, 0.9431896528427085, 0.9416669003157514]",-0.004223414808643633
1.0,3,"[0.9061892012849139, 0.910004512391752, 0.9129564593643271, 0.9150570134421872, 0.9163142476637532, 0.9167328186179173, 0.9163142476637532, 0.9150570134421868, 0.9129564593643268, 0.910004512391752, 0.9061892012849132]",-0.010543617333003463
1.0,4,"[0.8644580232500639, 0.8722155570333057, 0.8781651639562091, 0.8823730464791869, 0.8848819035261214, 0.8857156272184045, 0.8848819035261214, 0.8823730464791869, 0.8781651639562091, 0.872215557033306, 0.8644580232500639]",-0.021257603968340533
1.0,5,"[0.8133681950409433, 0.8278556459847513, 0.8387448924876731, 0.8463449143053416, 0.8508399839137918, 0.8523280950063242, 0.8508399839137921, 0.8463449143053413, 0.8387448924876731, 0.8278556459847513, 0.8133681950409429]",-0.03895989996538096
1.0,6,"[0.7458489490524483, 0.7730590266753765, 0.7924878523785963, 0.8056460978937183, 0.813297666464381, 0.8158113496301644, 0.813297666464381, 0.8056460978937183, 0.7924878523785963, 0.7730590266753765, 0.7458489490524479]",-0.06996240057771619
1.0,7,"[0.6338825279948688, 0.697638164836344, 0.7347264515600457, 0.7578419317231742, 0.770762074772151, 0.7749370821161893, 0.7707620747721513, 0.7578419317231742, 0.7347264515600453, 0.6976381648363437, 0.6338825279948678]",-0.1410545541213205
1.0,8,"[0.03414984121478529, 0.012150112205890684, 0.6507943676639589, 0.6973724416932039, 0.720330476146104, 0.7274457073494545, 0.7203304761461037, 0.6973724416932036, 0.6507943676639611, 0.012150112189807662, 0.03414984121687249]",-0.693295866132582
1.0,9,"[0.0271448249481408, 0.0003822384324300076, 0.00020770496749753257, 0.6021605483766813, 0.6545299073195834, 0.6681353548779134, 0.6545299073195837, 0.6021605483766791, 0.00020770496750283006, 0.0003822384324216601, 0.027144824947968233]",-0.6409905299297727
1.0,10,"[0.02184697745805065, 0.00026166079860708176, 0.00014645107607619073, 0.00011744040841304266, 0.5075249278266264, 0.5755938669313945, 0.507524927827898, 0.00011744040841689537, 0.00014645107607956186, 0.0002616607986168741, 0.021846977456351117]",-0.5537468894733438
2.0,1,"[0.9797375524963299, 0.9780006346906115, 0.976163249614571, 0.9742236479147274, 0.9721800090188062, 0.9700304350661954, 0.9677729441498433, 0.9654054627976902, 0.9629258176123252, 0.9603317259764632, 0.9576207857187747]",0.0
2.0,2,"[0.9576207857187747, 0.9546009411118453, 0.9511602320126886, 0.9472827943383287, 0.9429512926578397, 0.9381466604313634, 0.9328477745507018, 0.9270310472681305, 0.9206699130049633, 0.913734179522439, 0.9061892012849132]",0.0
2.0,3,"[0.9332764924880093, 0.929508261296696, 0.9247431285292788, 0.9189205139849541, 0.9119700833878766, 0.9038089819207481, 0.8943378666605147, 0.8834351522060745, 0.8709485016970497, 0.8566818822921962, 0.8403750951189861]",0.0
2.0,4,"[0.9061892012849139, 0.9023265237347928, 0.8965836826627247, 0.8887983387367623, 0.8787669720349525, 0.8662275872150779, 0.8508304891840638, 0.8320868213737833, 0.8092716998996135, 0.7812225115002537, 0.7458489490524479]",0.0
2.0,5,"[0.8756103126785238, 0.8724954441169224, 0.8662275872150779, 0.8564485660735104, 0.842661939415952, 0.8241487950609, 0.7997912142052523, 0.7676559253451467, 0.723781213773709, 0.6567383903778251, 0.03907826775260757]",0.0
2.0,6,"[0.8403750951189861, 0.8391745445439156, 0.8330103307063267, 0.8211855509882326, 0.8025911687424537, 0.7753346251749886, 0.7356662488484706, 0.6735284337125104, 0.0014574249830978025, 0.0033056945149694166, 0.027144824947968233]",0.02568739996487043
2.0,7,"[0.7984785067697704, 0.8009945285949368, 0.7958848145758124, 0.7819214730415164, 0.7566968687321256, 0.7149222597465902, 0.6391308003144656, 0.00023391709636489847, 0.000288434740780735, 0.0006140199907911399, 0.01969602136622488]",-0.0025160218251664146
2.0,8,"[0.7458489490524483, 0.7554235574309619, 0.7530113072882547, 0.7367182959095372, 0.701095256221097, 0.6264143966809228, 0.0001464406370239041, 0.00014930917325879777, 0.0001806432451093482, 0.00033533810954120176, 0.014759575563192701]",-0.00957460837851365
2.0,9,"[0.6709184509564959, 0.6965988203026329, 0.7005185233617803, 0.6813794902036812, 0.6239032470768472, 0.00010849922001854026, 9.785290834435413e-05, 9.935499699922864e-05, 0.00012152113291862925, 0.00021943181003074392, 0.011450733856719492]",-0.029600072405284394
2.0,10,"[0.03907826775199258, 0.599950921157999, 0.6264143966809225, 0.6017753519958983, 9.165876048887636e-05, 7.533059771289806e-05, 6.781861958703277e-05, 7.015888017164947e-05, 8.69360127148208e-05, 0.00015576682212932425, 0.009173634513368958]",-0.5873361289289298
4.0,1,"[0.9832348678171372, 0.9785052960583818, 0.9735540867072742, 0.9683714445414343, 0.9629467507919759, 0.9572684483555577, 0.9513239060900354, 0.9450992574899056, 0.938579207724594, 0.9317468012648049, 0.9245831399411637]",0.0
4.0,2,"[0.9652197829482565, 0.9560249701533383, 0.945890315124395, 0.934722162874476, 0.9224083982585477, 0.9088122318167755, 0.8937630553366797, 0.8770425134055857, 0.8583623606535936, 0.8373273089747791, 0.8133681950409429]",0.0
4.0,3,"[0.9457551737055416, 0.9323711739294355, 0.9167328186179173, 0.89845544740297, 0.8770166464993355, 0.8516666325800426, 0.8212470328305249, 0.7837699778597162, 0.7351989130943223, 0.6640197595529345, 0.03907826775260757]",0.0
4.0,4,"[0.9245831399411637, 0.9073016220122461, 0.8857156272184045, 0.8586864316873424, 0.8243826805142485, 0.7794100897680277, 0.715678086347754, 0.5930852945537699, 0.0018932769400620336, 0.01158635524452523, 0.021846977456351117]",0.019953700516289082
4.0,5,"[0.9013601053087185, 0.8804927212873452, 0.8523280950063242, 0.8139792700047094, 0.7594987353821608, 0.6703280507119502, 0.0002977169935807843, 0.00030293826263486356, 0.00038152988063982747, 0.0020246869809754002, 0.013510690413047352]",0.013212973419466569
4.0,6,"[0.8756103126785238, 0.8514933986968825, 0.8158113496301644, 0.7616734772314598, 0.6669198890820824, 0.0001819547862658713, 0.00015944253086326362, 0.00016029431743821683, 0.00019737210669267856, 0.00044729677386084646, 0.009173634513368958]",0.009014191982505694
4.0,7,"[0.8466406422554862, 0.8196392269033558, 0.7749370821161893, 0.6955498486347484, 0.0001386307911049695, 0.00010712543295663367, 9.469939734093149e-05, 9.75564307982937e-05, 0.00012126299822199107, 0.0002329313627836329, 0.006726018125829603]",0.006631318728488672
4.0,8,"[0.8133681950409433, 0.7838747611619857, 0.7274457073494545, 0.5885094301853683, 8.786371781562673e-05, 6.820982392805826e-05, 6.223791143046892e-05, 6.550441567044524e-05, 8.224653398477348e-05, 0.00015122399293444585, 0.005220627561524851]",0.005158389650094382
4.0,9,"[0.7739177507821898, 0.7423248171122216, 0.6681353548779134, 8.840154993342094e-05, 5.836451433688063e-05, 4.703126370054002e-05, 4.402538390068223e-05, 4.707334472565849e-05, 5.957575062278461e-05, 0.00010776585937964315, 0.0042254762959295445]",0.004181450912028862
4.0,10,"[0.7244439510375777, 0.6909666096780187, 0.5755938669313945, 6.0619124347288295e-05, 4.13847085821862e-05, 3.4415912371417574e-05, 3.2833543340755284e-05, 3.5515629933197735e-05, 4.522071471434159e-05, 8.11923814235495e-05, 0.0035287940642410513]",0.003495960520900296
