Slope,MidPoint,GrowthList,LinerType
0.5,1,"[0.9367938593022578, 0.9377312927616993, 0.9386975709531502, 0.9396889751368175, 0.9407018815760518, 0.9417327909223965, 0.9427783524903782, 0.9438353835192691, 0.9449008836563677, 0.9459720450017062, 0.9470462581283594]",0.0
0.5,2,"[0.8667488040636379, 0.8690455739610989, 0.8716684558974043, 0.8745683717545487, 0.8776943971890704, 0.8809960731100743, 0.8844253225844897, 0.8879378847881438, 0.8914942508162822, 0.8950601431637033, 0.8986066163145496]",0.0
0.5,3,"[0.7930712927041909, 0.7956490394473855, 0.7995567213176189, 0.8046313776525871, 0.8106630532834009, 0.8174181031218665, 0.8246624558217646, 0.8321806620915988, 0.8397883376532207, 0.8473377250171115, 0.8547176656183262]",0.0
0.5,4,"[0.7206251209730079, 0.7207842245196966, 0.7241532237469478, 0.730570660207806, 0.7396287899806255, 0.7507322117126239, 0.763195910638714, 0.776353483445966, 0.7896409084450436, 0.8026368810236673, 0.8150631392559398]",0.0
0.5,5,"[0.653892355013301, 0.6484187321682058, 0.6484298006468103, 0.654169202262027, 0.6653251030476746, 0.6809955128179213, 0.6998059667587971, 0.7202077979673303, 0.7408269068894936, 0.7606800521519373, 0.7792007217603464]",0.005473622845095227
0.5,6,"[0.5952243138196038, 0.5817540577464873, 0.5758240972567708, 0.578363896650683, 0.589631651854731, 0.6089651793421971, 0.634524369521565, 0.6635187857179057, 0.6930861745080649, 0.7211557146634935, 0.7466750375277631]",0.019400216562833084
0.5,7,"[0.5448725241355836, 0.5223503795955533, 0.5091114297644738, 0.5065850550002333, 0.5156481230590593, 0.5365277183159899, 0.5679345329411057, 0.6061848388758347, 0.6461589432986511, 0.6837570505244307, 0.7170653881651133]",0.038287469135350305
0.5,8,"[0.5019680513588757, 0.47034530487912396, 0.4497446902073231, 0.4416135190170978, 0.4469054565050612, 0.46672693032348056, 0.5015232831401415, 0.5483875805110128, 0.5998187980246931, 0.6481995354684088, 0.6900012772113564]",0.0603545323417779
0.5,9,"[0.46532244537243694, 0.4251111052263389, 0.3979691820769615, 0.38483366935692254, 0.3860276454421247, 0.40287130607806654, 0.4377425122830175, 0.490804934099812, 0.5539130203837865, 0.6142276350229666, 0.6651635679842955]",0.08048877601551441
0.5,10,"[0.43380789254319824, 0.38576732411084913, 0.35329448731067736, 0.33630920528736047, 0.33398347397620176, 0.3471694330412512, 0.37933958991836947, 0.43476302773984393, 0.5084187162781485, 0.5816164594693147, 0.6422799700328838]",0.09982441856699648
1.0,1,"[0.9587148981459142, 0.9554984924905151, 0.952365949232082, 0.9493185599629834, 0.9463571167076418, 0.9434819545469364, 0.940692995429982, 0.9379897920776099, 0.9353715710779186, 0.9328372744622574, 0.9303855992232674]",0.0
1.0,2,"[0.9140940986733357, 0.9077961712150178, 0.90191545650944, 0.8964542216858518, 0.8914066088297512, 0.8867603174064281, 0.8824982277191609, 0.8785998679836201, 0.8750426730330425, 0.8718030173750341, 0.8688570289922727]",0.0
1.0,3,"[0.8667488040636379, 0.8570458586821607, 0.8485172960107581, 0.8411520999017352, 0.8348939933534352, 0.8296562746487413, 0.8253351785616347, 0.8218205688562953, 0.8190036843295532, 0.8167822036348757, 0.8150631392559398]",0.0
1.0,4,"[0.8177498225687075, 0.8037055938803468, 0.7922086492574623, 0.7832269568008869, 0.7765646431310943, 0.7719280902425851, 0.7689836711234492, 0.767400234491883, 0.7668756767727282, 0.7671501727803527, 0.7680098065952643]",0.001134129822536134
1.0,5,"[0.7685331319789407, 0.748613088013861, 0.7333229843129477, 0.7226745410874387, 0.716236718534029, 0.7133220146970782, 0.7131514606364456, 0.7149763600670311, 0.7181514566833285, 0.7221646104853653, 0.7266352192083751]",0.013483758571929516
1.0,6,"[0.7206251209730079, 0.6929664792171744, 0.6726328437335636, 0.6598541427423452, 0.6539422867044722, 0.6536591399080938, 0.6575388125994375, 0.6641559604768795, 0.6723138276560356, 0.6811253636859508, 0.6900012772113564]",0.036342137303262634
1.0,7,"[0.6753059046210846, 0.6381636178780601, 0.6114293514608068, 0.5957189901441614, 0.5901611255317071, 0.5929879286866572, 0.6019183727869732, 0.6145672573064337, 0.6288857019634085, 0.64342398132564, 0.6573307928595182]",0.06716966732781116
1.0,8,"[0.633393134704712, 0.5855387038572488, 0.5514211848774128, 0.5319594422617675, 0.5261011129170617, 0.5318213058708413, 0.5462546984445368, 0.5659039720441306, 0.5874484181663513, 0.6085488080317858, 0.6279939755209659]",0.10189286260390418
1.0,9,"[0.5952243138196038, 0.5361212352913618, 0.4944037963161762, 0.4708146645946501, 0.46379853990500186, 0.47139003074704044, 0.4908774152546263, 0.5179800765993511, 0.5476480999725092, 0.5760748563503834, 0.6014828868412692]",0.13142577391460197
1.0,10,"[0.560773779057699, 0.4905261040654602, 0.441834967870675, 0.41446026183845025, 0.40570073810313634, 0.41365450082026006, 0.4366616018796674, 0.4708068633654838, 0.5092004260268567, 0.5456502043636269, 0.5773866292288142]",0.15507304095456265
2.0,1,"[0.9693631299333518, 0.9613717717012625, 0.9535714848617143, 0.9459703432121886, 0.9385741957397513, 0.9313868928659742, 0.92441051831027, 0.9176456174723648, 0.9110914157287971, 0.9047460221992999, 0.8986066163145496]",0.0
2.0,2,"[0.9367938593022578, 0.9207840973915997, 0.9056117337694861, 0.8913233124012575, 0.8779339968257502, 0.8654349705671239, 0.8538001832807844, 0.8429920014197553, 0.8329656676389271, 0.823672662145643, 0.8150631392559398]",0.0
2.0,3,"[0.9024791803584379, 0.8781647104865598, 0.8559247979417633, 0.8358628562542118, 0.8179430131701981, 0.8020430570814595, 0.7879953708840508, 0.7756148099676384, 0.7647160018649687, 0.7551231643220715, 0.7466750375277631]",0.0
2.0,4,"[0.8667488040636379, 0.833511681475439, 0.80433429317703, 0.77935652003409, 0.7583315981359221, 0.7408269068894936, 0.7263532571483563, 0.7144349579717317, 0.7046422440780138, 0.6966026111816704, 0.6900012772113564]",0.0
2.0,5,"[0.8300802529422487, 0.7869368239699205, 0.7507322117126239, 0.7215823543442998, 0.6987717788314196, 0.6812877835909134, 0.6681052238054542, 0.6583083503500919, 0.6511294291167905, 0.645949008883326, 0.6422799700328838]",0.0
2.0,6,"[0.7930712927041909, 0.7387168545227315, 0.6951644190408586, 0.6624165873497951, 0.6389673332704923, 0.6229273223014142, 0.6125145848785541, 0.6062218635562499, 0.6028512116442668, 0.6014932775074235, 0.6014828868412692]",0.0
2.0,7,"[0.7563768818260949, 0.6893390773365269, 0.6379609401760987, 0.6019891203171436, 0.5787906504785156, 0.5653528536334451, 0.5589524642280863, 0.5573364857248815, 0.5587640487788007, 0.5619799146376384, 0.5661370048139003]",0.008800519089018799
2.0,8,"[0.7206251209730079, 0.6395170217635501, 0.5798897271537923, 0.5409158697941693, 0.5184996093768448, 0.5084187162781485, 0.5069584834218975, 0.5109865574680859, 0.5180558243058743, 0.5264626820394658, 0.5351603612552944]",0.028201877833396893
2.0,9,"[0.6863395688730719, 0.5901481620484208, 0.5222456453446713, 0.48052281090908233, 0.4590096158581884, 0.4524283058521767, 0.45632560828381036, 0.4666784103575603, 0.48009622177499445, 0.4942203506459854, 0.5077440697784785]",0.05531576392630183
2.0,10,"[0.653892355013301, 0.5422039510734004, 0.46672693032348056, 0.4228055053349727, 0.4020165813101187, 0.3983322315324449, 0.4072195736961987, 0.42410552004299923, 0.44439971415158946, 0.4646955827185679, 0.4832720198068464]",0.08493978827440152
4.0,1,"[0.9746066310328018, 0.9587874095524945, 0.9434819545469364, 0.928721441765457, 0.914523755500177, 0.9008958942582769, 0.887836235933041, 0.8753365489428673, 0.863383703595825, 0.8519610819343978, 0.8410497094324212]",0.0
4.0,2,"[0.9478562031206982, 0.9162059481534377, 0.8867603174064281, 0.8596534184537543, 0.834865053185137, 0.8122836399378688, 0.7917511921276297, 0.7730920409135354, 0.7561296956801643, 0.7406959460340372, 0.7266352192083751]",0.0
4.0,3,"[0.9198376266525926, 0.8721126221868177, 0.8296562746487413, 0.7926199653560774, 0.7606127986035933, 0.7330439046161794, 0.7092975672169259, 0.6888067861840067, 0.6710766654999593, 0.6556859088449903, 0.6422799700328838]",0.0
4.0,4,"[0.8907057092062168, 0.8263797654509625, 0.7719280902425851, 0.7271726984483716, 0.6907814921085387, 0.6612483268148744, 0.6372332081350319, 0.6176335050316478, 0.6015673008143747, 0.5883358723539339, 0.5773866292288142]",0.0
4.0,5,"[0.86068762024001, 0.7789230704099677, 0.7133220146970782, 0.6627661361574567, 0.6242926205050108, 0.5950834640085425, 0.5728865820623417, 0.5559855830701366, 0.5430881325416522, 0.5332229904631717, 0.5256597829452578]",0.0
4.0,6,"[0.8300802529422487, 0.7297478540195536, 0.6536591399080938, 0.5989129050280335, 0.5602039473684863, 0.5330846095317342, 0.5142646325903539, 0.5013639493088784, 0.49266455380745117, 0.48692920144396534, 0.4832720198068464]",0.0
4.0,7,"[0.7992354337350008, 0.6790178594035415, 0.5929879286866572, 0.5353860684410785, 0.4978855270140733, 0.4741998046603787, 0.4599411490284175, 0.45203008144450385, 0.4482935573572177, 0.4472181390563251, 0.4477773020256712]",0.0005591629693460498
4.0,8,"[0.7685331319789407, 0.6271414859421545, 0.5318213058708413, 0.4725276547531294, 0.43726658794605405, 0.4178839352763919, 0.40897886392970684, 0.4067775855678405, 0.40858883224620357, 0.41256720642805905, 0.4175369453269335]",0.010759359759092979
4.0,9,"[0.7383472570876531, 0.574847381772985, 0.47139003074704044, 0.41159499001482747, 0.37914675886512783, 0.3642708119226103, 0.3609314250884257, 0.36480349841628573, 0.3725711847111487, 0.38190272369358985, 0.39140820340812943]",0.030476778319703746
4.0,10,"[0.7090119607405805, 0.5231903114204594, 0.41365450082026006, 0.35475236012841477, 0.3252582930746458, 0.31428912949385956, 0.3158935901155532, 0.32565053969649516, 0.3395454098851418, 0.3544450178430975, 0.36856703242349986]",0.0542779029296403
