Slope,MidPoint,GrowthList,LinerType
1.0,4,"[0.33881579699195663, 0.33895067106643506, 0.33915808117187546, 0.33948518211289175, 0.3400295603564931, 0.34105389367471695, 0.023727955940613228, 0.025852166682275725, 0.42953041264443087, 0.5577860109949452, 0.7382028913512032]",0.3150878410513434
1.0,5,"[0.29439535450604176, 0.2852815320083072, 0.27044131543890454, 0.01791629635025391, 0.010954091585473632, 0.00909725272841879, 0.009014430960539882, 0.010487556658635168, 0.014922328881097112, 0.029259878672137706, 0.29060654905206657]",0.2815921180915267
1.0,6,"[0.260658268271272, 0.2409744431576865, 0.016224210110708515, 0.007072155735698509, 0.0050935511651708084, 0.004492761985886443, 0.00456578137769897, 0.0053484754909408315, 0.007635274118906294, 0.0159300563035324, 0.10171193460191888]",0.09721917261603244
1.0,7,"[0.23407651584247208, 0.20158887407473322, 0.0070222207047000666, 0.0038728829429658133, 0.002980546954261248, 0.0027042067160235176, 0.0027756079196667905, 0.003241609506473479, 0.004562219296222304, 0.00945654511820989, 0.07766655028671962]",0.0749623435706961
1.0,8,"[0.21254588501929492, 0.15953061312472044, 0.004070882959953529, 0.002482660398859411, 0.001981226223180246, 0.0018261843608628652, 0.00188352013771074, 0.0021910448976362263, 0.003040675338121246, 0.006158443856330782, 0.06282960007217354]",0.06100341571131068
1.0,9,"[0.19472553174302054, 0.00936811281543739, 0.002703050101531261, 0.0017463402003540366, 0.0014252741586193662, 0.0013268009662508401, 0.0013722234340492597, 0.0015908704516050917, 0.0021830950038904872, 0.004319637954879904, 0.05208903022688606]",0.05076222926063522
1.0,10,"[0.1797167700752978, 0.005560183534546865, 0.0019467357101286959, 0.001305195503001102, 0.0010813730519310723, 0.0010133918400923759, 0.0010498912061965863, 0.0012139206182090667, 0.0016514748319487419, 0.0032037720874075804, 0.043764086309084134]",0.04275069446899176
2.0,1,"[0.7114598555937899, 0.7259820898315881, 0.741826170649398, 0.7591321467026394, 0.7780479012460109, 0.7987230280211411, 0.8212970557273321, 0.8458782804261439, 0.8725077636232298, 0.9011020675690034, 0.9313715069911466]",0.0
2.0,2,"[0.5596213507581557, 0.5704414208331435, 0.5831657442329575, 0.5982481302032886, 0.6162654870959959, 0.6379470686502953, 0.6642008876158807, 0.6961179088005061, 0.7348940599062254, 0.7814872688620451, 0.8355313739766216]",0.0
2.0,3,"[0.46548959621344876, 0.46776829348059035, 0.4705729316409286, 0.47407951127133663, 0.478547122941717, 0.48439328758253436, 0.4924295558994784, 0.5047411520424411, 0.5277880828974166, 0.5770267699710012, 0.6624974806380082]",0.0
2.0,4,"[0.4003981903440512, 0.3917495412772167, 0.37858525679979327, 0.354870642972067, 0.01912927707868937, 0.015067366515677406, 0.014240351714855142, 0.01567425824213857, 0.020488657972003693, 0.034533729587244995, 0.10171193460191888]",0.08747158288706373
2.0,5,"[0.3522451414953136, 0.3304747668507724, 0.2873666242869079, 0.010677341130036828, 0.007319564741516246, 0.006257333279800373, 0.006192679479348589, 0.007028426328141698, 0.009511987284797066, 0.017575583029481024, 0.0695541758564322]",0.0633614963770836
2.0,6,"[0.3149626828824774, 0.27696455528483366, 0.009748963055165757, 0.005076301557818936, 0.003801799658958176, 0.0033881381082799845, 0.0034210748402650976, 0.003910938354232676, 0.005293819719950913, 0.009933386120783561, 0.05208903022688606]",0.04870089211860608
2.0,7,"[0.2851312574000947, 0.22460921602820624, 0.005069913035809113, 0.0029940694752963754, 0.0023520632139531726, 0.0021441287810706933, 0.002186669034840831, 0.002503060613498483, 0.0033674353732655103, 0.0062673249141467074, 0.04026544104319812]",0.03812131226212742
2.0,8,"[0.260658268271272, 0.011584192516828499, 0.0031514691105570696, 0.00199766462045411, 0.0016148559991525087, 0.0014922622145456847, 0.00153047892952084, 0.0017515760467806244, 0.002342169916334558, 0.0043068350475877265, 0.03178710178756446]",0.03029483957301878
2.0,9,"[0.24018267746840755, 0.006436230904286114, 0.0021732303559822063, 0.001440114553394325, 0.0011859347644393432, 0.001105617534770631, 0.0011379122490729175, 0.00130158478746157, 0.001731871584435838, 0.003149978219508777, 0.025602425500528575]",0.024496807965757945
2.0,10,"[0.22277672271674, 0.004190715090047813, 0.0016023871134879456, 0.0010940750187261278, 0.0009125168068465577, 0.000855880754638789, 0.000882933752622216, 0.0010093589890736452, 0.0013378990622465346, 0.002411904809872933, 0.021032758881547563]",0.020176878126908774
4.0,1,"[0.7466750375277631, 0.7555975320897176, 0.7652510989367917, 0.7756891119942385, 0.7869596367636073, 0.7990997863299055, 0.8121272471231076, 0.8260276905956749, 0.8407363394560587, 0.8561118586430402, 0.8719023232983716]",0.0
4.0,2,"[0.6014828868412688, 0.60276227615528, 0.6038952165103267, 0.6046586216479404, 0.6046459061015592, 0.6031229549132726, 0.5987685297323015, 0.5891796798347527, 0.5697173506449562, 0.5286600106316376, 0.29060654905206657]",-0.0031757348066715485
4.0,3,"[0.5077440697784781, 0.4949068428448033, 0.4754457300912301, 0.44056270575632134, 0.024295364119934087, 0.019057377992597078, 0.01748422794999819, 0.018372989903339763, 0.02238168680712054, 0.033435714212453706, 0.0695541758564322]",0.05206994790643401
4.0,4,"[0.4413511844801566, 0.4095420406186825, 0.34105389367471695, 0.01144894239485847, 0.007852246858684268, 0.006628060256444772, 0.0064223554871089775, 0.007048713125171856, 0.00900854348695722, 0.014863395922190395, 0.043764086309084134]",0.03734173082197516
4.0,5,"[0.39140820340812943, 0.3337477601322517, 0.00909725272841879, 0.004893868395842185, 0.003678209772458566, 0.003259715736458022, 0.0032470882219684076, 0.0036200015473563, 0.004672407221443324, 0.007884760211673074, 0.029509338313814987]",0.02626225009184658
4.0,6,"[0.3522451414953136, 0.019866050606186247, 0.004492761985886443, 0.0027211834537107064, 0.002150610230473236, 0.0019559124874972524, 0.0019755318574040804, 0.002216750013267251, 0.0028651509424296295, 0.0048461532608596375, 0.021032758881547563]",0.01907684639405031
4.0,7,"[0.3205875571331052, 0.008643326969387098, 0.0027042067160235176, 0.001752536948023457, 0.0014259864084370042, 0.0013164076431802444, 0.0013400219625826378, 0.0015085663632575835, 0.0019493734227207734, 0.0032924462833708247, 0.015783763903809547]",0.014467356260629304
4.0,8,"[0.29439535450604176, 0.00494136029989366, 0.0018261843608628652, 0.0012339612123273014, 0.0010224770161332308, 0.0009527537967805698, 0.0009745340822751268, 0.0010992318935512569, 0.001419924616741868, 0.0023947213955204097, 0.01237061913514233]",0.011417865338361761
4.0,9,"[0.2723227624184354, 0.003239336923496857, 0.0013268009662508401, 0.0009215389911055926, 0.0007728860696192658, 0.0007246638623352803, 0.0007436120748011868, 0.0008398498532676749, 0.0010846668050634712, 0.0018278633514065645, 0.010040496878966736]",0.009315833016631456
4.0,10,"[0.253441697274868, 0.0023100368868919797, 0.0010133918400923759, 0.0007174188864685978, 0.0006067785419164839, 0.0005713898368614449, 0.0005876565331300351, 0.0006643445050381197, 0.000858001558054645, 0.001445696471375794, 0.008379141347159438]",0.007807751510297993
