Slope,MidPoint,GrowthList,LinerType
0.5,1,"[0.921595030501554, 0.9265932730992371, 0.9313718602985056, 0.9359382466960017, 0.9402992472814575, 0.944461110675414, 0.9484295820308303, 0.9522099573027131, 0.9558071302644825, 0.9592256333939478, 0.9624696735492371]",0.0
0.5,2,"[0.8210423426348302, 0.8361873602762795, 0.8498542970516912, 0.8622199130397324, 0.8734199721420397, 0.8835612722608567, 0.8927294898675562, 0.9009944892065351, 0.9084140271636851, 0.9150364047140375, 0.9209024042671877]",0.0
0.5,3,"[0.6611296452577021, 0.7082305080038005, 0.7434532967857166, 0.7716818662521017, 0.7950226862589703, 0.8146107661663825, 0.831138236083942, 0.8450619642104134, 0.8567004016688334, 0.866284214983347, 0.8739849611610985]",0.0
0.5,4,"[3.121098399284592e-05, 8.870516823354481e-06, 9.365196616384812e-05, 0.6379121667965333, 0.6935259410776776, 0.7317542044115931, 0.7603097084560552, 0.7821471666334873, 0.7987575583090872, 0.8110012085011283, 0.8194095573130338]",2.234046716949144e-05
0.5,5,"[1.362002859909818e-05, 2.3699710181230352e-06, 1.8378241808234304e-06, 2.023265576725024e-06, 2.7176040850023314e-06, 0.6149864626251486, 0.6720307776113743, 0.7074862219439038, 0.7307807781919701, 0.7452350725471621, 0.7523337700277294]",1.178220441827475e-05
0.5,6,"[7.735566057255132e-06, 1.0927180020611666e-06, 7.990262897287173e-07, 8.019348297186414e-07, 9.845561961072833e-07, 1.467989220347792e-06, 0.5207604125406221, 0.6062782509714044, 0.6424365536003219, 0.6580908728606537, 0.6578884908176729]",-0.00020238204298084206
0.5,7,"[5.012292158505083e-06, 6.035256783760629e-07, 4.2616504626854135e-07, 4.092509089725093e-07, 4.702504364428461e-07, 6.33087934802903e-07, 1.0024943078821864e-06, 1.7624901106006306e-06, 3.166870719568835e-06, 7.551904358859612e-06, 0.0006248572847850968]",4.603041249532574e-06
0.5,8,"[3.519284787503596e-06, 3.704810387664228e-07, 2.55849874230202e-07, 2.3953055333244584e-07, 2.6565785136222496e-07, 3.3907683771082645e-07, 4.967510736948784e-07, 8.154875361851861e-07, 1.4594971118479329e-06, 3.4479747857153174e-06, 0.00033951499433234055]",3.2797542341711503e-06
0.5,9,"[2.609478316112809e-06, 2.443724248050953e-07, 1.6617188662251093e-07, 1.5301736156019346e-07, 1.660301013670404e-07, 2.0543133391594503e-07, 2.882400080013498e-07, 4.5229021245958203e-07, 7.934281605033506e-07, 1.8872275989265415e-06, 0.0002138561382186284]",2.4564609545526154e-06
0.5,10,"[2.013099875286857e-06, 1.6990171443635686e-07, 1.1422037430114177e-07, 1.039573433479922e-07, 1.1113024483327753e-07, 1.3474591464538814e-07, 1.8406810038182236e-07, 2.811997995114215e-07, 4.87644811189343e-07, 1.1648155302826471e-06, 0.00014826892760712036]",1.9091425319388647e-06
1.0,1,"[0.9495557633133084, 0.95010083057644, 0.9505145653249687, 0.9507972791321091, 0.9509491896251453, 0.9509704218894205, 0.9508610092832791, 0.9506208936728512, 0.9502499250893689, 0.9497478608055865, 0.9491143638216606]",-0.0014146585761121155
1.0,2,"[0.891301103158799, 0.8939255587727322, 0.8959337414905755, 0.897334561551475, 0.8981341530044034, 0.898336065340282, 0.897941372909898, 0.896948708721531, 0.8953542246603174, 0.8931514758493294, 0.8903312222988855]",-0.007034962181483029
1.0,3,"[0.8210423426348302, 0.8283898034466639, 0.8339511961245365, 0.8378190624840651, 0.8400535073060691, 0.8406882005096443, 0.8397335311999448, 0.8371775655330924, 0.8329849979994144, 0.8270938942109674, 0.8194095573130338]",-0.0196458578748141
1.0,4,"[0.7279200437220438, 0.7464534788129933, 0.7597977034225684, 0.7688135045851183, 0.7739701279193854, 0.7755050069585707, 0.7734892290198676, 0.7678454174696279, 0.7583288906410709, 0.7444608391224689, 0.7253660607936244]",-0.047584963236526945
1.0,5,"[0.3024755564353279, 0.6202995130554131, 0.6593697926981927, 0.681747445740137, 0.6937007291110862, 0.6972774461547864, 0.6930015925450451, 0.6803240137334742, 0.6571604244435216, 0.6171644851792732, 0.30122498089572286]",-0.39480188971945845
1.0,6,"[3.121098399284592e-05, 3.6304860976949165e-06, 2.7962012943226626e-06, 0.5243598568121575, 0.5754826277574406, 0.5869539728542228, 0.5744476365651553, 0.5222571050945201, 5.626718899236493e-06, 9.962924640150193e-06, 0.00033951499433234055]",-0.5866144578598904
1.0,7,"[1.7239869150239846e-05, 1.641074848461383e-06, 1.1830890085443947e-06, 1.155911825526451e-06, 1.2844630277547358e-06, 1.4567856842683535e-06, 1.5978768575124562e-06, 1.7983682012751637e-06, 2.341702407514811e-06, 4.334791552938415e-06, 0.00018767222716776274]",1.6083957324713393e-05
1.0,8,"[1.10570647571593e-05, 9.021825009211978e-07, 6.230986271278711e-07, 5.799174276196102e-07, 6.158275889826351e-07, 6.850341883211673e-07, 7.646152773385546e-07, 9.001756319180374e-07, 1.2288555359260852e-06, 2.3529897075194283e-06, 0.00012036504483386383]",1.047714732953969e-05
1.0,9,"[7.735566057255132e-06, 5.553277728601549e-07, 3.740131386978065e-07, 3.388128587657859e-07, 3.5053359433405785e-07, 3.851043869139579e-07, 4.3503773004208254e-07, 5.254920581902693e-07, 7.362073155916361e-07, 1.438367649681835e-06, 8.420546902829389e-05]",7.396753198489346e-06
1.0,10,"[5.7307133579290275e-06, 3.681950851033535e-07, 2.439083482333562e-07, 2.172666172892032e-07, 2.2128307756369627e-07, 2.4132871789159134e-07, 2.745822402516751e-07, 3.368203925165121e-07, 4.794922827684374e-07, 9.493047284476257e-07, 6.238507893069436e-05]",5.513446740639824e-06
2.0,1,"[0.9627937324657424, 0.959453811176824, 0.9559383051277273, 0.9522429541974473, 0.9483631685708778, 0.9442939925485077, 0.9400300630748275, 0.9355655620521877, 0.9308941613014292, 0.926008958771131, 0.9209024042671877]",0.0
2.0,2,"[0.921595030501554, 0.9155270496711894, 0.9086979543801302, 0.9010664280589706, 0.8925835455703762, 0.8831908090166701, 0.8728174599760415, 0.8613767242684195, 0.8487604308821614, 0.8348310614072998, 0.8194095573130338]",0.0
2.0,3,"[0.8751051967410632, 0.8670825540567175, 0.8571657545027683, 0.845180908838409, 0.8308943551083615, 0.8139836127989447, 0.7939861099812277, 0.7702011328173036, 0.7414796630693454, 0.7056894609418211, 0.6578884908176729]",0.0
2.0,4,"[0.8210423426348302, 0.812171203441765, 0.7994450278375774, 0.7823248667858433, 0.7599395968758692, 0.7307807781919701, 0.6918609111175268, 0.6353889673073908, 0.00042210744187031753, 4.305329652772029e-05, 0.00033951499433234055]",0.00029646169780462027
2.0,5,"[0.7546187523194637, 0.7468777103112598, 0.7317542044115931, 0.7077417779666499, 0.6714839143019883, 0.6134733607524849, 4.865777272871486e-06, 4.284690603621281e-06, 4.693943861469123e-06, 7.968689026366998e-06, 0.00014826892760712036]",0.00014398423700349907
2.0,6,"[0.6611296452577021, 0.660402517685748, 0.6438150629404122, 0.6066484909745524, 0.5199660929676616, 2.120627368998174e-06, 1.7210220120752501e-06, 1.6819800498971651e-06, 2.010004583494433e-06, 3.4405613747747175e-06, 8.420546902829389e-05]",8.252348897839672e-05
2.0,7,"[5.753635429111414e-05, 3.508108185312363e-06, 2.170958387218825e-06, 1.6198064984462443e-06, 1.1704259955983523e-06, 9.111956717438935e-07, 8.200086596772321e-07, 8.553765061473465e-07, 1.0646994720294362e-06, 1.8521010024367493e-06, 5.456730209327321e-05]",5.3747293433595976e-05
2.0,8,"[3.121098399284592e-05, 1.6565123559365279e-06, 1.0127382364044234e-06, 7.505561859699338e-07, 5.794680833699001e-07, 4.87644811189343e-07, 4.6272049386720513e-07, 4.996013976315898e-07, 6.364779488060784e-07, 1.1212165846127726e-06, 3.832257518186881e-05]",3.074826349897871e-05
2.0,9,"[1.9646192274183565e-05, 9.116476221985673e-07, 5.513907621058756e-07, 4.163819591564401e-07, 3.361635124813726e-07, 2.9533491356580215e-07, 2.889784419448073e-07, 3.1869145115540167e-07, 4.1214570020787063e-07, 7.329285033055957e-07, 2.8423883114685792e-05]",1.935721383223876e-05
2.0,10,"[1.362002859909818e-05, 5.641976516925608e-07, 3.3907683771082645e-07, 2.5889544971320257e-07, 2.1465342461394977e-07, 1.9367177801372977e-07, 1.9332120548075114e-07, 2.162754956011078e-07, 2.826514006144449e-07, 5.062939690405857e-07, 2.1934691917451232e-05]",1.342670739361743e-05
4.0,1,"[0.9692454953679778, 0.9603179636151914, 0.9509704218894205, 0.9411761513685983, 0.9309046632279477, 0.9201208882838503, 0.9087841317017379, 0.8968467037050584, 0.8842520942634415, 0.8709324909258719, 0.8568053251045692]",0.0
4.0,2,"[0.9358383002009716, 0.9180247520843625, 0.898336065340282, 0.8764785684795414, 0.8520499875398824, 0.8244720187381346, 0.7928576088003917, 0.7557134179748259, 0.7101251685511911, 0.6485453123086583, 0.30122498089572286]",0.0
4.0,3,"[0.8991215117331617, 0.8723227879604022, 0.8406882005096443, 0.8027373206061308, 0.7557660325021963, 0.6936314419589681, 0.592148496118144, 1.2598486870892862e-05, 1.2869014245827277e-05, 4.050785498995529e-05, 0.00014826892760712036]",0.0001356704407362275
4.0,4,"[0.8580851533677942, 0.8219398278167384, 0.7755050069585707, 0.7126374455606929, 0.6120355622879937, 4.401044904032805e-06, 3.104567755232568e-06, 2.793559161294415e-06, 3.1297684806975e-06, 5.786798680542002e-06, 6.238507893069436e-05]",5.9591519769399944e-05
4.0,5,"[0.8110263763348866, 0.7646016387668013, 0.6972774461547864, 0.5757996225875691, 2.0940148171151635e-06, 1.3699223928845774e-06, 1.1353700080797401e-06, 1.1099785535203971e-06, 1.2979393354136712e-06, 2.1922132373009402e-06, 3.451040576070201e-05]",3.340042720718161e-05
4.0,6,"[0.7546187523194637, 0.6953723792325781, 0.5869539728542228, 1.4839493155020758e-06, 8.325491301019594e-07, 6.217883489538449e-07, 5.497208310179792e-07, 5.578544379253108e-07, 6.673461608149485e-07, 1.1133775912373652e-06, 2.1934691917451232e-05]",2.138497108643325e-05
4.0,7,"[0.6802427247605948, 0.5975888043254685, 1.4567856842683535e-06, 6.606792169008115e-07, 4.256305573749033e-07, 3.383355733019597e-07, 3.0947183920152045e-07, 3.207852079980369e-07, 3.891780100041665e-07, 6.498344161456173e-07, 1.5179848273418811e-05]",1.487037643421729e-05
4.0,8,"[0.3024755564353279, 1.789756647841361e-06, 6.850341883211673e-07, 3.602254905993513e-07, 2.4929595645693953e-07, 2.0539956887662187e-07, 1.9186136950848033e-07, 2.0161962278616893e-07, 2.469480048137871e-07, 4.1372273240948806e-07, 1.1130242470090196e-05]",1.0938381100581717e-05
4.0,9,"[4.155033196018583e-05, 9.147356564285389e-07, 3.851043869139579e-07, 2.2048865138946926e-07, 1.5929955031984481e-07, 1.3433845219773737e-07, 1.2728407709358987e-07, 1.350467699057634e-07, 1.665515101136718e-07, 2.800249834756919e-07, 8.510484552312357e-06]",8.383200475218766e-06
4.0,10,"[2.6377352524638843e-05, 5.390741941447963e-07, 2.4132871789159134e-07, 1.4557638938004787e-07, 1.0823383593684934e-07, 9.277507781799041e-08, 8.881357660302286e-08, 9.490059408139789e-08, 1.1765156168737408e-07, 1.98451385989634e-07, 6.718034825312799e-06]",6.6292212487097755e-06
