Slope,MidPoint,GrowthList,LinerType
1.0,5,"[0.2958865016597557, 0.2759025111327709, 0.2641720045875012, 0.26133364473768655, 0.26560182608977917, 0.2737683681093411, 0.28243633479445135, 0.28933151831188814, 0.29360907571871836, 0.2953368061651705, 0.2949496713003448]",0.03361602656265822
1.0,6,"[0.17787740446624523, 0.15317642239535553, 0.1396466117312046, 0.13497746342286032, 0.13773211668734825, 0.14770493792591025, 0.1648777519995183, 0.1868934834383885, 0.20806444883666073, 0.22404627895429768, 0.2342883372328949]",0.042899941043384904
1.0,7,"[0.12345925767443745, 0.09979804639648987, 0.08708186369982851, 0.08152460902488735, 0.0815249063597193, 0.08688999169234904, 0.09843428500325942, 0.11755289379958085, 0.1437918307082282, 0.17030099555259748, 0.18990429717488724]",0.0419346486495501
1.0,8,"[0.09193381694876264, 0.06785162048738719, 0.0547824011781643, 0.04860680637153627, 0.04725028442682868, 0.05021277272486422, 0.0583326289869716, 0.07371376904217969, 0.09850369377771483, 0.129748726430411, 0.15675750379833808]",0.04468353252193396
1.0,9,"[0.06976948568283071, 0.04457070778240819, 0.032732099510402526, 0.027601382207783295, 0.026129969948966575, 0.02749429131904655, 0.032279782113242624, 0.042850650855200456, 0.0642253972548574, 0.09837291121787436, 0.13142029954747392]",0.04363951573386414
1.0,10,"[0.052335165535191665, 0.028400792686037728, 0.019550902203484644, 0.01606708481988531, 0.014989277942074717, 0.015584745094777436, 0.01813160916923037, 0.024203502581235974, 0.038727686320578276, 0.07189956637294381, 0.11151193299746656]",0.037345887593116946
2.0,1,"[0.9371363251309782, 0.9172186847784349, 0.8968719442813405, 0.876175460328298, 0.8552108173770556, 0.8340610600151427, 0.8128098499338583, 0.7915405438977049, 0.7703351999935215, 0.7492735317047118, 0.7284318413475096]",0.0
2.0,2,"[0.8657030637112519, 0.8274920131431233, 0.7877738988416912, 0.747244964544944, 0.706623639940881, 0.6666095280716211, 0.6278393994631877, 0.5908470539214932, 0.5560348147674806, 0.5236620362862993, 0.4938513038046718]",0.0
2.0,3,"[0.7826944321520781, 0.7269873962097578, 0.6686479634360002, 0.6103330203333178, 0.554594251268792, 0.5034448629734622, 0.45807506516245255, 0.4188358031567929, 0.38544336618905184, 0.3572564757438681, 0.333506380947454]",0.0
2.0,4,"[0.6828967534657918, 0.60860218250953, 0.5318726555533726, 0.4601745285318727, 0.399056502722446, 0.3504295675003353, 0.3132155503642918, 0.2850947294121819, 0.26373928133668323, 0.247268322786096, 0.2342883372328949]",0.0
2.0,5,"[0.5570472114145708, 0.4581285940191796, 0.36373529221570616, 0.2918898078757657, 0.24496248457096023, 0.21587459515529558, 0.1979528646573099, 0.18687497462624245, 0.17994095886092196, 0.17541245372262912, 0.17217126575218764]",0.0
2.0,6,"[0.39781784461028913, 0.27545944617663654, 0.1968277967361575, 0.15631836413388214, 0.1350791732371669, 0.12410383676240098, 0.11959740697880744, 0.11965683952811389, 0.1227376662576163, 0.12715604196919214, 0.13142029954747392]",0.011822892568666477
2.0,7,"[0.2561983148158797, 0.15981635509577632, 0.1148628245446461, 0.092049894471524, 0.07902185460866534, 0.07216253419242766, 0.0704473837795368, 0.07369246499825864, 0.08166540123073983, 0.0925751473669662, 0.10303101654627123]",0.03258363276673443
2.0,8,"[0.17787740446624523, 0.10590435381953851, 0.0732124170984684, 0.05453226427579886, 0.04376385434160757, 0.038430140545098745, 0.03726002685697825, 0.04023602247628641, 0.048718051546517406, 0.06408067913238745, 0.08147888817561329]",0.04421886131863504
2.0,9,"[0.13404410116199636, 0.07369189809649022, 0.04504396080724278, 0.030464271052501657, 0.02334771401334915, 0.020163393622195845, 0.01950277059664789, 0.021281679181517365, 0.026904423210599653, 0.04050327039037919, 0.06355605554657473]",0.044053284949926844
2.0,10,"[0.1059893387399249, 0.05009432235203507, 0.02677728729544308, 0.017336081483764455, 0.013217559709845386, 0.011455975570107073, 0.011108707885939205, 0.012120243163281214, 0.01540216420788451, 0.024608655447513617, 0.04823101499172627]",0.03712230710578707
4.0,1,"[0.9481479788847726, 0.9090744474717711, 0.8692129627752787, 0.8289097306778866, 0.7885287018420147, 0.7484425566454298, 0.7090204479546325, 0.6706132340998792, 0.6335378437242526, 0.5980630160148075, 0.5643986641837854]",0.0
4.0,2,"[0.8906199631142276, 0.8132345953420375, 0.7336794315228, 0.65514685334695, 0.5807912709423211, 0.5131579714010447, 0.4537396471875165, 0.4029024245926845, 0.36015495496005345, 0.32453861758711433, 0.2949496713003448]",0.0
4.0,3,"[0.8259015183063001, 0.7095535247997727, 0.5913529445794002, 0.48321520536761225, 0.3936607311126031, 0.3247441688936622, 0.27370094724821625, 0.2362683312430608, 0.20863299848267988, 0.1879369836695678, 0.17217126575218764]",0.0
4.0,4,"[0.7516481706018998, 0.5929543582985162, 0.4384536910820177, 0.31791715799501225, 0.23878346387599844, 0.18999831640416867, 0.15952172055466426, 0.13980559313878083, 0.12665011809163418, 0.11769343860648922, 0.11151193299746656]",0.0
4.0,5,"[0.66405594415787, 0.4537283837746859, 0.2737683681093411, 0.17731080631866672, 0.13112711016582626, 0.1059078896077132, 0.09052211827843867, 0.08114323270582707, 0.07620891377120191, 0.07462338849663738, 0.07519402310847446]",0.0005706346118370814
4.0,6,"[0.5570472114145708, 0.2861028263174446, 0.14770493792591025, 0.09750148840795217, 0.07043148900341145, 0.053494451173195075, 0.043656462632177706, 0.03899166721533261, 0.03841783540103556, 0.04165124060703698, 0.04823101499172627]",0.00981317959069071
4.0,7,"[0.42576807012484996, 0.16227370871247535, 0.08688999169234904, 0.052232148476154, 0.0332802608969925, 0.02379044879740283, 0.019247584205909527, 0.017532665710690284, 0.018049951474671814, 0.021364986214120918, 0.02917983287883203]",0.011647167168141747
4.0,8,"[0.2958865016597557, 0.1038710888410281, 0.05021277272486422, 0.0259185373318603, 0.01595425260414525, 0.011603886168149813, 0.009638678052563349, 0.008994968117706868, 0.009485293605827463, 0.011692356064409071, 0.01787227932003476]",0.008877311202327893
4.0,9,"[0.21080241154204116, 0.06964104310138444, 0.02749429131904655, 0.013637063548262513, 0.008667238363333874, 0.0065271433905945316, 0.005566211612334297, 0.00529036074585333, 0.005653859910966106, 0.007094582108762005, 0.011590029363000576]",0.006299668617147246
4.0,10,"[0.16070504898745272, 0.04508817368321364, 0.015584745094777436, 0.007981777109622392, 0.005287695601278717, 0.0041028182981093534, 0.0035695838326661043, 0.0034373837792865468, 0.0037056354604687834, 0.004695287531940827, 0.008004866725063231]",0.004567482945776684
