Slope,MidPoint,GrowthList,LinerType
0.5,6,"[0.13142029954810333, 0.12421879179146779, 0.00137779225461631, 0.0006026540190586826, 0.00039142011925735135, 0.00031096533280946105, 0.0002883345022987527, 0.00031322925426623425, 0.00041835056151747353, 0.0007244506933568545, 0.6578884908176729]",0.13113196504580457
0.5,7,"[0.10303101654625921, 0.003291413186355556, 0.0005962684081600592, 0.00030054992412888523, 0.00020259924391333143, 0.00016179124147134712, 0.00014773105992807277, 0.00015438869261946256, 0.0001906289763075285, 0.000297750927178805, 0.0006248572847553988]",0.000477126224827326
0.5,8,"[0.08147888817885486, 0.001261524208555858, 0.0003384689434556652, 0.00017949542489880343, 0.00012280314926508296, 9.819519521847217e-05, 8.896514787046256e-05, 9.137118954353379e-05, 0.0001094169412839792, 0.00016282677034200576, 0.0003395149943105085]",0.00025054984644004596
0.5,9,"[0.06355605553921283, 0.0007107105526420843, 0.00021726039858974754, 0.00011810863739974308, 8.139330659344541e-05, 6.509069070602627e-05, 5.8688493140603315e-05, 5.968464646576455e-05, 7.034591777859588e-05, 0.0001024999599635642, 0.00021385613822039423]",0.0001551676450797909
0.5,10,"[0.04823101499197735, 0.0004597776235906247, 0.00015006026016393476, 8.271490627449835e-05, 5.72265850753379e-05, 4.57509213030802e-05, 4.111591543478867e-05, 4.1553363246570206e-05, 4.85196486831409e-05, 6.999592256344011e-05, 0.00014826892760760193]",0.00010715301217281326
1.0,1,"[0.8180679644152546, 0.8314298564517204, 0.8447966429582704, 0.858145205319943, 0.8714521879108938, 0.8846941260972927, 0.8978475697705947, 0.9108892015718288, 0.9237959493450126, 0.9365450926968324, 0.9491143638216606]",0.0
1.0,2,"[0.6431105680741943, 0.666384023169579, 0.6904111060081181, 0.7150605870751933, 0.7401786444698174, 0.7655924887753774, 0.7911149332452151, 0.8165495128821812, 0.8416957496272187, 0.8663542243660015, 0.8903312222988855]",0.0
1.0,3,"[0.4938513038046728, 0.5190564634861506, 0.5466184593336489, 0.5765043433746857, 0.6085503950819098, 0.6424418083608834, 0.6777105547084874, 0.7137551235051408, 0.7498794054447615, 0.7853425052693618, 0.8194095573130338]",0.0
1.0,4,"[0.378887126541509, 0.3983745603907449, 0.42093888908374644, 0.4471334981051219, 0.4774593962391616, 0.5122010225313937, 0.5512053733768115, 0.5936898703636816, 0.6382039203917267, 0.6828039216903717, 0.7253660607936244]",0.0
1.0,5,"[0.2949496713003446, 0.30437467693826525, 0.3145555032153459, 0.3254682380861803, 0.3369573865098222, 0.0010130416787177278, 0.0007754982293213694, 0.0006979438304449454, 0.0006859097787061593, 0.0006943225790480634, 0.3012249929987743]",-0.0357323935110479
1.0,6,"[0.23428833723289458, 0.23161776105338203, 0.0027975603956854364, 0.0007187306845171468, 0.00041061324269339, 0.0002988123218196813, 0.0002516699821668469, 0.00023654112889915074, 0.0002438977531897095, 0.000273990251870244, 0.0003395149943105085]",0.00010297386541135777
1.0,7,"[0.18990429717488802, 0.17312738445365508, 0.0007292001232862043, 0.0003166510564537914, 0.00019842298168492155, 0.0001496808446951258, 0.000128098999642424, 0.00012140392743585033, 0.00012627375126709185, 0.00014454726179826435, 0.0001876722271708128]",6.626829973496246e-05
1.0,8,"[0.1567575037982167, 0.002114885995617415, 0.00037548343052006526, 0.00018012016550055472, 0.00011661395166549304, 8.920955051071065e-05, 7.685681113207307e-05, 7.315823358206487e-05, 7.658626462565181e-05, 8.902254313365492e-05, 0.00012036504483354277]",4.7206811251477895e-05
1.0,9,"[0.13142029954810333, 0.000966211168925947, 0.00023023774230294006, 0.00011543239487574887, 7.593499540562291e-05, 5.850028950936908e-05, 5.057861514192691e-05, 4.8288075247437285e-05, 5.083334394958717e-05, 5.991602874937714e-05, 8.420546902845442e-05]",3.5917393781017134e-05
1.0,10,"[0.11151193299561278, 0.0005759208955047565, 0.00015484934892419147, 7.952162476296162e-05, 5.278388013120202e-05, 4.082795895218933e-05, 3.537571806970636e-05, 3.385128756489861e-05, 3.581332990063349e-05, 4.275852538340372e-05, 6.238507893037328e-05]",2.8533791365474676e-05
2.0,1,"[0.8636904508939728, 0.8701492040596455, 0.876478453756803, 0.8826655576612461, 0.8886976932139096, 0.8945618851377847, 0.9002450334488636, 0.9057339417114194, 0.9110153452449463, 0.9160759389384849, 0.9209024042671877]",0.0
2.0,2,"[0.7284318413475099, 0.7399187906201815, 0.7511569052916274, 0.7620533932848534, 0.7725077762106887, 0.7824121508246715, 0.7916514468885222, 0.8001036088291963, 0.807639599158817, 0.8141230790797819, 0.8194095573130338]",0.0
2.0,3,"[0.6028099930383722, 0.615242743159138, 0.6273336359317917, 0.6388095932711965, 0.6493316153033519, 0.6584805849002353, 0.6657350312816547, 0.670431639489074, 0.6716867152263414, 0.668220081477439, 0.6578884908176729]",-0.013798224408668514
2.0,4,"[0.4938513038046728, 0.5017071541092721, 0.5080365232015431, 0.5117939946274738, 0.5111974775229744, 0.5026549764337988, 0.475130544946254, 0.0006069649416589794, 0.0004564844818819369, 0.0003786309938971202, 0.0003395149943105085]",-0.017942690822800977
2.0,5,"[0.40445313019439155, 0.4025026601268778, 0.39358248744226787, 0.3677564571311525, 0.000558288156922544, 0.00033155376069776325, 0.0002375852970297624, 0.00018953469600847724, 0.00016325621385879192, 0.0001502450898007781, 0.00014826892760760193]",0.0
2.0,6,"[0.33350638094745433, 0.3174116301645968, 0.0012637772837385314, 0.00037788980459351005, 0.00020759247143386548, 0.0001417762696378088, 0.00010961068307411347, 9.232114884391584e-05, 8.334425100066766e-05, 8.047688931725624e-05, 8.420546902845442e-05]",3.728579711198183e-06
2.0,7,"[0.2779075377703632, 0.2428932073219043, 0.000437042525907519, 0.00018234272491007437, 0.00010919801396511537, 7.795383132565381e-05, 6.214466845546459e-05, 5.3742123242423e-05, 4.985227728678812e-05, 4.974485757678863e-05, 5.456730209407585e-05]",4.822444517287219e-06
2.0,8,"[0.23428833723289458, 0.001390874681222382, 0.0002333057411960429, 0.00010703695125755792, 6.650302591519144e-05, 4.85196486831409e-05, 3.9343308651669726e-05, 3.45917890056971e-05, 3.271041636702052e-05, 3.3499938521699246e-05, 3.8322575181066164e-05]",5.612158814045641e-06
2.0,9,"[0.19978201979142454, 0.000658024557366806, 0.00014505546055831495, 6.963160366298013e-05, 4.413013680563332e-05, 3.2611200706269384e-05, 2.67354718473377e-05, 2.3785297393114614e-05, 2.283069223211321e-05, 2.3901479151520432e-05, 2.8423883114685792e-05]",5.593190882572581e-06
2.0,10,"[0.17217126575221944, 0.00039605177399361727, 9.819519521847217e-05, 4.836461794212183e-05, 3.1024543768691295e-05, 2.3118388453482378e-05, 1.9100692742481607e-05, 1.7147158431156493e-05, 1.6662506055195816e-05, 1.778271140322671e-05, 2.1934691917451232e-05]",5.272185862255416e-06
4.0,1,"[0.8865604555224385, 0.8858328679160848, 0.8846941260972927, 0.8831161818879357, 0.8810686865268798, 0.878518591365501, 0.8754296401464564, 0.8717617170821299, 0.8674700005376074, 0.8625038505297102, 0.8568053251045692]",0.0
4.0,2,"[0.7728715915695655, 0.7701221268483452, 0.7655924887753774, 0.758943245081591, 0.7497333741862134, 0.7373595514685739, 0.7209360034496708, 0.6990243627694326, 0.6688933384287439, 0.6235998058544028, 0.3012249929987743]",0.0
4.0,3,"[0.6639010921041203, 0.6557380378392248, 0.6424418083608834, 0.6216445732822451, 0.5884363862145562, 0.5265876416485873, 0.0005188301024827629, 0.00031939734872095046, 0.00022770742241794582, 0.00017773449694729755, 0.00014826892760760193]",0.0
4.0,4,"[0.5643986641837853, 0.5456107794605628, 0.5122010225313937, 0.4396662750215954, 0.00037022242441634237, 0.00020242897163315007, 0.00013470014071580643, 0.00010016446333364062, 8.050286382328934e-05, 6.888191476037862e-05, 6.238507893037328e-05]",0.0
4.0,5,"[0.47758255469009286, 0.44151839928595127, 0.0010130416787177278, 0.0002568877075785649, 0.00013070382970971226, 8.343013852361552e-05, 6.0398532256450536e-05, 4.765441637588005e-05, 4.0247996875711606e-05, 3.613224847143478e-05, 3.4510405760862545e-05]",0.0
4.0,6,"[0.40445313019439155, 0.3418148668705135, 0.0002988123218196813, 0.00011616653586988189, 6.56971771809288e-05, 4.4314737536452676e-05, 3.333184517141827e-05, 2.7153817021443758e-05, 2.365793771649241e-05, 2.198448761394847e-05, 2.1934691917451232e-05]",0.0
4.0,7,"[0.3441712298572638, 0.0009897214715179287, 0.0001496808446951258, 6.520834838069702e-05, 3.8630742942084305e-05, 2.6821094639578397e-05, 2.0639048483906838e-05, 1.7176286206166564e-05, 1.5311999382658595e-05, 1.4632256262372164e-05, 1.5179848273418811e-05]",5.475920110466474e-07
4.0,8,"[0.2949496713003446, 0.00043223413511219203, 8.920955051071065e-05, 4.100724786181278e-05, 2.4929195521715888e-05, 1.762156689737695e-05, 1.3772790944265188e-05, 1.1644920751879056e-05, 1.0572646018684603e-05, 1.0347939785212381e-05, 1.1130242470090196e-05]",7.823026848778151e-07
4.0,9,"[0.25479500820131407, 0.0002496761628369573, 5.850028950936908e-05, 2.7724287682949637e-05, 1.7130906808178437e-05, 1.2259410345091876e-05, 9.692937840284271e-06, 8.298389342050532e-06, 7.650101716978742e-06, 7.647119840130913e-06, 8.510484552312357e-06]",8.633647121814437e-07
4.0,10,"[0.2218961633476289, 0.00016266699333589973, 4.082795895218933e-05, 1.972511250539231e-05, 1.2324503926148234e-05, 8.899941592396224e-06, 7.10037400307539e-06, 6.1414349148920845e-06, 5.736203616274759e-06, 5.843537286675424e-06, 6.718034825312799e-06]",9.8183120903804e-07
