Slope,MidPoint,GrowthList,LinerType
2.0,5,"[0.5570472114145716, 0.5346559174916715, 0.4932023411551523, 0.420187928523016, 0.2788114711585596, 0.1567958527277318, 0.12214932230422362, 0.10869193496974026, 0.10398510416248709, 0.10392060017626341, 0.10598933874046365]",0.0020687385642002426
2.0,6,"[0.39781784461028913, 0.3450464316108809, 0.21721705868293767, 0.10909288033317334, 0.07514632655111389, 0.059169210158322015, 0.05112598618988932, 0.048533697725258486, 0.05096784085099805, 0.05864877793642696, 0.0697694856670169]",0.02123578794175842
2.0,7,"[0.2561983148158802, 0.16599140004405658, 0.08294968533200218, 0.04956325357502713, 0.03417822239064434, 0.0263665468689663, 0.022628665059021953, 0.02172674046671718, 0.02376995380550923, 0.030548475142969208, 0.04501652005007616]",0.023289779583358983
2.0,8,"[0.17787740446624892, 0.09278959742923346, 0.042570591123385335, 0.024399603091429634, 0.016668541300339224, 0.012954609890565674, 0.011254111249634014, 0.010932968874806305, 0.012129888244717927, 0.01626219575336379, 0.028335175940264534]",0.01740220706545823
2.0,9,"[0.13404410116162813, 0.05494147727118358, 0.022641368689681987, 0.013042136418128087, 0.009114215158091295, 0.00723939325250456, 0.006394657232662292, 0.006278030388243233, 0.00700391258718161, 0.009494705411281697, 0.01821520774424153]",0.011937177355998297
2.0,10,"[0.1059893387401673, 0.032171931919437374, 0.012954609880749906, 0.007711863377846178, 0.00554353233615603, 0.0044963293853311605, 0.004029300424072314, 0.00398973153963086, 0.004465753751336702, 0.006067825984943035, 0.012282298850396271]",0.00829256731076541
4.0,1,"[0.9481479788847726, 0.9334096176262938, 0.9177762211624102, 0.9011911667369904, 0.8835902769695032, 0.8649002943581966, 0.8450370296597257, 0.8239031288005846, 0.8013854185245304, 0.7773518457197738, 0.7516481706018995]",0.0
4.0,2,"[0.8906199631142276, 0.8609299696444677, 0.8271125415170575, 0.788469946239726, 0.7440507666569853, 0.6925157612966316, 0.631948984308037, 0.5597494380137916, 0.47368882060288564, 0.37870008516431247, 0.29588650165975555]",0.0
4.0,3,"[0.8259015183062994, 0.7800947377030756, 0.7229179918063512, 0.6500931372548229, 0.5535677784527641, 0.4186965606409784, 0.2639120836315672, 0.17911488503293135, 0.14025901931825532, 0.11902574431030175, 0.10598933874046365]",0.0
4.0,4,"[0.7516481706018995, 0.6863806052998881, 0.5929822203062483, 0.4427881332251431, 0.19698044595615377, 0.11189906374792814, 0.08225667273756881, 0.06642428610560856, 0.05755648486871745, 0.053304705020570074, 0.05233516553004427]",0.0
4.0,5,"[0.6640559441578696, 0.5697322699247882, 0.3837268919032017, 0.107398031309617, 0.06073000035015252, 0.039667250108996056, 0.028817648757412023, 0.023380186208520535, 0.02117382508770786, 0.021453550157995077, 0.02435009386032013]",0.0031762687726122722
4.0,6,"[0.5570472114145716, 0.39805614104667913, 0.09424631560481363, 0.04270524276745021, 0.02338014837445883, 0.015113912101789176, 0.011298457215137003, 0.009549650826419056, 0.009055154919098264, 0.00974286971210543, 0.012282298850396271]",0.0032271439312980075
4.0,7,"[0.42576807012484996, 0.1504220125647141, 0.04320065394866904, 0.018680987599657813, 0.010447433668147613, 0.00709376630979436, 0.005546195904059795, 0.004860324046278621, 0.0047525947379695645, 0.005291327181594175, 0.007116211676926506]",0.0023636169389569415
4.0,8,"[0.2958865016597557, 0.07428202342371927, 0.021139240030930588, 0.00937752543166441, 0.005558548051743541, 0.003955567219500793, 0.0031998035379348267, 0.0028759497358188998, 0.002871394567645427, 0.003270972226641983, 0.004608900445666166]",0.0017375058780207393
4.0,9,"[0.21080241154204132, 0.04114768019130321, 0.011379882759253784, 0.00538633615718324, 0.0033608969880654436, 0.0024760091041493124, 0.002051569832124995, 0.0018771416267963697, 0.001902932895964808, 0.0022065297454394854, 0.0032320539609883704]",0.0013549123341920007
4.0,10,"[0.1607050489874553, 0.023383890585488048, 0.006798226858542819, 0.0034214372213859485, 0.002219061636250314, 0.001675927040228718, 0.0014126957101159884, 0.0013096957650570492, 0.0013435831939800985, 0.0015814233061704746, 0.0023991270815818533]",0.001089431316524804
