Slope,MidPoint,GrowthList,LinerType
0.5,7,"[0.008606003534921285, 0.00014149498830028155, 7.905810208964101e-05, 6.357059147516015e-05, 6.108987648693555e-05, 6.740438454857122e-05, 8.287878852505954e-05, 0.5602866040618254, 0.5906822713599758, 0.47611143918733617, 0.03641918494152714]",-0.5542630864184486
0.5,8,"[0.0065913104143172935, 9.538830576907478e-05, 5.341235414716846e-05, 4.236990194026506e-05, 3.9802413690229286e-05, 4.252226537072669e-05, 5.127129449180474e-05, 6.706786860510076e-05, 9.28058824077764e-05, 0.0001722525567955294, 0.02812716200411093]",0.0065515080006270645
0.5,9,"[0.005272537265604636, 6.883644737829147e-05, 3.8559814947337005e-05, 3.0306477287327707e-05, 2.802872079511621e-05, 2.9241315699921856e-05, 3.413208578506675e-05, 4.3727399273539324e-05, 6.0984624186238636e-05, 0.00011442439155640339, 0.02209508261347288]",0.00524450854480952
0.5,10,"[0.004359546336848228, 5.2115338020573485e-05, 2.9193452357600542e-05, 2.2797456312833604e-05, 2.0855725123814854e-05, 2.1401782769935358e-05, 2.4406194450471553e-05, 3.0598379608548494e-05, 4.2522265367997674e-05, 8.009064514067386e-05, 0.017641978032287564]",0.004338690611724413
1.0,1,"[0.9584359124428965, 0.9592229694990944, 0.9598347203459083, 0.9602714711260706, 0.9605334367096406, 0.9606207444993189, 0.9605334367096406, 0.9602714711260703, 0.9598347203459086, 0.9592229694990944, 0.9584359124428965]",-0.002184832056422392
1.0,2,"[0.9082031378002648, 0.911862151357139, 0.9146939916354129, 0.9167094954981145, 0.9179159843359213, 0.9183176865016599, 0.9179159843359213, 0.9167094954981145, 0.9146939916354129, 0.911862151357139, 0.9082031378002648]",-0.010114548701395054
1.0,3,"[0.8443716211361537, 0.8545144300467529, 0.8622431677581501, 0.8676855439174368, 0.8709217258680432, 0.8719957713463103, 0.8709217258680425, 0.8676855439174371, 0.8622431677581505, 0.8545144300467529, 0.8443716211361537]",-0.02762415021015663
1.0,4,"[0.7541951804953116, 0.779551236634432, 0.7978084590983828, 0.8102301094679928, 0.8174713227552362, 0.8198528182845228, 0.8174713227552362, 0.8102301094679931, 0.7978084590983828, 0.779551236634432, 0.7541951804953126]",-0.06565763778921019
1.0,5,"[0.30513239890052835, 0.6582626096765425, 0.7085080387275542, 0.7375725068301814, 0.7533663322463442, 0.7584157242769279, 0.7533663322463442, 0.7375725068301814, 0.708508038727554, 0.6582626096765422, 0.3051324008981293]",-0.4532833233787986
1.0,6,"[0.028127162006253044, 0.000408437090354307, 0.00022346965619019987, 0.6227385521828435, 0.6666783524708461, 0.6787613975623134, 0.6666783524708464, 0.6227385521828445, 0.00022346965620336333, 0.0004084370903281406, 0.02812716200411093]",-0.6506342355560603
1.0,7,"[0.020458019917345246, 0.00023446371934832548, 0.0001314697884397178, 0.00010591208155087234, 9.791916518312385e-05, 0.4929051162083412, 9.791916518007378e-05, 0.00010591208154942756, 0.00013146978844148365, 0.0002344637193500913, 0.02045801991684407]",-0.47244709629099596
1.0,8,"[0.015340078467232577, 0.0001482337131684401, 8.285480915344525e-05, 6.607718384104701e-05, 6.151736330003045e-05, 6.110976788375429e-05, 6.151736329730145e-05, 6.607718384056542e-05, 8.28548091553716e-05, 0.0001482337131674769, 0.015340078463366534]",0.01527896869548278
1.0,9,"[0.011894551792453415, 0.00010137749596529855, 5.640965253904433e-05, 4.434369915807047e-05, 4.0587288801824506e-05, 3.996281231546877e-05, 4.0587288801985035e-05, 4.434369915694676e-05, 5.6409652539686465e-05, 0.00010137749597236188, 0.011894551790656441]",0.011854588978340972
1.0,10,"[0.00951888522477338, 7.361097104064674e-05, 4.085500850870005e-05, 3.180637187528363e-05, 2.8759138747521136e-05, 2.8120988740604322e-05, 2.8759138747360603e-05, 3.180637187496257e-05, 4.085500850870005e-05, 7.361097104016514e-05, 0.009518885223180762]",0.009490764234440157
2.0,1,"[0.9695153833033053, 0.9671100882196229, 0.9644819362837516, 0.9616249859350767, 0.9585329171819258, 0.9551989834769179, 0.9516159551447511, 0.9477760529297613, 0.943670869922742, 0.9392912797313943, 0.934627328247965]",0.0
2.0,2,"[0.934627328247965, 0.9308835704630865, 0.9261805206348465, 0.9204611186041016, 0.9136593524862493, 0.9056977757175116, 0.8964839735280071, 0.8859054822217268, 0.8738223514581939, 0.8600559648726609, 0.8443716211361537]",0.0
2.0,3,"[0.8938057526865427, 0.8901405473276299, 0.8841136482268268, 0.875494357365349, 0.8639820281955791, 0.8491717130770342, 0.8304911264996789, 0.8070772195821219, 0.7775071907153599, 0.7391011703297837, 0.6854611578439844]",0.0
2.0,4,"[0.8443716211361537, 0.8428985432212894, 0.8366858543562784, 0.8250808709047073, 0.8070625501807431, 0.7809237662609192, 0.7433908822837428, 0.6862817769168734, 0.5583192716537104, 0.004478754836138605, 0.02812716200411093]",0.023648407167972327
2.0,5,"[0.7807079110147885, 0.7852911095103688, 0.7809237662609192, 0.7661346853315516, 0.7377046343654974, 0.6875312979861521, 0.5714447608167466, 0.00019791408160851946, 0.00024084044723563669, 0.0004734182385642045, 0.017641978032287564]",-0.0045831984955803096
2.0,6,"[0.6854611578439841, 0.7073001281600996, 0.7097808211713608, 0.6911611729232001, 0.6388822703688757, 0.0001148347949479929, 0.00010419352802200192, 0.00010555880808544613, 0.00012883191710704294, 0.0002331752103978996, 0.011894551790656441]",-0.024319663327376673
2.0,7,"[0.03641918494188063, 0.47611143927540506, 0.5906822713599761, 0.5602866040618254, 8.287878851992258e-05, 6.740438454728698e-05, 6.108987648709607e-05, 6.357059147451803e-05, 7.905810209044367e-05, 0.00014149498829273664, 0.008606003535469815]",-0.5542630864180954
2.0,8,"[0.028127162006253044, 0.00017225255679697419, 9.28058824072948e-05, 6.706786860397705e-05, 5.127129448827308e-05, 4.2522265367997674e-05, 3.980241368910558e-05, 4.23699019404256e-05, 5.341235414668688e-05, 9.538830561175535e-05, 0.006591310415201171]",0.006551508001512065
2.0,9,"[0.022095082614065717, 0.00011442439155865082, 6.098462418880711e-05, 4.3727399271773484e-05, 3.413208578538781e-05, 2.9241315699600796e-05, 2.802872079511621e-05, 3.03064772878093e-05, 3.855981494701594e-05, 6.883644737604405e-05, 0.00527253726559629]",0.005244508544801173
2.0,10,"[0.01764197802771663, 8.009064513698168e-05, 4.252226537072669e-05, 3.0598379607745846e-05, 2.4406194450471553e-05, 2.1401782770095887e-05, 2.0855725124617506e-05, 2.2797456312030955e-05, 2.9193452358082135e-05, 5.21153380184866e-05, 0.004359546336057778]",0.00433869061093316
4.0,1,"[0.9748705934630864, 0.9679928930769627, 0.9606207444993189, 0.9527201093541786, 0.9442524180111589, 0.9351735584083102, 0.9254325610598454, 0.9149698636100387, 0.9037149810313064, 0.8915833150546276, 0.8784716818770191]",0.0
4.0,2,"[0.946824754427256, 0.9336551517821052, 0.9183176865016599, 0.9004516556287963, 0.8795708710447147, 0.854984707818504, 0.8256417416141201, 0.7897775327155763, 0.7439449978998575, 0.6791511847341046, 0.3051324008981293]",0.0
4.0,3,"[0.9150875350889963, 0.8962582515039555, 0.8719957713463103, 0.8405944709161495, 0.7990495599623311, 0.7408006423533398, 0.6422061263981019, 0.00048297222909865847, 0.000686470949188581, 0.006222842649029426, 0.017641978032287564]",0.017159005803188906
4.0,4,"[0.8784716818770191, 0.8546817325427538, 0.8198528182845228, 0.7676975658635552, 0.6793008562356317, 0.00019265839096360292, 0.00016961889630187356, 0.00017019892685195205, 0.00020948191746640268, 0.0004935812738048034, 0.009518885223180762]",0.009349266326878889
4.0,5,"[0.8349795356586437, 0.8070148379924859, 0.7584157242769279, 0.664535755870647, 0.00011728057504307883, 8.979346434214389e-05, 8.032732799008014e-05, 8.346413958614527e-05, 0.00010415361431564706, 0.00019573437582174073, 0.006092671717496447]",0.006012344389506367
4.0,6,"[0.7807079110147885, 0.7494245359016233, 0.6787613975623134, 9.386503873837486e-05, 6.199012086262639e-05, 4.9667322281292335e-05, 4.632714638054677e-05, 4.942637012879492e-05, 6.248370606060036e-05, 0.00011322632202184952, 0.004359546336057778]",0.004313219189677231
4.0,7,"[0.705493227298744, 0.6713244875172755, 0.4929051162083412, 5.4278051066689754e-05, 3.756189910346932e-05, 3.149639508374998e-05, 3.0195966914098025e-05, 3.276058890871577e-05, 4.17791490667775e-05, 7.490247643842819e-05, 0.0033516722835631443]",0.0033214763166490462
4.0,8,"[0.30513239890052835, 0.0001355865335546961, 6.110976788375429e-05, 3.454513341953063e-05, 2.523883132002477e-05, 2.1816902819096042e-05, 2.12965011896855e-05, 2.33620442594113e-05, 2.9970966624614657e-05, 5.3507628939949865e-05, 0.002704714228535849]",0.0026834177273461638
4.0,9,"[0.0319107282122937, 9.007933162181637e-05, 3.996281231546877e-05, 2.3967611694780965e-05, 1.8183287451823505e-05, 1.6047169733842227e-05, 1.5859546157146708e-05, 1.753126672717542e-05, 2.2584955267256467e-05, 4.024274834090977e-05, 0.0022588262305493546]",0.0022429666843922077
4.0,10,"[0.02591031149827413, 6.198211224552063e-05, 2.8120988740604322e-05, 1.7665227931886904e-05, 1.3760296240790196e-05, 1.2323806097793135e-05, 1.2288219027346432e-05, 1.3658495463102082e-05, 1.7649397420421913e-05, 3.141645700677768e-05, 0.0019348532462714044]",0.001922565027244058
