Slope,MidPoint,GrowthList,LinerType
2.0,8,"[0.26761376584393937, 0.051341306079719935, 0.023597404994230693, 0.01543163761823175, 0.012467402723739952, 0.011617243999337841, 0.012245595742577275, 0.014850087670571676, 0.022181661444411076, 0.048297371692105975, 0.15580106998840468]",0.14418382598906684
2.0,9,"[0.24442446219728603, 0.037587869084436475, 0.016188920642297586, 0.010631090848905712, 0.008655134530657204, 0.00809059029964382, 0.008509927702168251, 0.010243636642240308, 0.015173754883571203, 0.03440990941798537, 0.14170235895448127]",0.13361176865483745
2.0,10,"[0.22509507833952536, 0.02754187086883442, 0.011598881290655026, 0.00772005333921354, 0.006342172737628275, 0.005948204742304142, 0.00624389133207494, 0.007456872396649197, 0.01089090275011224, 0.02481539321180466, 0.1299526985987184]",0.12400449385641427
4.0,1,"[0.8642862717052439, 0.7441014713287072, 0.6550501842419194, 0.5913421519605354, 0.5456515308652379, 0.5126038194134532, 0.4885255011912009, 0.47089121542246176, 0.4579320238499649, 0.4483879820510911, 0.4413511844801566]",0.0
4.0,2,"[0.7158803706841446, 0.45825766920100275, 0.3327144312252481, 0.2730575849766503, 0.2447082584819727, 0.23420081507378326, 0.23585829773306174, 0.24623649933620964, 0.2616950709949782, 0.278549296399775, 0.29439535450604176]",0.0601945394322585
4.0,3,"[0.5897330070468062, 0.2501888299087398, 0.16049309437965376, 0.1267752192612785, 0.11207031186744575, 0.10737963284243308, 0.11059442700439069, 0.12286175023925484, 0.14780750523771147, 0.1852170108038359, 0.22277672271674]",0.11539708987430693
4.0,4,"[0.49665890133724433, 0.15161208266512788, 0.09321559400187585, 0.07114382770394558, 0.06087513005034481, 0.05732304688211266, 0.05926834036635589, 0.06764504379999124, 0.0864557793551803, 0.12530270325697354, 0.17971677007531497]",0.12239372319320231
4.0,5,"[0.42890408821716447, 0.10149831645189249, 0.05775867405735594, 0.04037804790891414, 0.032797582890940015, 0.030291843514281817, 0.0315199872394508, 0.03727554864142884, 0.051524518438471036, 0.08592450464604608, 0.15079685194660267]",0.12050500843232084
4.0,6,"[0.3780621575956973, 0.07113454310932212, 0.03518165832328761, 0.022955705163294968, 0.018286334965886383, 0.016828609743134527, 0.017551296034622604, 0.02100174192798843, 0.030361251670559215, 0.05844524109766379, 0.1299526985987184]",0.11312408885558389
4.0,7,"[0.3385699283071397, 0.049743461762386094, 0.021697938296966215, 0.013940017827341783, 0.011161720957508777, 0.010315110379558075, 0.010755711197203678, 0.012826923322495168, 0.018634045960371513, 0.039022195080381857, 0.11414152214718645]",0.10382641176762838
4.0,8,"[0.30696653823874387, 0.03436129987331742, 0.0141055453186292, 0.0091758782632862, 0.007435426007317124, 0.0069093310542370865, 0.007197989130285225, 0.00852213132872455, 0.01224166147514388, 0.026258390780538737, 0.10165033008263932]",0.09474099902840223
4.0,9,"[0.281053881304815, 0.023912755975385194, 0.009745679976770852, 0.006467802036605827, 0.005303389001624294, 0.004952314339259397, 0.005154535652831718, 0.006059806677301521, 0.00857923299015356, 0.018257511485639692, 0.09143969523833252]",0.08648738089907312
4.0,10,"[0.2593832456180623, 0.01708436293380443, 0.00710317476757952, 0.004807356848750933, 0.003981624151508101, 0.0037329139017506256, 0.0038824380871229688, 0.004537325934623513, 0.006338007349623847, 0.013224442275557276, 0.08284976944550522]",0.0791168555437546
