Slope,MidPoint,GrowthList,LinerType
0.5,6,"[0.19472553174302037, 0.18093661083109408, 0.0033870750427644246, 0.001562696536449308, 0.0011705743462616931, 0.001055182975890245, 0.001085387413338731, 0.0012819219010052813, 0.0018594079737381506, 0.004202823860351635, 0.6854611578439841]",0.19367034876713013
0.5,7,"[0.17306315674917655, 0.1488440139024114, 0.00152567911327806, 0.0009014335921524613, 0.0007160285107295741, 0.0006599869863164726, 0.0006822674377457255, 0.0007982945062567065, 0.0011247770892755576, 0.002395392358230384, 0.03641918494157995]",0.03575919795526348
0.5,8,"[0.15580106998800772, 0.005556072546339594, 0.0009347345239432164, 0.000601792354834961, 0.0004919369417497921, 0.0004587095279681713, 0.0004752761347848396, 0.0005527246276042853, 0.0007645477212078043, 0.0015581310428385133, 0.028127162003621153]",0.027668452475652982
0.5,9,"[0.14170235895425748, 0.0019303025642149615, 0.0006467509099542896, 0.0004358277723134017, 0.0003623513098676767, 0.00034026036149776824, 0.0003530086560005869, 0.0004088594307653339, 0.0005586252007836115, 0.0011035461166402092, 0.022095082612724005]",0.021754822251226238
0.5,10,"[0.12995269859883127, 0.001222913482960203, 0.0004799383580513284, 0.0003326785817267687, 0.0002796706251650486, 0.00026385634962528676, 0.0002739777117608513, 0.0003164258916558669, 0.0004286347060655199, 0.0008279826985065202, 0.017641978029738988]",0.0173781216801137
1.0,1,"[0.6512145775177239, 0.6698778878310616, 0.6904324645619188, 0.7131355414918905, 0.738281753834248, 0.7662030447699142, 0.7972607713832821, 0.8318205107447919, 0.870191122444226, 0.9124960769820557, 0.9584359124428965]",0.0
1.0,2,"[0.49274070668695946, 0.5084021690044288, 0.5268146995134936, 0.5486382043202075, 0.5747265695065737, 0.6061936594688258, 0.6445009939228196, 0.6915597061067079, 0.7497800369925135, 0.8217412079620557, 0.9082031378002648]",0.0
1.0,3,"[0.40039819034405133, 0.40943497116473887, 0.42081680516566555, 0.4354205328026363, 0.45452281413915624, 0.47998857272151124, 0.5145310999609417, 0.562061033161181, 0.6281456236047545, 0.7203083222159958, 0.8443716211361537]",0.0
1.0,4,"[0.3388157969919568, 0.3399417069444019, 0.3414653243933706, 0.3436258381968945, 0.3469005219752317, 0.35240673952292106, 0.3634209981117487, 0.39129072369704004, 0.4598089971586871, 0.5794671870790898, 0.754195180495312]",0.0
1.0,5,"[0.29439535450604176, 0.2866436330154054, 0.2740937310800519, 0.0047847472721738405, 0.0027822333700247477, 0.00231362707856694, 0.0022870091666550856, 0.0026340571048139626, 0.00369038710180367, 0.007277471499588137, 0.30513239965769984]",0.2921083453393867
1.0,6,"[0.260658268271272, 0.24280181581966126, 0.004224479186427032, 0.0018231546369891485, 0.001339459406776021, 0.0011913823939703465, 0.0012081062777948219, 0.0013954952985661684, 0.0019302305243547437, 0.00380538477590917, 0.028127162003621153]",0.026935779609650806
1.0,7,"[0.23407651584247224, 0.20405904849891227, 0.0018167921535297761, 0.0010410968341576473, 0.0008161955668478684, 0.0007455303293692541, 0.0007634161490330337, 0.000880222619309905, 0.0012013588327106158, 0.0023147377580510584, 0.02045801991299424]",0.019712489583624985
1.0,8,"[0.21254588501929475, 0.16410887936959753, 0.0010944915233652194, 0.0006901612584725148, 0.0005588993425007383, 0.0005177851096137344, 0.0005328558262549428, 0.0006131571626081888, 0.0008286328264850471, 0.0015644470240522474, 0.01534007846787823]",0.014822293358264495
1.0,9,"[0.19472553174302037, 0.0024073288289508336, 0.0007495515345285969, 0.000497443844692953, 0.0004106915516381409, 0.00038380017164563976, 0.00039614942883393347, 0.0004551177011619824, 0.0006107105681470125, 0.001135187425370266, 0.011894551792356134]",0.011510751620710493
1.0,10,"[0.1797167700752997, 0.0014780811636271175, 0.0005524357928784511, 0.000378457928031537, 0.0003164502505682994, 0.00029745469085222417, 0.0003076290569521339, 0.00035298990144738956, 0.00047123805984360985, 0.000865778455009747, 0.009518885224353915]",0.009221430533501692
2.0,1,"[0.7114598555937892, 0.7262555501254856, 0.7423833792702149, 0.7599836191565631, 0.7792044513755333, 0.8001958880474745, 0.8230980610961696, 0.8480201392218852, 0.875004436404428, 0.9039692790332746, 0.934627328247965]",0.0
2.0,2,"[0.5596213507581559, 0.5710498288292762, 0.5844494818842781, 0.6002801005983374, 0.6191232025343657, 0.64170976407408, 0.6689440885296237, 0.7019035911902335, 0.7417532775368343, 0.7893927620525241, 0.8443716211361537]",0.0
2.0,3,"[0.46548959621344843, 0.4687818391600275, 0.47285240882318635, 0.4779786982488331, 0.48457833010615, 0.4933205778346259, 0.5053958089562467, 0.5232578881510381, 0.5525335369837635, 0.6040623155963848, 0.6854611578439841]",0.0
2.0,4,"[0.40039819034405133, 0.393258998851727, 0.38241032880500536, 0.36318384452412134, 0.005041820042327145, 0.003814267630077405, 0.0035535885023840305, 0.0038565317975306876, 0.004953401146278155, 0.008309628239962022, 0.028127162003621153]",0.024573573501237123
2.0,5,"[0.3522451414953139, 0.33262031009538034, 0.2947680935811252, 0.002709706609736952, 0.0018763487302923681, 0.0016156940612548313, 0.0015948809135416218, 0.001783333413352429, 0.0023344416228766028, 0.004054564004027688, 0.017641978029738988]",0.016047097116197367
2.0,6,"[0.3149626828824774, 0.2800096715463499, 0.0024800717597607573, 0.001334471941455709, 0.0010206106271600495, 0.0009171018032379486, 0.0009242330603354504, 0.001042516924619058, 0.0013663178872964175, 0.002376410432986583, 0.011894551792356134]",0.010977449989118185
2.0,7,"[0.2851312574000947, 0.22926407355591624, 0.0013348499746690147, 0.0008192581036127835, 0.0006550491175224131, 0.0006010327946211559, 0.0006118756940693233, 0.0006926420716503743, 0.0009065619083712569, 0.0015715610987378855, 0.00860600353907869]",0.008004970744457534
2.0,8,"[0.260658268271272, 0.0029455191938636167, 0.000860058608736067, 0.0005630230621969637, 0.00046153080626281284, 0.0004286347060655199, 0.0004389231467323955, 0.0004977505935305207, 0.0006505587499416705, 0.0011242990697137038, 0.006591310416503551]",0.006162675710438031
2.0,9,"[0.24018267746840788, 0.0016761719077611906, 0.0006095722380061979, 0.00041459240758699045, 0.0003452327278859265, 0.00032312237477480067, 0.00033210971771894637, 0.0003770168959942284, 0.0004922206102826141, 0.000848834295274372, 0.005272537266999964]",0.004949414892225163
2.0,10,"[0.22277672271674, 0.001125667102961477, 0.0004587095279681713, 0.0003198954594513736, 0.0002692245496861158, 0.0002533190140285926, 0.00026102303723998555, 0.0002965223499775425, 0.00038682951630248757, 0.0006662197541294263, 0.004359546336303068]",0.004106227322274475
4.0,1,"[0.7466750375277631, 0.7560555614188754, 0.7662030447699142, 0.7771746407652292, 0.7890224115356831, 0.8017874194622717, 0.8154907506067745, 0.830120090688914, 0.8456100716291485, 0.8618146573386978, 0.8784716818770191]",0.0
4.0,2,"[0.6014828868412692, 0.6037968667376581, 0.6061936594688258, 0.6085380968909445, 0.6105624039179953, 0.6117615717262821, 0.6112124634292698, 0.6072566944730301, 0.5968612407427287, 0.5734744076050902, 0.30513239965769984]",-0.010278684885012934
4.0,3,"[0.5077440697784782, 0.49668821668171387, 0.47998857272151124, 0.4506233210120246, 0.006466814833597883, 0.004772782398418632, 0.004265193838449821, 0.004384228129428817, 0.005203801122115484, 0.007618516225313906, 0.017641978029738988]",0.013376784191289168
4.0,4,"[0.4413511844801566, 0.41235470122677254, 0.35240673952292106, 0.002886546136709403, 0.0019928674267980623, 0.001692885991004634, 0.0016353700812343603, 0.0017671979668431516, 0.002181665700851067, 0.0033616561653501235, 0.009518885224353915]",0.007883515143119555
4.0,5,"[0.39140820340812943, 0.33823135507469776, 0.00231362707856694, 0.0012875007325337411, 0.0009882391210344452, 0.0008832095963202504, 0.0008784307265618951, 0.0009670811106836231, 0.0012108908084097277, 0.0019026332831159698, 0.0060926717192584245]",0.005214240992696529
4.0,6,"[0.3522451414953139, 0.25839366655323537, 0.0011913823939703465, 0.0007494758539032656, 0.0006025927602832476, 0.0005515933412217611, 0.0005563953812012609, 0.0006181663122016985, 0.0007796347769212038, 0.0012391544442838039, 0.004359546336303068]",0.0038079529950813063
4.0,7,"[0.32058755713310505, 0.002206948978025659, 0.0007455303293692541, 0.0004982059131885668, 0.00041076634584588797, 0.0003810533025125498, 0.00038745231849358615, 0.00043276652584725426, 0.0005483353341237036, 0.0008789878023039834, 0.003351672283204842]",0.002970618980692292
4.0,8,"[0.29439535450604176, 0.0013040484453134757, 0.0005177851096137344, 0.00035844441231304544, 0.0003000913454918772, 0.00028068666484156986, 0.00028683258858966046, 0.0003214954182842696, 0.00040871986225598237, 0.0006598029273740077, 0.002704714229204296]",0.0024240275643627263
4.0,9,"[0.27232276241843556, 0.0008826126002425592, 0.00038380017164563976, 0.0002717884011887835, 0.00022983603339892983, 0.00021614880012372673, 0.0002216275200227963, 0.0002490220867635594, 0.0003174194405502422, 0.0005155314285437095, 0.0022588262307289874]",0.0020426774306052608
4.0,10,"[0.253441697274868, 0.0006454257706015856, 0.00029745469085222417, 0.0002139375870831609, 0.0001821723097207668, 0.00017197484136202522, 0.0001767570070729389, 0.00019897130917969084, 0.00025417210537345306, 0.0004150223881470241, 0.0019348532461503647]",0.0017628784047883394
